device_id,account_id,reading_time,is_online,utilization_pct,downstream_mbps,upstream_mbps,latency_ms
DVC000011,ACCT000011,2026-06-16 12:00:00,True,57.1,246.8,20.5,44.3
DVC000011,ACCT000011,2026-06-17 12:00:00,True,68.6,226.3,31.2,54.7
DVC000011,ACCT000011,2026-06-18 12:00:00,True,71.6,255.5,23.3,50.0
DVC000011,ACCT000011,2026-06-19 12:00:00,True,63.5,239.9,23.7,55.4
DVC000011,ACCT000011,2026-06-20 12:00:00,True,71.5,252.5,31.4,55.4
DVC000011,ACCT000011,2026-06-21 12:00:00,True,70.0,254.9,32.8,54.5
DVC000011,ACCT000011,2026-06-22 12:00:00,True,53.6,223.5,30.7,50.0
DVC000011,ACCT000011,2026-06-23 12:00:00,True,47.4,209.6,27.7,34.4
DVC000011,ACCT000011,2026-06-24 12:00:00,True,72.1,228.1,19.9,59.7
DVC000011,ACCT000011,2026-06-25 12:00:00,True,62.3,224.0,26.2,46.7
DVC000011,ACCT000011,2026-06-26 12:00:00,True,52.0,233.4,33.1,48.6
DVC000011,ACCT000011,2026-06-27 12:00:00,True,57.9,227.7,31.8,48.2
DVC000011,ACCT000011,2026-06-28 12:00:00,True,74.4,246.3,24.6,65.7
DVC000011,ACCT000011,2026-06-29 12:00:00,True,70.3,226.6,24.7,51.3
DVC000012,ACCT000012,2026-05-31 12:00:00,True,39.5,134.0,13.4,40.6
DVC000012,ACCT000012,2026-06-01 12:00:00,True,35.2,141.5,13.6,25.5
DVC000012,ACCT000012,2026-06-02 12:00:00,True,43.9,143.0,12.7,45.1
DVC000012,ACCT000012,2026-06-03 12:00:00,True,50.0,142.0,11.5,31.4
DVC000012,ACCT000012,2026-06-04 12:00:00,True,41.2,144.8,16.8,49.0
DVC000012,ACCT000012,2026-06-05 12:00:00,True,46.6,152.4,20.8,42.7
DVC000012,ACCT000012,2026-06-06 12:00:00,True,43.3,144.1,12.4,36.2
DVC000012,ACCT000012,2026-06-07 12:00:00,True,48.1,138.4,17.9,35.8
DVC000012,ACCT000012,2026-06-08 12:00:00,True,45.4,144.0,15.7,48.5
DVC000012,ACCT000012,2026-06-09 12:00:00,True,45.6,142.3,17.8,37.8
DVC000012,ACCT000012,2026-06-10 12:00:00,True,26.3,124.7,11.0,30.2
DVC000012,ACCT000012,2026-06-11 12:00:00,True,49.0,153.7,19.8,41.2
DVC000012,ACCT000012,2026-06-12 12:00:00,True,46.5,147.9,22.1,41.7
DVC000012,ACCT000012,2026-06-13 12:00:00,True,52.3,154.0,19.0,36.0
DVC000012,ACCT000012,2026-06-14 12:00:00,True,49.4,140.5,12.1,33.5
DVC000012,ACCT000012,2026-06-15 12:00:00,True,43.2,148.9,17.0,32.8
DVC000012,ACCT000012,2026-06-16 12:00:00,True,26.4,136.1,15.0,32.9
DVC000012,ACCT000012,2026-06-17 12:00:00,True,40.9,148.0,16.9,43.2
DVC000012,ACCT000012,2026-06-18 12:00:00,True,43.6,142.5,14.0,38.6
DVC000012,ACCT000012,2026-06-19 12:00:00,True,48.8,158.7,19.8,45.6
DVC000012,ACCT000012,2026-06-20 12:00:00,True,43.2,145.3,19.0,32.6
DVC000012,ACCT000012,2026-06-21 12:00:00,True,55.2,144.5,19.3,45.0
DVC000012,ACCT000012,2026-06-22 12:00:00,True,43.8,132.1,18.0,36.1
DVC000012,ACCT000012,2026-06-23 12:00:00,True,40.9,136.0,18.2,25.3
DVC000012,ACCT000012,2026-06-24 12:00:00,True,45.0,151.0,18.5,37.2
DVC000012,ACCT000012,2026-06-25 12:00:00,True,40.7,146.4,14.6,39.8
DVC000012,ACCT000012,2026-06-26 12:00:00,True,56.6,155.1,20.6,54.6
DVC000012,ACCT000012,2026-06-27 12:00:00,True,46.2,151.5,12.5,43.2
DVC000012,ACCT000012,2026-06-28 12:00:00,True,43.8,153.7,16.5,32.4
DVC000012,ACCT000012,2026-06-29 12:00:00,True,45.1,144.0,15.8,39.3
DVC000013,ACCT000013,2026-05-31 12:00:00,True,45.3,155.2,16.4,48.9
DVC000013,ACCT000013,2026-06-01 12:00:00,True,35.3,129.1,13.5,34.3
DVC000013,ACCT000013,2026-06-02 12:00:00,True,51.3,147.5,20.3,42.9
DVC000013,ACCT000013,2026-06-03 12:00:00,True,27.0,121.6,17.1,29.3
DVC000013,ACCT000013,2026-06-04 12:00:00,True,47.6,134.8,15.7,36.6
DVC000013,ACCT000013,2026-06-05 12:00:00,True,40.2,137.6,15.5,40.6
DVC000013,ACCT000013,2026-06-06 12:00:00,True,34.9,140.0,15.0,36.6
DVC000013,ACCT000013,2026-06-07 12:00:00,True,39.3,149.7,17.8,34.6
DVC000013,ACCT000013,2026-06-08 12:00:00,True,40.9,144.2,15.7,36.8
DVC000013,ACCT000013,2026-06-09 12:00:00,True,38.3,140.7,13.3,32.6
DVC000013,ACCT000013,2026-06-10 12:00:00,True,40.2,134.7,16.8,30.6
DVC000013,ACCT000013,2026-06-11 12:00:00,True,30.6,141.6,18.9,36.5
DVC000013,ACCT000013,2026-06-12 12:00:00,True,47.5,144.9,11.7,48.5
DVC000013,ACCT000013,2026-06-13 12:00:00,True,47.8,134.6,12.1,40.0
DVC000013,ACCT000013,2026-06-14 12:00:00,True,41.1,130.0,14.2,45.4
DVC000013,ACCT000013,2026-06-15 12:00:00,True,30.2,126.8,14.8,36.5
DVC000013,ACCT000013,2026-06-16 12:00:00,True,38.4,135.2,16.0,26.4
DVC000013,ACCT000013,2026-06-17 12:00:00,True,57.5,152.4,16.3,41.2
DVC000013,ACCT000013,2026-06-18 12:00:00,True,30.2,131.2,14.6,24.3
DVC000013,ACCT000013,2026-06-19 12:00:00,True,42.3,153.7,20.5,36.7
DVC000013,ACCT000013,2026-06-20 12:00:00,True,20.7,119.3,16.3,19.1
DVC000013,ACCT000013,2026-06-21 12:00:00,True,48.0,147.5,20.3,40.7
DVC000013,ACCT000013,2026-06-22 12:00:00,True,51.2,145.0,16.9,48.5
DVC000013,ACCT000013,2026-06-23 12:00:00,True,36.5,139.1,19.0,33.1
DVC000013,ACCT000013,2026-06-24 12:00:00,True,48.6,155.8,18.2,43.3
DVC000013,ACCT000013,2026-06-25 12:00:00,True,47.0,147.9,15.3,43.3
DVC000013,ACCT000013,2026-06-26 12:00:00,True,42.5,148.0,14.7,35.3
DVC000013,ACCT000013,2026-06-27 12:00:00,True,55.5,150.4,18.1,51.9
DVC000013,ACCT000013,2026-06-28 12:00:00,True,55.7,150.3,17.1,46.2
DVC000013,ACCT000013,2026-06-29 12:00:00,True,48.8,156.1,17.5,47.8
DVC000014,ACCT000014,2026-05-31 12:00:00,True,55.9,234.6,19.1,32.2
DVC000014,ACCT000014,2026-06-01 12:00:00,True,49.4,210.1,30.2,38.7
DVC000014,ACCT000014,2026-06-02 12:00:00,True,47.7,208.4,25.9,49.9
DVC000014,ACCT000014,2026-06-03 12:00:00,True,45.3,219.0,21.7,49.6
DVC000014,ACCT000014,2026-06-04 12:00:00,True,52.0,228.5,33.9,50.8
DVC000014,ACCT000014,2026-06-05 12:00:00,True,51.5,229.7,27.6,44.6
DVC000014,ACCT000014,2026-06-06 12:00:00,True,40.8,203.8,23.2,36.0
DVC000014,ACCT000014,2026-06-07 12:00:00,True,60.3,221.0,25.4,38.7
DVC000014,ACCT000014,2026-06-08 12:00:00,True,54.9,217.7,31.7,55.4
DVC000014,ACCT000014,2026-06-09 12:00:00,True,50.4,208.4,29.1,46.1
DVC000014,ACCT000014,2026-06-10 12:00:00,True,51.6,240.7,29.0,43.6
DVC000014,ACCT000014,2026-06-11 12:00:00,True,50.5,204.8,20.3,40.5
DVC000014,ACCT000014,2026-06-12 12:00:00,True,52.0,239.7,27.8,49.2
DVC000014,ACCT000014,2026-06-13 12:00:00,True,39.6,206.1,19.5,31.0
DVC000014,ACCT000014,2026-06-14 12:00:00,True,47.0,212.5,23.6,32.9
DVC000014,ACCT000014,2026-06-15 12:00:00,True,45.3,211.8,29.9,41.7
DVC000014,ACCT000014,2026-06-16 12:00:00,True,46.0,226.4,32.5,44.1
DVC000014,ACCT000014,2026-06-17 12:00:00,True,45.8,212.3,26.8,43.3
DVC000014,ACCT000014,2026-06-18 12:00:00,True,45.4,215.4,27.3,42.6
DVC000014,ACCT000014,2026-06-19 12:00:00,True,66.1,230.3,18.7,51.1
DVC000014,ACCT000014,2026-06-20 12:00:00,True,65.1,245.7,30.2,52.5
DVC000014,ACCT000014,2026-06-21 12:00:00,True,44.5,205.0,16.5,28.5
DVC000014,ACCT000014,2026-06-22 12:00:00,True,46.1,212.1,26.4,49.4
DVC000014,ACCT000014,2026-06-23 12:00:00,True,50.9,231.1,28.2,43.9
DVC000014,ACCT000014,2026-06-24 12:00:00,True,51.3,209.2,23.6,47.4
DVC000014,ACCT000014,2026-06-25 12:00:00,True,48.5,237.5,31.2,45.9
DVC000014,ACCT000014,2026-06-26 12:00:00,True,47.9,209.9,26.9,47.7
DVC000014,ACCT000014,2026-06-27 12:00:00,True,46.8,208.1,21.7,34.1
DVC000014,ACCT000014,2026-06-28 12:00:00,True,49.1,213.6,24.3,42.1
DVC000014,ACCT000014,2026-06-29 12:00:00,True,45.7,222.1,28.0,36.1
DVC000015,ACCT000015,2026-05-31 12:00:00,True,51.0,148.6,15.1,44.3
DVC000015,ACCT000015,2026-06-01 12:00:00,True,38.4,149.9,15.7,23.6
DVC000015,ACCT000015,2026-06-02 12:00:00,True,40.9,131.6,14.9,38.7
DVC000015,ACCT000015,2026-06-03 12:00:00,True,47.5,151.7,12.7,42.6
DVC000015,ACCT000015,2026-06-04 12:00:00,True,50.2,139.8,11.2,43.6
DVC000015,ACCT000015,2026-06-05 12:00:00,True,33.6,144.2,18.3,37.3
DVC000015,ACCT000015,2026-06-06 12:00:00,True,50.3,152.5,20.2,40.5
DVC000015,ACCT000015,2026-06-07 12:00:00,True,39.2,141.3,14.8,27.9
DVC000015,ACCT000015,2026-06-08 12:00:00,True,49.7,143.8,15.7,41.3
DVC000015,ACCT000015,2026-06-09 12:00:00,True,40.4,148.4,19.7,32.2
DVC000015,ACCT000015,2026-06-10 12:00:00,True,52.9,161.1,22.5,45.0
DVC000015,ACCT000015,2026-06-11 12:00:00,True,37.7,137.9,18.0,35.2
DVC000015,ACCT000015,2026-06-12 12:00:00,True,42.2,148.4,21.7,33.8
DVC000015,ACCT000015,2026-06-13 12:00:00,True,39.4,147.3,15.3,40.6
DVC000015,ACCT000015,2026-06-14 12:00:00,True,29.7,125.6,18.8,24.5
DVC000015,ACCT000015,2026-06-15 12:00:00,True,55.8,163.4,17.2,38.2
DVC000015,ACCT000015,2026-06-16 12:00:00,True,34.7,137.2,12.9,28.8
DVC000015,ACCT000015,2026-06-17 12:00:00,True,38.9,135.9,16.4,33.0
DVC000015,ACCT000015,2026-06-18 12:00:00,True,44.4,146.9,16.4,33.9
DVC000015,ACCT000015,2026-06-19 12:00:00,True,54.7,141.9,12.5,36.2
DVC000015,ACCT000015,2026-06-20 12:00:00,True,43.2,136.6,12.5,40.0
DVC000015,ACCT000015,2026-06-21 12:00:00,True,34.7,137.8,16.6,35.2
DVC000015,ACCT000015,2026-06-22 12:00:00,True,52.2,146.8,17.2,47.2
DVC000015,ACCT000015,2026-06-23 12:00:00,True,46.5,155.2,20.4,44.7
DVC000015,ACCT000015,2026-06-24 12:00:00,True,48.1,138.8,12.1,42.1
DVC000015,ACCT000015,2026-06-25 12:00:00,True,46.5,138.8,18.8,41.4
DVC000015,ACCT000015,2026-06-26 12:00:00,True,42.5,139.3,12.1,41.2
DVC000015,ACCT000015,2026-06-27 12:00:00,True,43.4,143.9,12.0,36.5
DVC000015,ACCT000015,2026-06-28 12:00:00,True,49.6,148.4,17.0,48.1
DVC000015,ACCT000015,2026-06-29 12:00:00,True,50.6,138.1,17.7,38.2
DVC000017,ACCT000017,2026-05-31 12:00:00,True,40.5,145.1,15.9,34.4
DVC000017,ACCT000017,2026-06-01 12:00:00,True,61.6,159.0,22.1,53.2
DVC000017,ACCT000017,2026-06-02 12:00:00,True,26.2,137.7,19.5,20.6
DVC000017,ACCT000017,2026-06-03 12:00:00,True,37.4,143.8,13.5,27.8
DVC000017,ACCT000017,2026-06-04 12:00:00,True,50.9,149.2,12.5,45.1
DVC000017,ACCT000017,2026-06-05 12:00:00,True,52.4,146.3,17.3,43.3
DVC000017,ACCT000017,2026-06-06 12:00:00,True,41.5,130.6,14.5,34.8
DVC000017,ACCT000017,2026-06-07 12:00:00,True,43.8,146.8,13.0,40.8
DVC000017,ACCT000017,2026-06-08 12:00:00,True,47.0,139.1,15.0,35.6
DVC000017,ACCT000017,2026-06-09 12:00:00,True,53.5,160.7,20.5,45.2
DVC000017,ACCT000017,2026-06-10 12:00:00,True,63.2,168.2,24.0,46.5
DVC000017,ACCT000017,2026-06-11 12:00:00,True,56.4,150.2,15.6,44.9
DVC000017,ACCT000017,2026-06-12 12:00:00,True,51.3,156.1,12.6,42.4
DVC000017,ACCT000017,2026-06-13 12:00:00,True,49.5,155.9,17.3,51.9
DVC000017,ACCT000017,2026-06-14 12:00:00,True,50.1,136.9,13.5,33.4
DVC000017,ACCT000017,2026-06-15 12:00:00,True,41.3,151.8,20.7,29.9
DVC000017,ACCT000017,2026-06-16 12:00:00,True,43.5,152.9,14.6,40.3
DVC000017,ACCT000017,2026-06-17 12:00:00,True,42.7,147.7,13.5,44.8
DVC000017,ACCT000017,2026-06-18 12:00:00,True,48.9,149.6,18.7,43.3
DVC000017,ACCT000017,2026-06-19 12:00:00,True,50.3,147.6,19.1,43.1
DVC000017,ACCT000017,2026-06-20 12:00:00,True,35.2,132.4,12.5,29.4
DVC000017,ACCT000017,2026-06-21 12:00:00,True,54.9,146.2,21.6,49.0
DVC000017,ACCT000017,2026-06-22 12:00:00,True,53.7,142.5,16.8,40.4
DVC000017,ACCT000017,2026-06-23 12:00:00,True,65.3,162.9,13.8,46.7
DVC000017,ACCT000017,2026-06-24 12:00:00,True,67.3,160.6,15.6,47.6
DVC000017,ACCT000017,2026-06-25 12:00:00,True,64.3,169.0,15.9,50.4
DVC000017,ACCT000017,2026-06-26 12:00:00,True,45.3,141.6,15.1,51.7
DVC000017,ACCT000017,2026-06-27 12:00:00,True,56.2,161.5,17.5,49.2
DVC000017,ACCT000017,2026-06-28 12:00:00,True,49.5,146.4,13.0,47.7
DVC000017,ACCT000017,2026-06-29 12:00:00,True,57.3,155.4,21.8,45.2
DVC000018,ACCT000018,2026-05-31 12:00:00,True,40.4,195.6,24.3,39.4
DVC000018,ACCT000018,2026-06-01 12:00:00,True,50.2,217.0,23.4,44.7
DVC000018,ACCT000018,2026-06-02 12:00:00,True,62.6,249.4,36.7,58.7
DVC000018,ACCT000018,2026-06-03 12:00:00,True,31.9,204.3,21.7,23.8
DVC000018,ACCT000018,2026-06-04 12:00:00,True,48.8,205.4,21.9,39.7
DVC000018,ACCT000018,2026-06-05 12:00:00,True,54.3,236.4,22.8,42.3
DVC000018,ACCT000018,2026-06-06 12:00:00,True,39.4,195.2,21.0,36.2
DVC000018,ACCT000018,2026-06-07 12:00:00,True,46.1,229.7,23.0,37.3
DVC000018,ACCT000018,2026-06-08 12:00:00,True,33.3,192.1,24.1,31.6
DVC000018,ACCT000018,2026-06-09 12:00:00,True,44.8,203.9,23.6,38.0
DVC000018,ACCT000018,2026-06-10 12:00:00,True,35.2,191.6,16.1,31.0
DVC000018,ACCT000018,2026-06-11 12:00:00,True,30.3,206.6,21.3,30.4
DVC000018,ACCT000018,2026-06-12 12:00:00,True,46.9,231.9,20.6,45.8
DVC000018,ACCT000018,2026-06-13 12:00:00,True,46.0,233.8,24.5,29.0
DVC000018,ACCT000018,2026-06-14 12:00:00,True,61.6,242.9,23.5,52.9
DVC000018,ACCT000018,2026-06-15 12:00:00,True,46.5,209.9,21.0,46.6
DVC000018,ACCT000018,2026-06-16 12:00:00,True,42.1,219.9,28.2,38.4
DVC000018,ACCT000018,2026-06-17 12:00:00,True,52.5,232.8,20.5,42.0
DVC000018,ACCT000018,2026-06-18 12:00:00,True,42.6,221.9,26.9,41.2
DVC000018,ACCT000018,2026-06-19 12:00:00,True,39.7,221.8,19.6,35.5
DVC000018,ACCT000018,2026-06-20 12:00:00,True,41.5,218.0,24.1,41.4
DVC000018,ACCT000018,2026-06-21 12:00:00,True,37.9,205.5,29.1,37.2
DVC000018,ACCT000018,2026-06-22 12:00:00,True,55.3,210.0,23.8,45.9
DVC000018,ACCT000018,2026-06-23 12:00:00,True,37.9,200.8,21.5,37.6
DVC000018,ACCT000018,2026-06-24 12:00:00,True,43.4,207.7,20.6,30.4
DVC000018,ACCT000018,2026-06-25 12:00:00,True,40.8,194.6,25.7,43.2
DVC000018,ACCT000018,2026-06-26 12:00:00,True,33.1,211.9,24.5,30.7
DVC000018,ACCT000018,2026-06-27 12:00:00,True,40.9,195.7,20.4,34.5
DVC000018,ACCT000018,2026-06-28 12:00:00,True,45.5,221.1,21.2,45.2
DVC000018,ACCT000018,2026-06-29 12:00:00,True,33.0,209.7,21.0,31.9
DVC000019,ACCT000019,2026-05-31 12:00:00,True,46.1,141.6,14.2,53.1
DVC000019,ACCT000019,2026-06-01 12:00:00,True,59.9,144.6,14.7,52.5
DVC000019,ACCT000019,2026-06-02 12:00:00,True,54.2,144.6,16.2,46.3
DVC000019,ACCT000019,2026-06-03 12:00:00,True,47.5,146.9,20.5,36.1
DVC000019,ACCT000019,2026-06-04 12:00:00,True,44.6,151.9,22.2,30.2
DVC000019,ACCT000019,2026-06-05 12:00:00,True,44.3,146.4,17.1,42.2
DVC000019,ACCT000019,2026-06-06 12:00:00,True,55.4,160.1,16.2,44.3
DVC000019,ACCT000019,2026-06-07 12:00:00,True,61.0,151.2,13.4,53.1
DVC000019,ACCT000019,2026-06-08 12:00:00,True,44.6,150.3,12.4,31.6
DVC000019,ACCT000019,2026-06-09 12:00:00,True,49.4,142.7,20.6,38.6
DVC000019,ACCT000019,2026-06-10 12:00:00,True,57.7,158.5,23.2,45.9
DVC000019,ACCT000019,2026-06-11 12:00:00,True,51.4,137.7,19.0,44.3
DVC000019,ACCT000019,2026-06-12 12:00:00,True,49.4,150.8,22.0,42.8
DVC000019,ACCT000019,2026-06-13 12:00:00,True,32.4,139.9,13.8,34.9
DVC000019,ACCT000019,2026-06-14 12:00:00,True,45.1,153.0,16.1,34.3
DVC000019,ACCT000019,2026-06-15 12:00:00,True,53.4,161.9,13.2,38.8
DVC000019,ACCT000019,2026-06-16 12:00:00,True,41.7,146.9,15.5,47.5
DVC000019,ACCT000019,2026-06-17 12:00:00,True,65.6,156.1,21.3,49.7
DVC000019,ACCT000019,2026-06-18 12:00:00,True,51.9,145.6,13.8,37.6
DVC000019,ACCT000019,2026-06-19 12:00:00,True,46.2,146.1,16.2,36.6
DVC000019,ACCT000019,2026-06-20 12:00:00,True,49.6,156.1,21.2,42.8
DVC000019,ACCT000019,2026-06-21 12:00:00,True,52.2,142.1,20.0,49.6
DVC000019,ACCT000019,2026-06-22 12:00:00,True,31.9,128.8,15.3,34.1
DVC000019,ACCT000019,2026-06-23 12:00:00,True,49.4,153.6,14.2,36.7
DVC000019,ACCT000019,2026-06-24 12:00:00,True,53.4,142.1,13.8,38.9
DVC000019,ACCT000019,2026-06-25 12:00:00,True,37.1,142.4,19.3,30.7
DVC000019,ACCT000019,2026-06-26 12:00:00,True,57.5,160.0,17.2,46.6
DVC000019,ACCT000019,2026-06-27 12:00:00,True,61.3,168.3,17.9,53.6
DVC000019,ACCT000019,2026-06-28 12:00:00,True,48.5,137.5,12.5,42.5
DVC000019,ACCT000019,2026-06-29 12:00:00,True,43.9,145.4,21.5,38.1
DVC000020,ACCT000020,2026-05-31 12:00:00,True,57.2,162.1,18.4,42.6
DVC000020,ACCT000020,2026-06-01 12:00:00,True,57.9,144.5,14.7,47.0
DVC000020,ACCT000020,2026-06-02 12:00:00,True,50.6,137.4,16.6,41.8
DVC000020,ACCT000020,2026-06-03 12:00:00,True,51.6,161.2,14.2,41.1
DVC000020,ACCT000020,2026-06-04 12:00:00,True,50.5,139.5,20.1,39.3
DVC000020,ACCT000020,2026-06-05 12:00:00,True,46.9,140.5,14.8,29.0
DVC000020,ACCT000020,2026-06-06 12:00:00,True,56.0,159.1,21.9,51.5
DVC000020,ACCT000020,2026-06-07 12:00:00,True,43.6,148.9,19.4,38.8
DVC000020,ACCT000020,2026-06-08 12:00:00,True,48.3,138.0,20.3,43.2
DVC000020,ACCT000020,2026-06-09 12:00:00,True,64.7,163.8,14.7,55.1
DVC000020,ACCT000020,2026-06-10 12:00:00,True,47.8,154.1,12.7,40.1
DVC000020,ACCT000020,2026-06-11 12:00:00,True,41.5,142.0,15.1,40.1
DVC000020,ACCT000020,2026-06-12 12:00:00,True,44.7,150.7,21.8,45.8
DVC000020,ACCT000020,2026-06-13 12:00:00,True,56.1,164.0,18.3,48.3
DVC000020,ACCT000020,2026-06-14 12:00:00,True,56.5,143.1,16.4,40.5
DVC000020,ACCT000020,2026-06-15 12:00:00,True,57.6,154.6,18.2,37.7
DVC000020,ACCT000020,2026-06-16 12:00:00,True,36.6,134.0,17.3,32.2
DVC000020,ACCT000020,2026-06-17 12:00:00,True,56.9,148.4,11.9,40.8
DVC000020,ACCT000020,2026-06-18 12:00:00,True,53.1,154.7,15.9,40.1
DVC000020,ACCT000020,2026-06-19 12:00:00,True,39.0,138.0,12.4,35.2
DVC000020,ACCT000020,2026-06-20 12:00:00,True,49.3,142.1,16.7,39.1
DVC000020,ACCT000020,2026-06-21 12:00:00,True,44.7,141.3,15.2,49.1
DVC000020,ACCT000020,2026-06-22 12:00:00,True,47.0,134.4,19.6,47.2
DVC000020,ACCT000020,2026-06-23 12:00:00,True,43.1,148.1,15.9,50.4
DVC000020,ACCT000020,2026-06-24 12:00:00,True,53.7,159.2,18.5,50.9
DVC000020,ACCT000020,2026-06-25 12:00:00,True,51.2,155.6,14.3,41.0
DVC000020,ACCT000020,2026-06-26 12:00:00,True,48.5,140.1,18.4,35.0
DVC000020,ACCT000020,2026-06-27 12:00:00,True,52.0,153.7,17.7,36.9
DVC000020,ACCT000020,2026-06-28 12:00:00,True,41.4,133.0,10.9,32.9
DVC000020,ACCT000020,2026-06-29 12:00:00,True,31.8,140.5,11.9,34.2
DVC000021,ACCT000021,2026-05-31 12:00:00,True,33.1,132.3,15.4,26.1
DVC000021,ACCT000021,2026-06-01 12:00:00,True,49.8,142.4,21.2,39.1
DVC000021,ACCT000021,2026-06-02 12:00:00,True,44.3,140.5,14.2,41.5
DVC000021,ACCT000021,2026-06-03 12:00:00,True,65.0,161.8,20.9,49.2
DVC000021,ACCT000021,2026-06-04 12:00:00,True,41.0,148.0,14.1,33.9
DVC000021,ACCT000021,2026-06-05 12:00:00,True,32.2,139.6,12.8,29.8
DVC000021,ACCT000021,2026-06-06 12:00:00,True,32.7,145.8,14.6,24.4
DVC000021,ACCT000021,2026-06-07 12:00:00,True,43.6,151.1,17.0,46.2
DVC000021,ACCT000021,2026-06-08 12:00:00,True,42.9,144.7,14.1,36.8
DVC000021,ACCT000021,2026-06-09 12:00:00,True,37.4,148.2,13.3,41.3
DVC000021,ACCT000021,2026-06-10 12:00:00,True,52.0,142.2,14.3,37.4
DVC000021,ACCT000021,2026-06-11 12:00:00,True,36.5,146.6,21.7,35.4
DVC000021,ACCT000021,2026-06-12 12:00:00,True,50.6,149.1,14.1,33.0
DVC000021,ACCT000021,2026-06-13 12:00:00,True,55.4,142.4,20.3,48.3
DVC000021,ACCT000021,2026-06-14 12:00:00,True,46.6,156.9,13.7,41.4
DVC000021,ACCT000021,2026-06-15 12:00:00,True,48.0,142.2,15.7,33.2
DVC000021,ACCT000021,2026-06-16 12:00:00,True,49.0,148.7,12.0,41.0
DVC000021,ACCT000021,2026-06-17 12:00:00,True,53.8,157.5,20.8,46.1
DVC000021,ACCT000021,2026-06-18 12:00:00,True,62.7,166.2,23.5,45.5
DVC000021,ACCT000021,2026-06-19 12:00:00,True,37.8,129.4,11.4,34.7
DVC000021,ACCT000021,2026-06-20 12:00:00,True,56.3,140.9,15.6,56.7
DVC000021,ACCT000021,2026-06-21 12:00:00,True,59.2,156.2,15.0,46.2
DVC000021,ACCT000021,2026-06-22 12:00:00,True,49.9,146.6,20.7,41.6
DVC000021,ACCT000021,2026-06-23 12:00:00,True,66.7,159.9,20.5,53.4
DVC000021,ACCT000021,2026-06-24 12:00:00,True,48.0,152.6,21.6,41.5
DVC000021,ACCT000021,2026-06-25 12:00:00,True,47.7,134.4,19.1,34.0
DVC000021,ACCT000021,2026-06-26 12:00:00,True,61.5,151.2,20.4,45.8
DVC000021,ACCT000021,2026-06-27 12:00:00,True,34.4,140.7,12.6,35.7
DVC000021,ACCT000021,2026-06-28 12:00:00,True,31.2,130.5,12.3,30.3
DVC000021,ACCT000021,2026-06-29 12:00:00,True,47.6,144.4,17.8,48.9
DVC000022,ACCT000022,2026-05-31 12:00:00,True,50.8,156.3,16.6,37.5
DVC000022,ACCT000022,2026-06-01 12:00:00,True,53.4,138.8,11.1,55.9
DVC000022,ACCT000022,2026-06-02 12:00:00,True,56.7,144.9,21.6,47.9
DVC000022,ACCT000022,2026-06-03 12:00:00,True,49.9,152.0,12.7,31.7
DVC000022,ACCT000022,2026-06-04 12:00:00,True,56.0,142.5,14.4,45.4
DVC000022,ACCT000022,2026-06-05 12:00:00,True,50.0,142.1,14.7,48.0
DVC000022,ACCT000022,2026-06-06 12:00:00,True,48.6,148.5,13.9,36.3
DVC000022,ACCT000022,2026-06-07 12:00:00,True,34.9,134.7,16.7,30.9
DVC000022,ACCT000022,2026-06-08 12:00:00,True,52.5,150.7,20.7,49.0
DVC000022,ACCT000022,2026-06-09 12:00:00,True,46.5,144.2,20.1,44.5
DVC000022,ACCT000022,2026-06-10 12:00:00,True,38.6,143.0,17.1,32.7
DVC000022,ACCT000022,2026-06-11 12:00:00,True,47.4,144.1,14.4,35.9
DVC000022,ACCT000022,2026-06-12 12:00:00,True,46.8,155.8,14.9,39.6
DVC000022,ACCT000022,2026-06-13 12:00:00,True,42.5,150.8,19.9,38.7
DVC000022,ACCT000022,2026-06-14 12:00:00,True,48.5,149.3,19.7,36.4
DVC000022,ACCT000022,2026-06-15 12:00:00,True,50.4,142.9,16.5,45.3
DVC000022,ACCT000022,2026-06-16 12:00:00,True,45.9,133.5,11.4,47.1
DVC000022,ACCT000022,2026-06-17 12:00:00,True,51.5,146.9,19.1,50.8
DVC000022,ACCT000022,2026-06-18 12:00:00,True,53.3,144.7,19.4,45.8
DVC000022,ACCT000022,2026-06-19 12:00:00,True,55.8,154.4,21.6,46.7
DVC000022,ACCT000022,2026-06-20 12:00:00,True,64.7,170.8,13.9,42.5
DVC000022,ACCT000022,2026-06-21 12:00:00,True,49.6,159.1,14.7,42.2
DVC000022,ACCT000022,2026-06-22 12:00:00,True,50.4,150.2,21.1,37.9
DVC000022,ACCT000022,2026-06-23 12:00:00,True,54.0,148.7,16.8,53.6
DVC000022,ACCT000022,2026-06-24 12:00:00,False,0.0,0.0,0.0,0.0
DVC000022,ACCT000022,2026-06-25 12:00:00,True,65.8,164.5,18.1,53.3
DVC000022,ACCT000022,2026-06-26 12:00:00,True,47.2,149.7,19.4,35.0
DVC000022,ACCT000022,2026-06-27 12:00:00,True,45.9,138.4,11.9,33.5
DVC000022,ACCT000022,2026-06-28 12:00:00,True,54.2,151.7,19.3,49.5
DVC000022,ACCT000022,2026-06-29 12:00:00,True,53.0,142.7,13.5,47.5
DVC000023,ACCT000023,2026-05-31 12:00:00,True,42.4,153.0,15.8,40.9
DVC000023,ACCT000023,2026-06-01 12:00:00,True,24.5,127.3,16.7,21.1
DVC000023,ACCT000023,2026-06-02 12:00:00,True,44.6,148.8,17.9,44.4
