session_id,customer_id,session_start,session_end,duration_seconds,device_type,browser,os,entry_page,exit_page,page_views,referrer,authenticated,converted
WSN000000000185,CUST000089,2026-06-06 19:26:00,2026-06-06 19:30:23,263.6,Mobile,Safari,iOS,/outage-status,/billing,9,Email,True,False
WSN000000000186,CUST000090,2026-06-02 19:59:00,2026-06-02 20:01:06,126.3,Desktop,Safari,macOS,/support,/home,8,Ad,True,False
WSN000000000187,CUST000090,2026-06-24 07:52:00,2026-06-24 07:52:35,35.9,Mobile,Safari,iOS,/support,/upgrade,4,Direct,False,False
WSN000000000188,CUST000090,2026-06-14 23:01:00,2026-06-14 23:02:26,86.1,Desktop,Chrome,Windows,/upgrade,/account,6,Direct,False,False
WSN000000000189,CUST000090,2026-06-25 08:20:00,2026-06-25 08:25:26,326.0,Desktop,Safari,macOS,/home,/plans,12,Direct,False,False
WSN000000000190,CUST000090,2026-06-21 04:01:00,2026-06-21 04:04:05,185.8,Mobile,Safari,iOS,/home,/support,11,Direct,False,False
WSN000000000191,CUST000090,2026-06-12 11:26:00,2026-06-12 11:29:01,181.5,Mobile,Safari,iOS,/plans,/upgrade,11,Search,True,False
WSN000000000192,CUST000090,2026-06-07 02:43:00,2026-06-07 02:46:35,215.7,Mobile,Chrome,Android,/upgrade,/outage-status,7,Search,False,False
WSN000000000193,CUST000091,2026-06-11 06:09:00,2026-06-11 06:10:48,108.1,Tablet,Chrome,Android,/plans,/upgrade,3,Direct,False,False
WSN000000000194,CUST000091,2026-06-11 22:43:00,2026-06-11 22:44:27,87.6,Desktop,Chrome,macOS,/plans,/support,5,Search,True,False
WSN000000000195,CUST000093,2026-06-20 18:39:00,2026-06-20 18:46:29,449.8,Desktop,Chrome,Windows,/support,/home,10,Direct,True,True
WSN000000000196,CUST000093,2026-05-31 01:10:00,2026-05-31 01:10:55,55.7,Mobile,Chrome,iOS,/home,/billing,4,Email,True,True
WSN000000000197,CUST000093,2026-06-17 15:20:00,2026-06-17 15:21:47,107.4,Desktop,Safari,macOS,/support,/support,4,Direct,False,False
WSN000000000198,CUST000093,2026-06-29 12:01:00,2026-06-29 12:03:31,151.7,Desktop,Chrome,Windows,/outage-status,/home,4,Search,False,False
WSN000000000199,CUST000093,2026-06-14 08:22:00,2026-06-14 08:23:48,108.2,Mobile,Chrome,Android,/outage-status,/upgrade,7,Direct,True,False
WSN000000000200,CUST000094,2026-06-26 08:04:00,2026-06-26 08:11:28,448.5,Desktop,Edge,Windows,/outage-status,/outage-status,12,Direct,True,False
WSN000000000201,CUST000094,2026-06-23 19:33:00,2026-06-23 19:33:09,9.0,Tablet,Safari,iOS,/home,/home,1,Search,False,False
WSN000000000202,CUST000094,2026-06-14 22:28:00,2026-06-14 22:31:10,190.9,Desktop,Firefox,Windows,/plans,/account,7,Social,True,False
WSN000000000203,CUST000094,2026-06-20 04:49:00,2026-06-20 04:50:18,78.9,Desktop,Chrome,macOS,/upgrade,/plans,2,Direct,True,False
WSN000000000204,CUST000096,2026-06-20 09:04:00,2026-06-20 09:07:12,192.8,Mobile,Safari,iOS,/plans,/upgrade,8,Search,True,False
WSN000000000205,CUST000096,2026-06-03 05:58:00,2026-06-03 05:58:59,59.9,Mobile,Safari,iOS,/upgrade,/home,2,Search,False,False
WSN000000000206,CUST000098,2026-06-16 06:01:00,2026-06-16 06:03:28,148.1,Desktop,Chrome,macOS,/support,/plans,6,Direct,True,False
WSN000000000207,CUST000098,2026-06-15 02:34:00,2026-06-15 02:38:17,257.4,Desktop,Firefox,Windows,/home,/home,9,Direct,True,False
WSN000000000208,CUST000098,2026-06-16 23:18:00,2026-06-16 23:21:32,212.9,Desktop,Edge,Windows,/upgrade,/support,7,Search,False,False
WSN000000000209,CUST000098,2026-06-18 12:07:00,2026-06-18 12:13:29,389.1,Mobile,Chrome,Android,/account,/support,11,Direct,True,False
WSN000000000210,CUST000098,2026-06-20 06:39:00,2026-06-20 06:41:14,134.5,Desktop,Edge,Windows,/home,/outage-status,6,Search,False,False
WSN000000000211,CUST000098,2026-06-07 04:12:00,2026-06-07 04:18:52,412.0,Desktop,Safari,macOS,/upgrade,/outage-status,11,Direct,False,False
WSN000000000212,CUST000098,2026-06-21 07:17:00,2026-06-21 07:19:51,171.2,Desktop,Chrome,Windows,/support,/home,8,Search,False,False
WSN000000000213,CUST000098,2026-06-06 20:14:00,2026-06-06 20:17:21,201.6,Desktop,Edge,Windows,/outage-status,/upgrade,6,Email,True,True
WSN000000000214,CUST000100,2026-06-03 10:41:00,2026-06-03 10:42:08,68.0,Desktop,Edge,Windows,/support,/upgrade,4,Email,True,False
WSN000000000215,CUST000100,2026-06-09 15:54:00,2026-06-09 15:57:11,191.7,Desktop,Chrome,Windows,/plans,/upgrade,5,Search,False,False
WSN000000000216,CUST000100,2026-06-16 01:23:00,2026-06-16 01:25:38,158.3,Mobile,Safari,iOS,/support,/billing,7,Direct,True,False
WSN000000000217,CUST000102,2026-06-12 16:19:00,2026-06-12 16:22:33,213.5,Mobile,Chrome,Android,/billing,/account,8,Email,True,False
WSN000000000218,CUST000102,2026-06-10 03:16:00,2026-06-10 03:19:39,219.6,Mobile,Chrome,Android,/home,/plans,7,Search,True,False
WSN000000000219,CUST000102,2026-06-21 03:12:00,2026-06-21 03:14:12,132.3,Mobile,Chrome,Android,/home,/upgrade,6,Direct,True,False
WSN000000000220,CUST000102,2026-06-11 00:20:00,2026-06-11 00:21:22,82.0,Desktop,Chrome,Windows,/account,/outage-status,4,Ad,True,True
WSN000000000221,CUST000103,2026-06-10 06:03:00,2026-06-10 06:08:13,313.5,Desktop,Chrome,Windows,/upgrade,/account,12,Search,False,False
WSN000000000222,CUST000103,2026-06-29 13:09:00,2026-06-29 13:09:52,52.6,Mobile,Chrome,iOS,/account,/billing,2,Search,True,True
WSN000000000223,CUST000103,2026-06-17 23:26:00,2026-06-17 23:29:25,205.7,Mobile,Chrome,Android,/upgrade,/home,5,Direct,False,False
WSN000000000224,CUST000105,2026-06-11 22:47:00,2026-06-11 22:48:10,70.3,Desktop,Firefox,macOS,/account,/support,3,Search,False,False
WSN000000000225,CUST000105,2026-06-20 02:33:00,2026-06-20 02:33:40,40.9,Desktop,Chrome,Windows,/billing,/home,2,Direct,True,False
WSN000000000226,CUST000105,2026-06-27 08:58:00,2026-06-27 08:59:50,110.2,Desktop,Chrome,Windows,/plans,/outage-status,4,Search,True,False
WSN000000000227,CUST000106,2026-06-16 20:40:00,2026-06-16 20:40:32,32.8,Mobile,Safari,iOS,/support,/account,2,Search,True,True
WSN000000000228,CUST000106,2026-06-09 15:55:00,2026-06-09 15:58:46,226.0,Tablet,Chrome,Android,/support,/outage-status,6,Search,False,False
WSN000000000229,CUST000106,2026-06-22 01:38:00,2026-06-22 01:39:19,79.6,Desktop,Chrome,Windows,/outage-status,/home,4,Direct,False,False
WSN000000000230,CUST000108,2026-06-04 01:34:00,2026-06-04 01:39:44,344.5,Desktop,Edge,Windows,/account,/support,8,Email,True,False
WSN000000000231,CUST000111,2026-06-05 17:55:00,2026-06-05 17:58:37,217.0,Mobile,Chrome,Android,/upgrade,/support,10,Social,False,False
WSN000000000232,CUST000111,2026-06-07 19:17:00,2026-06-07 19:23:26,386.1,Desktop,Edge,Windows,/support,/billing,12,Direct,True,False
WSN000000000233,CUST000111,2026-06-06 06:28:00,2026-06-06 06:28:52,52.9,Tablet,Chrome,iOS,/billing,/outage-status,3,Search,False,False
WSN000000000234,CUST000111,2026-06-22 18:05:00,2026-06-22 18:07:07,127.3,Mobile,Chrome,Android,/outage-status,/outage-status,4,Search,True,False
WSN000000000235,CUST000111,2026-06-27 23:05:00,2026-06-27 23:08:30,210.5,Desktop,Chrome,macOS,/plans,/upgrade,7,Social,False,False
WSN000000000236,CUST000111,2026-06-08 13:41:00,2026-06-08 13:49:45,525.4,Desktop,Edge,Windows,/outage-status,/home,12,Direct,True,False
WSN000000000237,CUST000111,2026-06-15 16:22:00,2026-06-15 16:23:03,63.6,Desktop,Chrome,Windows,/upgrade,/outage-status,3,Direct,True,False
WSN000000000238,CUST000113,2026-06-14 06:48:00,2026-06-14 06:51:51,231.9,Mobile,Safari,iOS,/account,/upgrade,8,Email,True,True
WSN000000000239,CUST000115,2026-06-24 02:17:00,2026-06-24 02:22:40,340.9,Tablet,Chrome,Android,/account,/support,10,Search,True,False
WSN000000000240,CUST000115,2026-06-07 00:09:00,2026-06-07 00:10:21,81.9,Desktop,Chrome,Windows,/home,/account,10,Email,True,False
WSN000000000241,CUST000115,2026-06-02 19:00:00,2026-06-02 19:04:07,247.3,Mobile,Chrome,Android,/account,/home,11,Social,True,False
WSN000000000242,CUST000115,2026-06-02 22:52:00,2026-06-02 22:57:42,342.3,Desktop,Chrome,Windows,/plans,/plans,9,Direct,False,False
WSN000000000243,CUST000115,2026-06-27 18:56:00,2026-06-27 18:57:25,85.0,Tablet,Safari,iOS,/account,/plans,5,Ad,True,False
WSN000000000244,CUST000115,2026-06-29 04:32:00,2026-06-29 04:36:18,258.6,Desktop,Chrome,Windows,/support,/home,10,Social,False,False
WSN000000000245,CUST000115,2026-06-22 11:11:00,2026-06-22 11:13:44,164.7,Desktop,Chrome,Windows,/home,/plans,10,Social,True,False
WSN000000000246,CUST000116,2026-06-23 08:42:00,2026-06-23 08:48:29,389.1,Desktop,Chrome,Windows,/home,/upgrade,12,Direct,False,False
WSN000000000247,CUST000116,2026-06-20 04:13:00,2026-06-20 04:14:47,107.5,Desktop,Safari,macOS,/plans,/support,4,Direct,True,True
WSN000000000248,CUST000116,2026-06-20 12:04:00,2026-06-20 12:06:25,145.1,Mobile,Safari,iOS,/upgrade,/home,11,Direct,True,True
WSN000000000249,CUST000116,2026-06-26 05:32:00,2026-06-26 05:37:46,346.3,Tablet,Safari,iOS,/home,/outage-status,10,Search,True,False
WSN000000000250,CUST000116,2026-06-22 12:19:00,2026-06-22 12:23:10,250.9,Desktop,Safari,macOS,/billing,/upgrade,10,Email,False,False
WSN000000000251,CUST000116,2026-06-18 04:45:00,2026-06-18 04:47:37,157.0,Mobile,Chrome,Android,/billing,/billing,10,Search,True,False
WSN000000000252,CUST000117,2026-06-12 18:51:00,2026-06-12 18:55:15,255.2,Mobile,Safari,iOS,/account,/billing,7,Direct,True,True
WSN000000000253,CUST000117,2026-06-19 22:26:00,2026-06-19 22:30:51,291.6,Desktop,Chrome,Windows,/billing,/upgrade,10,Direct,True,False
WSN000000000254,CUST000117,2026-06-10 18:09:00,2026-06-10 18:14:55,355.5,Mobile,Chrome,Android,/upgrade,/outage-status,12,Direct,True,False
WSN000000000255,CUST000117,2026-06-03 02:36:00,2026-06-03 02:37:31,91.1,Desktop,Chrome,macOS,/outage-status,/billing,4,Direct,False,False
WSN000000000256,CUST000117,2026-06-21 06:33:00,2026-06-21 06:39:35,395.0,Desktop,Edge,Windows,/plans,/upgrade,10,Search,True,False
WSN000000000257,CUST000117,2026-06-26 02:00:00,2026-06-26 02:01:56,116.3,Mobile,Safari,iOS,/home,/support,7,Direct,False,False
WSN000000000258,CUST000126,2026-06-06 05:34:00,2026-06-06 05:40:22,382.7,Desktop,Chrome,macOS,/support,/outage-status,11,Ad,True,False
WSN000000000259,CUST000126,2026-06-04 19:56:00,2026-06-04 20:00:25,265.5,Mobile,Firefox,Android,/plans,/billing,7,Search,True,False
WSN000000000260,CUST000126,2026-06-24 19:28:00,2026-06-24 19:32:22,262.7,Tablet,Safari,iOS,/outage-status,/billing,7,Search,True,True
WSN000000000261,CUST000126,2026-06-22 04:25:00,2026-06-22 04:29:06,246.5,Mobile,Safari,iOS,/support,/home,7,Social,False,False
WSN000000000262,CUST000126,2026-06-12 09:32:00,2026-06-12 09:33:10,70.3,Desktop,Chrome,Windows,/billing,/home,4,Direct,True,False
WSN000000000263,CUST000126,2026-06-20 22:00:00,2026-06-20 22:01:04,64.8,Mobile,Safari,iOS,/home,/plans,2,Ad,False,False
WSN000000000264,CUST000129,2026-06-26 01:51:00,2026-06-26 01:53:50,170.4,Mobile,Safari,iOS,/upgrade,/upgrade,5,Search,False,False
WSN000000000265,CUST000129,2026-06-29 19:52:00,2026-06-29 19:57:37,337.4,Desktop,Edge,Windows,/support,/outage-status,12,Search,False,False
WSN000000000266,CUST000129,2026-06-14 13:42:00,2026-06-14 13:49:38,458.0,Desktop,Edge,Windows,/outage-status,/upgrade,12,Direct,True,True
WSN000000000267,CUST000129,2026-06-21 17:50:00,2026-06-21 17:50:26,26.0,Mobile,Safari,iOS,/plans,/billing,2,Direct,True,False
WSN000000000268,CUST000129,2026-06-20 10:04:00,2026-06-20 10:04:30,30.6,Desktop,Edge,Windows,/billing,/upgrade,2,Search,False,False
WSN000000000269,CUST000130,2026-06-18 18:17:00,2026-06-18 18:22:19,319.6,Desktop,Chrome,macOS,/home,/plans,11,Social,False,False
WSN000000000270,CUST000130,2026-06-29 18:20:00,2026-06-29 18:21:51,111.3,Mobile,Chrome,Android,/support,/account,3,Search,False,False
WSN000000000271,CUST000130,2026-06-11 15:45:00,2026-06-11 15:45:24,24.6,Tablet,Chrome,Android,/account,/account,1,Search,False,False
WSN000000000272,CUST000131,2026-06-23 17:03:00,2026-06-23 17:03:28,28.8,Desktop,Edge,Windows,/support,/support,1,Social,True,False
WSN000000000273,CUST000131,2026-06-02 14:42:00,2026-06-02 14:43:24,84.3,Mobile,Chrome,Android,/home,/support,5,Email,False,False
WSN000000000274,CUST000131,2026-06-10 07:07:00,2026-06-10 07:07:22,22.4,Desktop,Edge,Windows,/account,/billing,2,Direct,False,False
WSN000000000275,CUST000131,2026-06-02 14:15:00,2026-06-02 14:15:59,59.7,Desktop,Edge,Windows,/outage-status,/account,4,Ad,False,False
WSN000000000276,CUST000131,2026-06-25 15:56:00,2026-06-25 15:57:27,87.5,Tablet,Chrome,Android,/outage-status,/account,8,Search,False,False
WSN000000000277,CUST000131,2026-06-10 05:00:00,2026-06-10 05:02:03,123.7,Desktop,Safari,macOS,/plans,/billing,5,Search,True,False
WSN000000000278,CUST000131,2026-06-18 03:52:00,2026-06-18 03:54:55,175.7,Desktop,Firefox,macOS,/outage-status,/home,9,Direct,True,True
WSN000000000279,CUST000131,2026-06-16 05:47:00,2026-06-16 05:51:14,254.5,Mobile,Chrome,iOS,/support,/support,6,Direct,True,False
WSN000000000280,CUST000133,2026-06-27 12:50:00,2026-06-27 12:53:55,235.0,Mobile,Chrome,iOS,/billing,/outage-status,11,Social,True,True
WSN000000000281,CUST000133,2026-06-26 03:29:00,2026-06-26 03:31:09,129.8,Mobile,Safari,iOS,/account,/plans,7,Direct,True,False
WSN000000000282,CUST000133,2026-06-20 10:00:00,2026-06-20 10:00:18,18.7,Desktop,Chrome,macOS,/home,/plans,2,Direct,True,False
WSN000000000283,CUST000133,2026-06-29 11:41:00,2026-06-29 11:43:09,129.1,Mobile,Chrome,Android,/support,/account,4,Direct,True,True
WSN000000000284,CUST000137,2026-06-06 11:51:00,2026-06-06 11:55:13,253.4,Desktop,Chrome,macOS,/upgrade,/home,6,Direct,True,True
WSN000000000285,CUST000137,2026-06-05 07:35:00,2026-06-05 07:39:45,285.1,Desktop,Chrome,Windows,/upgrade,/outage-status,12,Email,True,True
WSN000000000286,CUST000137,2026-06-01 15:36:00,2026-06-01 15:37:16,76.5,Desktop,Chrome,Windows,/plans,/billing,6,Social,True,False
WSN000000000287,CUST000137,2026-06-29 13:42:00,2026-06-29 13:46:29,269.1,Desktop,Chrome,macOS,/upgrade,/upgrade,12,Search,True,False
WSN000000000288,CUST000137,2026-06-13 21:05:00,2026-06-13 21:05:25,25.5,Tablet,Safari,iOS,/plans,/plans,3,Email,False,False
WSN000000000289,CUST000137,2026-06-23 15:41:00,2026-06-23 15:45:30,270.1,Mobile,Chrome,Android,/home,/home,9,Direct,True,True
WSN000000000290,CUST000137,2026-06-03 16:06:00,2026-06-03 16:08:09,129.2,Mobile,Chrome,Android,/billing,/outage-status,7,Social,True,False
WSN000000000291,CUST000140,2026-06-02 00:05:00,2026-06-02 00:10:19,319.7,Mobile,Safari,iOS,/support,/plans,10,Direct,True,False
WSN000000000292,CUST000140,2026-06-17 08:04:00,2026-06-17 08:11:26,446.2,Mobile,Chrome,Android,/account,/home,11,Search,False,False
WSN000000000293,CUST000140,2026-06-18 22:30:00,2026-06-18 22:32:07,127.4,Mobile,Safari,iOS,/billing,/support,5,Ad,False,False
WSN000000000294,CUST000140,2026-06-21 11:45:00,2026-06-21 11:49:05,245.4,Mobile,Safari,iOS,/plans,/plans,7,Social,True,True
WSN000000000295,CUST000140,2026-06-12 18:53:00,2026-06-12 18:54:37,97.5,Desktop,Edge,Windows,/billing,/outage-status,12,Direct,True,False
WSN000000000296,CUST000140,2026-06-05 12:46:00,2026-06-05 12:48:14,134.0,Mobile,Safari,iOS,/support,/support,6,Search,False,False
WSN000000000297,CUST000140,2026-06-22 02:38:00,2026-06-22 02:43:11,311.9,Mobile,Safari,iOS,/support,/billing,11,Direct,True,True
WSN000000000298,CUST000140,2026-06-24 09:16:00,2026-06-24 09:25:00,540.0,Mobile,Chrome,iOS,/outage-status,/account,12,Search,True,False
WSN000000000299,CUST000141,2026-06-29 06:37:00,2026-06-29 06:37:35,35.1,Desktop,Chrome,Windows,/plans,/plans,1,Ad,False,False
WSN000000000300,CUST000141,2026-06-09 18:03:00,2026-06-09 18:08:41,341.0,Mobile,Chrome,Android,/support,/home,11,Email,False,False
WSN000000000301,CUST000141,2026-06-06 15:02:00,2026-06-06 15:06:41,281.4,Mobile,Safari,iOS,/upgrade,/home,7,Direct,True,False
WSN000000000302,CUST000141,2026-06-21 05:31:00,2026-06-21 05:31:49,49.6,Mobile,Chrome,Android,/upgrade,/billing,3,Direct,True,True
WSN000000000303,CUST000142,2026-06-28 15:08:00,2026-06-28 15:10:54,174.3,Mobile,Chrome,Android,/support,/billing,4,Direct,False,False
WSN000000000304,CUST000142,2026-06-21 22:56:00,2026-06-21 22:58:12,132.4,Mobile,Safari,iOS,/outage-status,/billing,3,Social,True,True
WSN000000000305,CUST000142,2026-06-28 08:35:00,2026-06-28 08:37:13,133.3,Desktop,Edge,Windows,/outage-status,/home,7,Social,True,False
WSN000000000306,CUST000142,2026-06-21 00:34:00,2026-06-21 00:37:27,207.3,Desktop,Chrome,Windows,/upgrade,/upgrade,11,Social,True,False
WSN000000000307,CUST000142,2026-06-03 11:37:00,2026-06-03 11:39:40,160.3,Tablet,Safari,iOS,/upgrade,/home,5,Social,False,False
WSN000000000308,CUST000142,2026-06-29 17:39:00,2026-06-29 17:40:09,69.4,Desktop,Edge,Windows,/home,/plans,8,Search,False,False
WSN000000000309,CUST000143,2026-06-01 01:59:00,2026-06-01 02:00:07,67.0,Tablet,Chrome,Android,/home,/support,5,Email,False,False
WSN000000000310,CUST000143,2026-06-29 08:27:00,2026-06-29 08:32:08,308.0,Mobile,Safari,iOS,/plans,/support,10,Ad,True,False
WSN000000000311,CUST000151,2026-06-14 14:53:00,2026-06-14 14:57:07,247.2,Tablet,Chrome,Android,/outage-status,/support,6,Email,False,False
WSN000000000312,CUST000153,2026-06-28 05:03:00,2026-06-28 05:07:54,294.4,Desktop,Edge,Windows,/support,/support,9,Email,False,False
WSN000000000313,CUST000153,2026-06-01 12:57:00,2026-06-01 13:00:38,218.2,Mobile,Safari,iOS,/upgrade,/support,11,Social,True,False
WSN000000000314,CUST000153,2026-06-01 07:45:00,2026-06-01 07:45:39,39.0,Mobile,Chrome,Android,/outage-status,/outage-status,1,Search,True,True
WSN000000000315,CUST000157,2026-06-06 09:44:00,2026-06-06 09:49:50,350.2,Desktop,Edge,Windows,/home,/support,12,Search,False,False
WSN000000000316,CUST000157,2026-06-27 11:33:00,2026-06-27 11:33:41,41.4,Desktop,Edge,Windows,/outage-status,/account,4,Direct,True,False
WSN000000000317,CUST000157,2026-06-15 16:41:00,2026-06-15 16:42:48,108.6,Mobile,Chrome,Android,/plans,/plans,3,Search,True,False
WSN000000000318,CUST000157,2026-06-09 03:15:00,2026-06-09 03:17:40,160.5,Mobile,Chrome,Android,/support,/outage-status,12,Direct,True,False
WSN000000000319,CUST000157,2026-06-06 00:35:00,2026-06-06 00:39:34,274.3,Mobile,Chrome,Android,/plans,/upgrade,12,Ad,False,False
WSN000000000320,CUST000159,2026-05-31 02:14:00,2026-05-31 02:17:17,197.7,Mobile,Chrome,iOS,/outage-status,/account,8,Direct,False,False
WSN000000000321,CUST000159,2026-06-15 01:55:00,2026-06-15 01:55:45,45.9,Desktop,Chrome,Windows,/support,/support,5,Email,True,False
WSN000000000322,CUST000159,2026-06-22 13:52:00,2026-06-22 13:53:28,88.1,Desktop,Chrome,Windows,/home,/upgrade,3,Direct,True,False
WSN000000000323,CUST000159,2026-06-10 17:31:00,2026-06-10 17:33:54,174.4,Mobile,Safari,iOS,/plans,/account,8,Direct,True,False
WSN000000000324,CUST000161,2026-06-29 05:07:00,2026-06-29 05:11:31,271.2,Mobile,Safari,iOS,/plans,/upgrade,7,Social,True,False
WSN000000000325,CUST000161,2026-06-01 11:33:00,2026-06-01 11:34:01,61.8,Desktop,Chrome,Windows,/account,/outage-status,5,Direct,True,False
WSN000000000326,CUST000161,2026-06-27 21:01:00,2026-06-27 21:04:46,226.8,Mobile,Safari,iOS,/home,/plans,10,Email,True,False
WSN000000000327,CUST000161,2026-06-10 06:44:00,2026-06-10 06:50:48,408.2,Mobile,Chrome,Android,/home,/support,11,Social,False,False
WSN000000000328,CUST000164,2026-06-21 23:33:00,2026-06-21 23:34:58,118.2,Desktop,Safari,macOS,/upgrade,/plans,3,Direct,True,False
WSN000000000329,CUST000164,2026-06-29 03:47:00,2026-06-29 03:49:36,156.8,Desktop,Chrome,Windows,/upgrade,/account,9,Search,True,False
WSN000000000330,CUST000164,2026-06-08 04:09:00,2026-06-08 04:10:08,68.6,Desktop,Chrome,macOS,/home,/upgrade,6,Direct,True,False
WSN000000000331,CUST000164,2026-06-17 04:05:00,2026-06-17 04:09:13,253.7,Desktop,Chrome,Windows,/outage-status,/billing,7,Search,False,False
WSN000000000332,CUST000164,2026-06-18 15:08:00,2026-06-18 15:13:36,336.0,Desktop,Chrome,macOS,/account,/account,12,Email,True,False
WSN000000000333,CUST000164,2026-06-24 16:37:00,2026-06-24 16:37:40,40.4,Desktop,Chrome,Windows,/billing,/billing,1,Direct,False,False
WSN000000000334,CUST000164,2026-06-09 02:14:00,2026-06-09 02:15:37,97.5,Mobile,Chrome,Android,/support,/upgrade,6,Search,True,True
WSN000000000335,CUST000165,2026-06-08 22:58:00,2026-06-08 23:01:48,228.0,Desktop,Edge,Windows,/billing,/support,8,Search,True,False
WSN000000000336,CUST000165,2026-05-31 19:35:00,2026-05-31 19:38:28,208.4,Tablet,Safari,iOS,/support,/plans,12,Direct,False,False
WSN000000000337,CUST000165,2026-06-25 14:24:00,2026-06-25 14:25:06,66.8,Desktop,Edge,Windows,/upgrade,/plans,2,Email,True,False
WSN000000000338,CUST000165,2026-06-19 20:55:00,2026-06-19 20:57:41,161.7,Desktop,Chrome,Windows,/support,/outage-status,4,Direct,True,False
WSN000000000339,CUST000165,2026-06-26 18:51:00,2026-06-26 18:54:24,204.1,Mobile,Chrome,Android,/billing,/upgrade,6,Direct,True,False
WSN000000000340,CUST000165,2026-06-15 11:53:00,2026-06-15 11:55:36,156.6,Mobile,Chrome,Android,/billing,/outage-status,4,Search,True,False
