account_id,metric_date,latency_ms,packet_loss_pct,uptime_pct
ACCT000042,2026-06-20,31.36,0.19,99.68
ACCT000042,2026-06-21,21.57,0.15,99.84
ACCT000042,2026-06-22,21.64,0.13,99.94
ACCT000042,2026-06-23,34.36,0.01,99.94
ACCT000042,2026-06-24,19.29,0.11,99.52
ACCT000042,2026-06-25,24.99,0.58,99.51
ACCT000042,2026-06-26,18.78,0.03,99.82
ACCT000042,2026-06-27,19.73,0.09,99.52
ACCT000042,2026-06-28,25.77,0.53,99.97
ACCT000042,2026-06-29,39.2,0.29,99.77
ACCT000043,2026-06-16,20.84,0.2,99.59
ACCT000043,2026-06-17,26.6,0.16,99.83
ACCT000043,2026-06-18,21.46,0.52,99.6
ACCT000043,2026-06-19,28.81,0.03,99.61
ACCT000043,2026-06-20,34.63,0.27,99.6
ACCT000043,2026-06-21,25.21,0.17,99.94
ACCT000043,2026-06-22,34.05,0.4,99.85
ACCT000043,2026-06-23,24.79,0.31,99.69
ACCT000043,2026-06-24,15.23,0.4,99.97
ACCT000043,2026-06-25,36.5,0.05,99.81
ACCT000043,2026-06-26,15.74,0.53,99.56
ACCT000043,2026-06-27,37.66,0.19,99.75
ACCT000043,2026-06-28,12.82,0.58,99.69
ACCT000043,2026-06-29,32.4,0.04,99.96
ACCT000044,2026-06-16,26.83,0.53,99.84
ACCT000044,2026-06-17,28.82,0.56,99.7
ACCT000044,2026-06-18,18.85,0.12,99.84
ACCT000044,2026-06-19,42.64,0.51,99.88
ACCT000044,2026-06-20,20.62,0.33,99.66
ACCT000044,2026-06-21,42.39,0.33,99.6
ACCT000044,2026-06-22,23.7,0.44,99.58
ACCT000044,2026-06-23,37.59,0.34,99.53
ACCT000044,2026-06-24,34.11,0.23,99.98
ACCT000044,2026-06-25,37.35,0.3,99.92
ACCT000044,2026-06-26,10.75,0.56,99.59
ACCT000044,2026-06-27,38.71,0.26,99.7
ACCT000044,2026-06-28,16.06,0.28,99.73
ACCT000044,2026-06-29,28.59,0.52,99.66
ACCT000045,2026-06-16,43.64,0.47,99.83
ACCT000045,2026-06-17,25.93,0.17,99.57
ACCT000045,2026-06-18,15.45,0.18,99.61
ACCT000045,2026-06-19,24.29,0.47,99.51
ACCT000045,2026-06-20,36.23,0.34,99.66
ACCT000045,2026-06-21,24.76,0.57,99.87
ACCT000045,2026-06-22,19.34,0.12,99.88
ACCT000045,2026-06-23,40.74,0.14,99.82
ACCT000045,2026-06-24,25.01,0.22,99.87
ACCT000045,2026-06-25,43.17,0.27,99.98
ACCT000045,2026-06-26,39.92,0.27,99.82
ACCT000045,2026-06-27,44.55,0.19,99.89
ACCT000045,2026-06-28,33.25,0.25,99.82
ACCT000045,2026-06-29,35.93,0.56,99.91
ACCT000047,2026-06-16,28.63,0.04,99.79
ACCT000047,2026-06-17,26.06,0.41,99.61
ACCT000047,2026-06-18,28.02,0.36,99.89
ACCT000047,2026-06-19,34.73,0.33,99.93
ACCT000047,2026-06-20,42.3,0.42,99.92
ACCT000047,2026-06-21,20.82,0.23,100.0
ACCT000047,2026-06-22,23.27,0.29,99.87
ACCT000047,2026-06-23,26.05,0.21,99.8
ACCT000047,2026-06-24,23.32,0.31,99.76
ACCT000047,2026-06-25,25.11,0.33,99.53
ACCT000047,2026-06-26,33.46,0.49,99.52
ACCT000047,2026-06-27,41.74,0.17,99.82
ACCT000047,2026-06-28,17.0,0.04,99.87
ACCT000047,2026-06-29,19.45,0.46,99.67
ACCT000048,2026-06-16,11.08,0.34,100.0
ACCT000048,2026-06-17,39.85,0.09,99.96
ACCT000048,2026-06-18,24.97,0.35,99.98
ACCT000048,2026-06-19,15.27,0.39,99.73
ACCT000048,2026-06-20,20.34,0.28,99.74
ACCT000048,2026-06-21,31.58,0.17,99.51
ACCT000048,2026-06-22,42.97,0.43,99.55
ACCT000048,2026-06-23,17.02,0.57,99.82
ACCT000048,2026-06-24,35.37,0.55,99.83
ACCT000048,2026-06-25,39.65,0.24,99.83
ACCT000048,2026-06-26,43.54,0.29,99.8
ACCT000048,2026-06-27,17.28,0.22,99.55
ACCT000048,2026-06-28,32.32,0.05,99.7
ACCT000048,2026-06-29,17.04,0.22,99.61
ACCT000049,2026-06-16,15.22,0.45,99.84
ACCT000049,2026-06-17,36.73,0.29,99.6
ACCT000049,2026-06-18,19.21,0.4,99.54
ACCT000049,2026-06-19,43.89,0.22,99.7
ACCT000049,2026-06-20,25.5,0.34,99.5
ACCT000049,2026-06-21,44.03,0.47,99.62
ACCT000049,2026-06-22,28.25,0.25,99.98
ACCT000049,2026-06-23,27.1,0.37,99.68
ACCT000049,2026-06-24,21.45,0.16,99.51
ACCT000049,2026-06-25,12.26,0.32,99.86
ACCT000049,2026-06-26,31.24,0.11,99.68
ACCT000049,2026-06-27,43.33,0.58,99.51
ACCT000049,2026-06-28,43.53,0.44,99.99
ACCT000049,2026-06-29,39.97,0.34,99.89
ACCT000050,2026-06-16,81.19,2.18,98.19
ACCT000050,2026-06-17,161.14,5.13,96.61
ACCT000050,2026-06-18,178.82,5.84,93.03
ACCT000050,2026-06-19,72.68,3.12,95.12
ACCT000050,2026-06-20,137.9,3.26,98.08
ACCT000050,2026-06-21,124.95,2.77,94.45
ACCT000050,2026-06-22,85.72,2.98,95.42
ACCT000050,2026-06-23,166.15,2.8,95.71
ACCT000050,2026-06-24,104.49,4.93,98.88
ACCT000050,2026-06-25,168.93,5.33,96.68
ACCT000050,2026-06-26,179.58,3.66,95.8
ACCT000050,2026-06-27,101.67,5.57,97.94
ACCT000050,2026-06-28,127.26,3.08,94.13
ACCT000050,2026-06-29,79.47,3.04,95.39
ACCT000051,2026-06-16,39.2,0.19,99.9
ACCT000051,2026-06-17,20.87,0.27,99.88
ACCT000051,2026-06-18,26.74,0.42,99.84
ACCT000051,2026-06-19,18.33,0.49,99.53
ACCT000051,2026-06-20,11.03,0.47,99.94
ACCT000051,2026-06-21,29.16,0.29,99.94
ACCT000051,2026-06-22,43.56,0.05,99.92
ACCT000051,2026-06-23,14.88,0.05,99.6
ACCT000051,2026-06-24,31.5,0.58,99.58
ACCT000051,2026-06-25,16.27,0.35,99.99
ACCT000051,2026-06-26,20.53,0.31,99.55
ACCT000051,2026-06-27,28.33,0.24,99.89
ACCT000051,2026-06-28,24.03,0.22,99.9
ACCT000051,2026-06-29,28.4,0.44,99.97
ACCT000052,2026-06-16,24.7,0.14,99.92
ACCT000052,2026-06-17,39.56,0.23,99.84
ACCT000052,2026-06-18,32.6,0.41,99.69
ACCT000052,2026-06-19,34.86,0.41,99.63
ACCT000052,2026-06-20,43.53,0.59,99.98
ACCT000052,2026-06-21,19.35,0.59,99.62
ACCT000052,2026-06-22,10.25,0.12,99.77
ACCT000052,2026-06-23,10.64,0.54,99.53
ACCT000052,2026-06-24,35.62,0.54,99.97
ACCT000052,2026-06-25,23.09,0.26,99.6
ACCT000052,2026-06-26,40.48,0.04,99.61
ACCT000052,2026-06-27,19.47,0.17,99.98
ACCT000052,2026-06-28,40.62,0.21,99.7
ACCT000052,2026-06-29,15.31,0.14,99.78
ACCT000053,2026-06-16,21.35,0.53,99.75
ACCT000053,2026-06-17,23.92,0.37,99.75
ACCT000053,2026-06-18,20.54,0.55,99.82
ACCT000053,2026-06-19,42.38,0.44,99.98
ACCT000053,2026-06-20,10.23,0.51,99.51
ACCT000053,2026-06-21,30.42,0.09,99.52
ACCT000053,2026-06-22,18.13,0.58,99.73
ACCT000053,2026-06-23,15.22,0.04,99.9
ACCT000053,2026-06-24,44.15,0.2,99.72
ACCT000053,2026-06-25,34.97,0.0,99.73
ACCT000053,2026-06-26,14.58,0.06,99.72
ACCT000053,2026-06-27,19.7,0.34,99.68
ACCT000053,2026-06-28,22.39,0.07,99.52
ACCT000053,2026-06-29,17.12,0.19,99.55
ACCT000054,2026-06-16,44.41,0.22,99.93
ACCT000054,2026-06-17,16.24,0.41,100.0
ACCT000054,2026-06-18,19.57,0.56,99.54
ACCT000054,2026-06-19,43.54,0.25,99.78
ACCT000054,2026-06-20,37.77,0.3,99.96
ACCT000054,2026-06-21,26.11,0.27,99.86
ACCT000054,2026-06-22,25.57,0.55,99.7
ACCT000054,2026-06-23,10.09,0.37,99.85
ACCT000054,2026-06-24,25.59,0.35,99.56
ACCT000054,2026-06-25,33.39,0.43,99.66
ACCT000054,2026-06-26,36.26,0.07,99.73
ACCT000054,2026-06-27,10.4,0.31,99.59
ACCT000054,2026-06-28,12.97,0.06,99.71
ACCT000054,2026-06-29,33.86,0.27,100.0
ACCT000055,2026-06-16,38.23,0.2,99.61
ACCT000055,2026-06-17,34.85,0.51,99.56
ACCT000055,2026-06-18,11.83,0.14,99.59
ACCT000055,2026-06-19,23.78,0.28,99.77
ACCT000055,2026-06-20,15.12,0.12,99.6
ACCT000055,2026-06-21,12.66,0.44,99.52
ACCT000055,2026-06-22,17.09,0.59,99.51
ACCT000055,2026-06-23,25.57,0.01,99.8
ACCT000055,2026-06-24,30.46,0.04,99.99
ACCT000055,2026-06-25,40.49,0.03,99.58
ACCT000055,2026-06-26,15.66,0.12,99.64
ACCT000055,2026-06-27,35.44,0.27,99.88
ACCT000055,2026-06-28,23.51,0.24,99.86
ACCT000055,2026-06-29,29.77,0.09,99.72
ACCT000056,2026-06-16,17.11,0.41,99.81
ACCT000056,2026-06-17,27.39,0.39,99.87
ACCT000056,2026-06-18,17.45,0.55,99.64
ACCT000056,2026-06-19,33.25,0.11,99.55
ACCT000056,2026-06-20,14.97,0.34,99.55
ACCT000056,2026-06-21,28.72,0.36,99.94
ACCT000056,2026-06-22,38.67,0.05,99.54
ACCT000056,2026-06-23,16.2,0.45,99.8
ACCT000056,2026-06-24,38.21,0.4,99.55
ACCT000056,2026-06-25,42.24,0.4,100.0
ACCT000056,2026-06-26,24.69,0.49,99.76
ACCT000056,2026-06-27,14.82,0.32,99.59
ACCT000056,2026-06-28,18.93,0.46,99.86
ACCT000056,2026-06-29,27.87,0.6,99.62
ACCT000057,2026-06-16,29.19,0.03,99.73
ACCT000057,2026-06-17,12.87,0.26,99.72
ACCT000057,2026-06-18,16.43,0.36,99.77
ACCT000057,2026-06-19,30.47,0.2,99.68
ACCT000057,2026-06-20,23.91,0.13,99.62
ACCT000057,2026-06-21,38.08,0.35,99.57
ACCT000057,2026-06-22,27.14,0.13,99.8
ACCT000057,2026-06-23,15.36,0.09,99.55
ACCT000057,2026-06-24,30.01,0.43,99.51
ACCT000057,2026-06-25,21.61,0.07,99.65
ACCT000057,2026-06-26,44.19,0.18,99.85
ACCT000057,2026-06-27,40.69,0.06,99.91
ACCT000057,2026-06-28,21.08,0.26,99.5
ACCT000057,2026-06-29,36.05,0.28,99.77
ACCT000058,2026-06-16,27.44,0.11,99.95
ACCT000058,2026-06-17,41.6,0.12,99.88
ACCT000058,2026-06-18,37.89,0.02,99.88
ACCT000058,2026-06-19,44.9,0.35,99.86
ACCT000058,2026-06-20,16.8,0.09,99.61
ACCT000058,2026-06-21,16.18,0.42,99.6
ACCT000058,2026-06-22,43.15,0.5,99.69
ACCT000058,2026-06-23,28.63,0.35,99.81
ACCT000058,2026-06-24,25.19,0.57,100.0
ACCT000058,2026-06-25,40.2,0.22,99.67
ACCT000058,2026-06-26,26.26,0.1,99.84
ACCT000058,2026-06-27,27.42,0.08,99.63
ACCT000058,2026-06-28,29.22,0.36,99.67
ACCT000058,2026-06-29,16.49,0.12,99.84
ACCT000059,2026-06-16,25.86,0.05,99.77
ACCT000059,2026-06-17,15.0,0.46,99.99
ACCT000059,2026-06-18,13.22,0.12,99.68
ACCT000059,2026-06-19,38.77,0.06,99.64
ACCT000059,2026-06-20,38.62,0.56,99.98
ACCT000059,2026-06-21,27.73,0.34,99.88
ACCT000059,2026-06-22,35.58,0.6,99.81
ACCT000059,2026-06-23,34.38,0.51,99.51
ACCT000059,2026-06-24,19.31,0.35,99.99
ACCT000059,2026-06-25,26.41,0.35,99.93
ACCT000059,2026-06-26,11.75,0.04,99.76
ACCT000059,2026-06-27,43.49,0.5,99.54
ACCT000059,2026-06-28,33.08,0.56,99.7
ACCT000059,2026-06-29,43.99,0.14,99.65
ACCT000060,2026-06-16,41.05,0.14,99.54
ACCT000060,2026-06-17,12.9,0.28,99.68
ACCT000060,2026-06-18,33.15,0.09,99.82
ACCT000060,2026-06-19,16.65,0.22,99.81
ACCT000060,2026-06-20,21.98,0.08,99.64
ACCT000060,2026-06-21,11.58,0.27,99.72
ACCT000060,2026-06-22,15.16,0.29,99.57
ACCT000060,2026-06-23,21.52,0.57,99.55
ACCT000060,2026-06-24,44.01,0.18,99.6
ACCT000060,2026-06-25,39.25,0.42,99.65
ACCT000060,2026-06-26,19.05,0.13,99.9
ACCT000060,2026-06-27,40.49,0.59,99.92
ACCT000060,2026-06-28,28.39,0.16,99.65
ACCT000060,2026-06-29,10.04,0.04,99.52
ACCT000061,2026-06-16,13.48,0.11,99.54
ACCT000061,2026-06-17,36.55,0.53,99.86
ACCT000061,2026-06-18,31.84,0.34,99.67
ACCT000061,2026-06-19,29.35,0.04,99.61
ACCT000061,2026-06-20,37.68,0.53,99.64
ACCT000061,2026-06-21,21.44,0.51,99.79
ACCT000061,2026-06-22,41.29,0.54,99.55
ACCT000061,2026-06-23,40.16,0.17,99.92
ACCT000061,2026-06-24,11.21,0.33,99.95
ACCT000061,2026-06-25,41.14,0.18,99.69
ACCT000061,2026-06-26,31.91,0.02,99.78
ACCT000061,2026-06-27,21.74,0.2,99.59
ACCT000061,2026-06-28,36.54,0.1,99.92
ACCT000061,2026-06-29,14.46,0.56,99.53
ACCT000063,2026-06-16,30.57,0.3,99.87
ACCT000063,2026-06-17,12.02,0.08,99.98
ACCT000063,2026-06-18,30.91,0.13,99.86
ACCT000063,2026-06-19,41.1,0.59,99.87
ACCT000063,2026-06-20,39.84,0.15,99.72
ACCT000063,2026-06-21,34.77,0.6,99.81
ACCT000063,2026-06-22,12.27,0.58,99.67
ACCT000063,2026-06-23,24.58,0.4,99.8
ACCT000063,2026-06-24,42.13,0.1,99.58
ACCT000063,2026-06-25,18.43,0.46,99.6
ACCT000063,2026-06-26,14.92,0.38,99.87
ACCT000063,2026-06-27,36.97,0.48,99.68
ACCT000063,2026-06-28,43.57,0.39,99.8
ACCT000063,2026-06-29,10.18,0.21,99.68
ACCT000064,2026-06-16,30.31,0.15,99.6
ACCT000064,2026-06-17,26.51,0.44,99.78
ACCT000064,2026-06-18,20.07,0.47,99.98
ACCT000064,2026-06-19,15.16,0.21,99.61
ACCT000064,2026-06-20,14.85,0.33,99.67
ACCT000064,2026-06-21,44.33,0.4,99.75
ACCT000064,2026-06-22,35.85,0.08,99.7
ACCT000064,2026-06-23,18.43,0.53,99.62
ACCT000064,2026-06-24,28.44,0.23,99.9
ACCT000064,2026-06-25,12.77,0.37,99.66
ACCT000064,2026-06-26,36.42,0.27,99.9
ACCT000064,2026-06-27,36.0,0.13,99.94
ACCT000064,2026-06-28,18.01,0.52,99.65
ACCT000064,2026-06-29,24.15,0.52,99.78
ACCT000065,2026-06-16,16.93,0.45,99.99
ACCT000065,2026-06-17,10.56,0.4,99.63
ACCT000065,2026-06-18,11.12,0.09,99.82
ACCT000065,2026-06-19,16.52,0.41,99.79
ACCT000065,2026-06-20,10.99,0.13,99.83
ACCT000065,2026-06-21,21.8,0.33,99.97
ACCT000065,2026-06-22,30.42,0.33,99.89
ACCT000065,2026-06-23,12.76,0.17,99.94
ACCT000065,2026-06-24,23.39,0.29,99.96
ACCT000065,2026-06-25,31.28,0.13,99.51
ACCT000065,2026-06-26,28.1,0.09,99.99
ACCT000065,2026-06-27,25.23,0.0,99.51
ACCT000065,2026-06-28,28.39,0.4,99.81
ACCT000065,2026-06-29,30.39,0.19,99.6
ACCT000066,2026-06-16,43.05,0.57,99.98
ACCT000066,2026-06-17,37.52,0.29,99.68
ACCT000066,2026-06-18,24.65,0.39,99.67
ACCT000066,2026-06-19,18.62,0.58,99.72
ACCT000066,2026-06-20,21.52,0.18,99.75
ACCT000066,2026-06-21,39.43,0.25,99.83
ACCT000066,2026-06-22,40.98,0.16,99.7
ACCT000066,2026-06-23,24.69,0.25,99.57
ACCT000066,2026-06-24,23.74,0.56,99.61
ACCT000066,2026-06-25,34.67,0.45,99.51
ACCT000066,2026-06-26,35.29,0.34,99.61
ACCT000066,2026-06-27,37.82,0.1,99.85
ACCT000066,2026-06-28,16.21,0.12,99.91
ACCT000066,2026-06-29,29.66,0.31,99.98
ACCT000067,2026-06-16,34.73,0.06,99.79
ACCT000067,2026-06-17,11.05,0.5,99.74
ACCT000067,2026-06-18,26.08,0.07,99.64
ACCT000067,2026-06-19,37.91,0.51,99.52
ACCT000067,2026-06-20,40.92,0.55,99.98
ACCT000067,2026-06-21,32.29,0.02,99.82
ACCT000067,2026-06-22,35.63,0.57,99.7
ACCT000067,2026-06-23,41.63,0.57,99.7
ACCT000067,2026-06-24,29.31,0.56,99.75
ACCT000067,2026-06-25,25.75,0.32,99.91
ACCT000067,2026-06-26,24.76,0.11,99.94
ACCT000067,2026-06-27,11.0,0.14,99.63
ACCT000067,2026-06-28,32.7,0.21,99.84
ACCT000067,2026-06-29,22.38,0.1,99.56
ACCT000068,2026-06-16,14.36,0.49,99.73
ACCT000068,2026-06-17,15.35,0.01,99.69
ACCT000068,2026-06-18,13.92,0.02,99.94
ACCT000068,2026-06-19,36.28,0.25,99.78
ACCT000068,2026-06-20,17.59,0.38,99.84
ACCT000068,2026-06-21,15.32,0.11,99.84
ACCT000068,2026-06-22,40.79,0.13,99.86
ACCT000068,2026-06-23,30.61,0.01,99.65
ACCT000068,2026-06-24,42.59,0.08,99.98
ACCT000068,2026-06-25,17.04,0.28,99.95
ACCT000068,2026-06-26,25.72,0.27,99.89
ACCT000068,2026-06-27,33.94,0.31,99.64
ACCT000068,2026-06-28,28.03,0.36,99.66
ACCT000068,2026-06-29,41.79,0.37,99.85
ACCT000069,2026-06-16,12.59,0.35,99.99
ACCT000069,2026-06-17,12.51,0.11,99.75
ACCT000069,2026-06-18,35.41,0.29,99.53
ACCT000069,2026-06-19,43.21,0.57,99.83
ACCT000069,2026-06-20,37.9,0.32,99.73
ACCT000069,2026-06-21,31.19,0.18,99.83
ACCT000069,2026-06-22,30.03,0.51,99.74
ACCT000069,2026-06-23,23.18,0.03,99.87
ACCT000069,2026-06-24,28.96,0.22,99.82
ACCT000069,2026-06-25,27.12,0.52,99.91
ACCT000069,2026-06-26,31.96,0.14,99.52
ACCT000069,2026-06-27,15.39,0.51,99.98
ACCT000069,2026-06-28,13.83,0.15,99.94
ACCT000069,2026-06-29,38.2,0.42,99.52
ACCT000071,2026-06-16,24.81,0.49,99.77
ACCT000071,2026-06-17,37.63,0.36,99.98
ACCT000071,2026-06-18,11.33,0.53,99.75
ACCT000071,2026-06-19,25.38,0.58,99.9
ACCT000071,2026-06-20,19.65,0.36,99.85
ACCT000071,2026-06-21,23.43,0.17,99.9
ACCT000071,2026-06-22,23.4,0.55,99.61
ACCT000071,2026-06-23,20.23,0.47,99.66
ACCT000071,2026-06-24,30.24,0.24,99.79
ACCT000071,2026-06-25,41.55,0.1,99.88
ACCT000071,2026-06-26,44.73,0.2,99.62
ACCT000071,2026-06-27,28.25,0.09,99.99
ACCT000071,2026-06-28,44.19,0.45,100.0
ACCT000071,2026-06-29,18.08,0.38,99.81
ACCT000072,2026-06-16,16.94,0.57,99.92
ACCT000072,2026-06-17,22.62,0.48,99.91
ACCT000072,2026-06-18,11.25,0.41,99.51
ACCT000072,2026-06-19,16.52,0.06,99.97
ACCT000072,2026-06-20,30.07,0.35,99.52
ACCT000072,2026-06-21,38.57,0.19,99.67
ACCT000072,2026-06-22,11.52,0.09,99.91
ACCT000072,2026-06-23,10.1,0.36,99.99
ACCT000072,2026-06-24,36.89,0.33,99.57
ACCT000072,2026-06-25,37.6,0.57,99.52
ACCT000072,2026-06-26,33.91,0.13,99.58
ACCT000072,2026-06-27,22.23,0.47,99.65
ACCT000072,2026-06-28,15.12,0.11,99.86
ACCT000072,2026-06-29,26.98,0.15,99.88
ACCT000073,2026-06-16,39.22,0.46,99.53
ACCT000073,2026-06-17,20.07,0.57,99.8
ACCT000073,2026-06-18,44.08,0.51,99.56
ACCT000073,2026-06-19,41.07,0.27,99.59
ACCT000073,2026-06-20,10.29,0.07,99.59
ACCT000073,2026-06-21,40.18,0.47,99.95
ACCT000073,2026-06-22,33.48,0.53,99.8
ACCT000073,2026-06-23,29.43,0.45,99.83
ACCT000073,2026-06-24,14.04,0.22,99.75
ACCT000073,2026-06-25,43.77,0.24,99.54
ACCT000073,2026-06-26,42.59,0.36,99.96
ACCT000073,2026-06-27,36.31,0.38,100.0
ACCT000073,2026-06-28,33.21,0.17,99.65
ACCT000073,2026-06-29,14.17,0.42,99.7
ACCT000074,2026-06-16,23.98,0.43,99.72
ACCT000074,2026-06-17,10.25,0.35,99.84
ACCT000074,2026-06-18,13.71,0.4,99.54
ACCT000074,2026-06-19,14.2,0.43,99.82
ACCT000074,2026-06-20,23.55,0.08,99.74
ACCT000074,2026-06-21,12.88,0.54,99.68
ACCT000074,2026-06-22,42.65,0.22,99.56
ACCT000074,2026-06-23,18.36,0.55,99.78
ACCT000074,2026-06-24,44.41,0.44,99.88
ACCT000074,2026-06-25,38.19,0.12,99.67
ACCT000074,2026-06-26,15.4,0.06,99.53
ACCT000074,2026-06-27,38.72,0.55,99.87
ACCT000074,2026-06-28,38.47,0.15,99.76
ACCT000074,2026-06-29,35.31,0.46,99.99
ACCT000075,2026-06-16,11.9,0.19,99.73
ACCT000075,2026-06-17,35.0,0.42,99.98
ACCT000075,2026-06-18,39.31,0.56,99.84
ACCT000075,2026-06-19,36.11,0.12,99.83
ACCT000075,2026-06-20,19.8,0.08,99.72
ACCT000075,2026-06-21,41.77,0.42,99.83
ACCT000075,2026-06-22,30.68,0.47,99.96
ACCT000075,2026-06-23,34.97,0.2,99.9
ACCT000075,2026-06-24,24.16,0.09,99.58
ACCT000075,2026-06-25,21.27,0.38,99.72
ACCT000075,2026-06-26,39.39,0.03,99.66
ACCT000075,2026-06-27,27.32,0.17,99.75
ACCT000075,2026-06-28,38.53,0.57,99.61
ACCT000075,2026-06-29,40.21,0.54,99.76
ACCT000076,2026-06-16,20.36,0.26,99.99
ACCT000076,2026-06-17,10.83,0.39,99.81
ACCT000076,2026-06-18,16.23,0.13,99.56
ACCT000076,2026-06-19,26.09,0.57,99.76
ACCT000076,2026-06-20,12.57,0.24,99.77
ACCT000076,2026-06-21,15.5,0.52,99.94
ACCT000076,2026-06-22,18.94,0.48,99.99
ACCT000076,2026-06-23,24.49,0.05,99.97
ACCT000076,2026-06-24,18.77,0.08,99.54
ACCT000076,2026-06-25,39.35,0.29,99.66
ACCT000076,2026-06-26,17.74,0.5,99.97
ACCT000076,2026-06-27,30.2,0.46,99.87
ACCT000076,2026-06-28,27.25,0.16,99.84
ACCT000076,2026-06-29,13.11,0.58,99.91
ACCT000077,2026-06-16,30.94,0.23,99.52
ACCT000077,2026-06-17,31.22,0.52,99.9
ACCT000077,2026-06-18,31.35,0.01,99.95
ACCT000077,2026-06-19,22.72,0.05,99.5
ACCT000077,2026-06-20,39.2,0.1,99.75
ACCT000077,2026-06-21,34.92,0.55,99.51
ACCT000077,2026-06-22,16.31,0.27,99.82
ACCT000077,2026-06-23,41.88,0.09,99.97
ACCT000077,2026-06-24,27.89,0.01,99.53
ACCT000077,2026-06-25,39.13,0.39,99.79
ACCT000077,2026-06-26,23.07,0.28,99.67
ACCT000077,2026-06-27,39.09,0.53,99.6
ACCT000077,2026-06-28,14.75,0.08,99.54
ACCT000077,2026-06-29,19.75,0.38,99.82
ACCT000078,2026-06-16,30.45,0.03,99.63
ACCT000078,2026-06-17,36.26,0.26,99.88
ACCT000078,2026-06-18,31.64,0.56,99.63
ACCT000078,2026-06-19,42.88,0.29,99.61
ACCT000078,2026-06-20,21.47,0.31,99.8
ACCT000078,2026-06-21,31.59,0.45,99.7
ACCT000078,2026-06-22,10.2,0.49,99.97
ACCT000078,2026-06-23,36.08,0.5,99.92
ACCT000078,2026-06-24,27.41,0.35,99.74
ACCT000078,2026-06-25,10.73,0.59,99.84
ACCT000078,2026-06-26,35.81,0.58,99.79
ACCT000078,2026-06-27,37.32,0.35,99.99
ACCT000078,2026-06-28,12.59,0.06,99.72
ACCT000078,2026-06-29,39.61,0.03,99.65
ACCT000079,2026-06-16,12.58,0.17,99.61
ACCT000079,2026-06-17,23.73,0.56,99.89
ACCT000079,2026-06-18,26.02,0.56,99.97
ACCT000079,2026-06-19,23.74,0.21,99.7
ACCT000079,2026-06-20,26.36,0.38,99.64
ACCT000079,2026-06-21,20.62,0.18,99.69
ACCT000079,2026-06-22,44.55,0.37,99.88
ACCT000079,2026-06-23,39.62,0.39,99.86
ACCT000079,2026-06-24,22.9,0.27,99.85
ACCT000079,2026-06-25,11.27,0.46,99.59
ACCT000079,2026-06-26,11.14,0.29,99.88
ACCT000079,2026-06-27,31.08,0.21,99.58
ACCT000079,2026-06-28,26.36,0.57,99.55
ACCT000079,2026-06-29,28.55,0.34,99.72
ACCT000080,2026-06-16,34.55,0.17,99.8
ACCT000080,2026-06-17,36.57,0.6,99.51
ACCT000080,2026-06-18,36.79,0.34,99.7
ACCT000080,2026-06-19,18.08,0.41,99.9
ACCT000080,2026-06-20,25.16,0.34,99.99
ACCT000080,2026-06-21,25.86,0.53,99.62
ACCT000080,2026-06-22,15.37,0.03,99.9
ACCT000080,2026-06-23,41.78,0.55,99.68
ACCT000080,2026-06-24,40.55,0.32,99.83
ACCT000080,2026-06-25,25.66,0.55,99.86
ACCT000080,2026-06-26,23.75,0.16,99.92
ACCT000080,2026-06-27,44.27,0.6,99.97
ACCT000080,2026-06-28,41.17,0.29,99.85
ACCT000080,2026-06-29,11.3,0.24,99.63
ACCT000081,2026-06-16,24.04,0.51,99.79
ACCT000081,2026-06-17,25.71,0.2,99.84
ACCT000081,2026-06-18,21.38,0.41,99.87
ACCT000081,2026-06-19,27.93,0.37,99.79
ACCT000081,2026-06-20,18.99,0.41,99.56
ACCT000081,2026-06-21,13.14,0.38,99.95
ACCT000081,2026-06-22,28.05,0.3,99.86
ACCT000081,2026-06-23,17.96,0.05,99.61
ACCT000081,2026-06-24,10.18,0.42,99.94
ACCT000081,2026-06-25,35.85,0.48,99.56
ACCT000081,2026-06-26,42.05,0.24,99.92
ACCT000081,2026-06-27,39.48,0.43,99.66
ACCT000081,2026-06-28,41.75,0.49,99.67
ACCT000081,2026-06-29,40.2,0.08,99.52
ACCT000082,2026-06-16,28.17,0.06,99.98
ACCT000082,2026-06-17,25.36,0.07,99.55
ACCT000082,2026-06-18,32.96,0.44,99.9
ACCT000082,2026-06-19,26.71,0.44,99.96
ACCT000082,2026-06-20,11.99,0.28,99.8
ACCT000082,2026-06-21,19.92,0.56,99.72
ACCT000082,2026-06-22,34.32,0.16,99.61
ACCT000082,2026-06-23,14.8,0.53,99.51
ACCT000082,2026-06-24,19.35,0.58,99.78
ACCT000082,2026-06-25,32.75,0.15,99.55
ACCT000082,2026-06-26,29.86,0.21,99.64
ACCT000082,2026-06-27,13.04,0.2,99.66
ACCT000082,2026-06-28,29.22,0.44,99.64
ACCT000082,2026-06-29,29.31,0.11,99.64
ACCT000083,2026-06-16,41.66,0.38,99.77
ACCT000083,2026-06-17,40.17,0.49,99.98
ACCT000083,2026-06-18,10.4,0.46,99.92
ACCT000083,2026-06-19,32.11,0.13,99.51
ACCT000083,2026-06-20,39.46,0.12,99.7
ACCT000083,2026-06-21,33.1,0.11,99.82
ACCT000083,2026-06-22,34.57,0.14,99.74
ACCT000083,2026-06-23,41.53,0.11,99.51
ACCT000083,2026-06-24,22.26,0.55,99.55
