subscription_id,account_id,product_id,plan_id,device_id,start_date,end_date,status,mrc
SUB000972,ACCT000618,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2021-05-18,,active,55.0
SUB000973,ACCT000619,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2026-02-13,,active,115.0
SUB000974,ACCT000619,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-05-06,,active,45.0
SUB000975,ACCT000620,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2021-08-25,,active,70.0
SUB000976,ACCT000620,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2021-12-13,,active,62.0
SUB000977,ACCT000621,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-05-21,,active,90.0
SUB000978,ACCT000621,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2025-04-05,,active,55.0
SUB000979,ACCT000621,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-12-06,,active,45.0
SUB000980,ACCT000622,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-03-11,,active,70.0
SUB000981,ACCT000622,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2025-01-23,,active,55.0
SUB000982,ACCT000623,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-03-23,2025-07-04,cancelled,50.0
SUB000983,ACCT000623,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-04-04,2025-07-04,cancelled,45.0
SUB000984,ACCT000624,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2023-09-10,,active,115.0
SUB000985,ACCT000624,PROD_TV,PLAN_TV_STD,DEV_NONE,2023-12-27,,active,45.0
SUB000986,ACCT000625,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-07-11,,active,50.0
SUB000987,ACCT000626,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-04-23,,active,70.0
SUB000988,ACCT000626,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2026-06-30,,active,55.0
SUB000989,ACCT000627,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-05-01,,active,50.0
SUB000990,ACCT000627,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-09-10,,active,45.0
SUB000991,ACCT000628,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-11-04,,active,90.0
SUB000992,ACCT000628,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-07-28,,active,45.0
SUB000993,ACCT000629,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-11-02,,active,50.0
SUB000994,ACCT000630,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2022-07-17,,active,95.0
SUB000995,ACCT000631,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-09-22,,active,55.0
SUB000996,ACCT000631,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2025-01-15,,active,77.0
SUB000997,ACCT000632,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-06-16,,active,75.0
SUB000998,ACCT000632,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB000999,ACCT000633,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-05-02,,active,70.0
SUB001000,ACCT000634,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-10-22,,active,55.0
SUB001001,ACCT000635,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2023-10-11,,active,95.0
SUB001002,ACCT000635,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2024-02-10,,active,52.0
SUB001003,ACCT000636,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2022-08-09,,active,90.0
SUB001004,ACCT000637,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-01-26,,active,90.0
SUB001005,ACCT000638,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2022-08-07,,active,90.0
SUB001006,ACCT000639,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2022-05-13,,active,50.0
SUB001007,ACCT000639,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2022-08-30,,active,37.0
SUB001008,ACCT000640,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-12-01,,active,55.0
SUB001009,ACCT000640,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-04-21,,active,45.0
SUB001010,ACCT000641,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2025-10-02,2027-08-07,cancelled,120.0
SUB001011,ACCT000641,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2026-01-04,2027-08-07,cancelled,62.0
SUB001012,ACCT000642,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2023-03-25,,active,50.0
SUB001013,ACCT000642,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2024-01-20,,active,62.0
SUB001014,ACCT000643,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-03-06,,active,75.0
SUB001015,ACCT000644,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-05-25,,active,50.0
SUB001016,ACCT000644,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-06-30,,active,77.0
SUB001017,ACCT000644,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,,active,25.0
SUB001018,ACCT000645,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2021-02-01,,active,95.0
SUB001019,ACCT000646,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2025-10-20,2027-03-02,cancelled,120.0
SUB001020,ACCT000646,PROD_MOB,PLAN_MOB_10,DEV_NONE,2026-06-30,2027-03-02,cancelled,25.0
SUB001021,ACCT000647,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-07-27,2026-08-14,cancelled,55.0
SUB001022,ACCT000648,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-05-20,,active,90.0
SUB001023,ACCT000649,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-05-16,,active,50.0
SUB001024,ACCT000649,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB001025,ACCT000650,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-06-24,2027-09-16,cancelled,50.0
SUB001026,ACCT000651,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-08-07,2027-03-13,cancelled,70.0
SUB001027,ACCT000652,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2019-10-09,,active,90.0
SUB001028,ACCT000652,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2020-08-19,,active,25.0
SUB001029,ACCT000653,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-06-23,,active,55.0
SUB001030,ACCT000653,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,,active,25.0
SUB001031,ACCT000654,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-06-04,,active,115.0
SUB001032,ACCT000654,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2026-06-26,,active,67.0
SUB001033,ACCT000655,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-09-13,2026-05-23,cancelled,50.0
SUB001034,ACCT000655,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2026-04-26,2026-05-23,cancelled,67.0
SUB001035,ACCT000656,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-06-26,,active,55.0
SUB001036,ACCT000657,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-04-20,,active,115.0
SUB001037,ACCT000658,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-06-04,,active,50.0
SUB001038,ACCT000659,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-11-18,,active,70.0
SUB001039,ACCT000659,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2025-02-07,,active,62.0
SUB001040,ACCT000660,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2023-10-08,,active,95.0
SUB001041,ACCT000661,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-10-06,,active,70.0
SUB001042,ACCT000661,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2025-09-01,,active,47.0
SUB001043,ACCT000662,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-03-17,,active,75.0
SUB001044,ACCT000662,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2024-03-27,,active,55.0
SUB001045,ACCT000663,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-01-01,2025-08-22,cancelled,90.0
SUB001046,ACCT000664,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-06-05,,active,70.0
SUB001047,ACCT000665,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-03-16,,active,70.0
SUB001048,ACCT000666,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2026-05-24,,active,115.0
SUB001049,ACCT000666,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2026-06-30,,active,77.0
SUB001050,ACCT000667,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-09-28,,active,90.0
SUB001051,ACCT000667,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2023-10-18,,active,77.0
SUB001052,ACCT000668,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-04-28,,active,90.0
SUB001053,ACCT000668,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2026-05-11,,active,55.0
SUB001054,ACCT000668,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-05-27,,active,25.0
SUB001055,ACCT000669,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-11-10,,active,50.0
SUB001056,ACCT000669,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2025-08-01,,active,62.0
SUB001057,ACCT000670,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-12-19,,active,55.0
SUB001058,ACCT000671,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-06-17,,active,90.0
SUB001059,ACCT000672,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2026-06-22,,active,120.0
SUB001060,ACCT000672,PROD_MOB,PLAN_MOB_10,DEV_NONE,2026-06-30,,active,25.0
SUB001061,ACCT000673,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-08-26,,active,70.0
SUB001062,ACCT000674,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2022-10-04,2023-06-13,cancelled,95.0
SUB001063,ACCT000674,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2023-07-08,2023-06-13,cancelled,55.0
SUB001064,ACCT000675,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-11-16,,active,75.0
SUB001065,ACCT000675,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2024-09-21,,active,25.0
SUB001066,ACCT000676,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-09-25,,active,90.0
SUB001067,ACCT000676,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-11-20,,active,45.0
SUB001068,ACCT000677,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2019-01-20,,active,50.0
SUB001069,ACCT000678,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-05-27,,active,70.0
SUB001070,ACCT000678,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-07-17,,active,45.0
SUB001071,ACCT000679,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-03-11,,active,50.0
SUB001072,ACCT000679,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-03-31,,active,45.0
SUB001073,ACCT000680,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2022-05-19,,active,55.0
SUB001074,ACCT000681,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-10-09,,active,55.0
SUB001075,ACCT000682,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-06-26,,active,90.0
SUB001076,ACCT000683,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2020-07-21,,active,115.0
SUB001077,ACCT000684,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2024-07-21,,active,120.0
SUB001078,ACCT000684,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2024-08-30,,active,77.0
SUB001079,ACCT000685,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-05-11,,active,70.0
SUB001080,ACCT000685,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2024-10-18,,active,52.0
SUB001081,ACCT000686,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-06-04,2026-01-20,cancelled,70.0
SUB001082,ACCT000686,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2025-10-06,2026-01-20,cancelled,52.0
SUB001083,ACCT000687,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-09-30,,active,55.0
SUB001084,ACCT000687,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-03-24,,active,45.0
SUB001085,ACCT000688,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2026-06-01,,active,90.0
SUB001086,ACCT000688,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB001087,ACCT000689,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2024-08-13,,active,70.0
SUB001088,ACCT000689,PROD_MOB,PLAN_MOB_40,DEV_NONE,2025-04-05,,active,40.0
SUB001089,ACCT000690,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-01-10,,active,75.0
SUB001090,ACCT000691,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-06-23,,active,75.0
SUB001091,ACCT000692,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-03-15,2025-11-16,cancelled,55.0
SUB001092,ACCT000692,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2025-06-22,2025-11-16,cancelled,37.0
SUB001093,ACCT000693,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2025-03-24,,active,95.0
SUB001094,ACCT000693,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-12-16,,active,25.0
SUB001095,ACCT000694,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-02-12,,active,115.0
SUB001096,ACCT000695,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2023-04-13,,active,115.0
SUB001097,ACCT000695,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2023-07-22,,active,25.0
SUB001098,ACCT000696,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2022-09-19,,active,55.0
SUB001099,ACCT000696,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2023-05-08,,active,37.0
SUB001100,ACCT000697,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2024-02-10,,active,90.0
SUB001101,ACCT000697,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2024-03-21,,active,52.0
SUB001102,ACCT000697,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2024-12-20,,active,25.0
SUB001103,ACCT000698,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-05-20,,active,75.0
SUB001104,ACCT000699,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-07-03,,active,90.0
SUB001105,ACCT000700,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-09-07,,active,70.0
SUB001106,ACCT000701,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-09-24,,active,70.0
SUB001107,ACCT000702,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-10-29,,active,50.0
SUB001108,ACCT000702,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2025-11-12,,active,37.0
SUB001109,ACCT000703,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-11-08,,active,50.0
SUB001110,ACCT000704,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2016-06-18,,active,75.0
SUB001111,ACCT000704,PROD_TV,PLAN_TV_STD,DEV_NONE,2016-12-06,,active,45.0
SUB001112,ACCT000705,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2024-07-06,,active,120.0
SUB001113,ACCT000705,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_A,2025-06-23,,active,77.0
SUB001114,ACCT000705,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-01-13,,active,45.0
SUB001115,ACCT000706,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-03-21,,active,55.0
SUB001116,ACCT000706,PROD_MOB,PLAN_MOB_40,DEV_NONE,2025-09-01,,active,40.0
SUB001117,ACCT000707,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-06-17,,active,75.0
SUB001118,ACCT000707,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,,active,25.0
SUB001119,ACCT000708,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-01-23,2027-04-28,cancelled,55.0
SUB001120,ACCT000709,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-03-07,,active,75.0
SUB001121,ACCT000710,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-12-20,,active,95.0
SUB001122,ACCT000710,PROD_MOB,PLAN_MOB_UNL,DEV_NONE,2025-11-10,,active,55.0
SUB001123,ACCT000711,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2022-10-19,2023-02-24,cancelled,50.0
SUB001124,ACCT000711,PROD_TV,PLAN_TV_STD,DEV_NONE,2023-04-08,2023-02-24,cancelled,45.0
SUB001125,ACCT000712,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-09-08,,active,70.0
SUB001126,ACCT000712,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2024-07-02,,active,47.0
SUB001127,ACCT000713,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-01-21,,active,70.0
SUB001128,ACCT000713,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-01-10,,active,45.0
SUB001129,ACCT000714,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-04-18,,active,95.0
SUB001130,ACCT000714,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-21,,active,25.0
SUB001131,ACCT000715,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-05-29,,active,70.0
SUB001132,ACCT000716,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-09-02,,active,95.0
SUB001133,ACCT000716,PROD_MOB,PLAN_MOB_40,DEV_NONE,2025-04-18,,active,40.0
SUB001134,ACCT000716,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-01-03,,active,45.0
SUB001135,ACCT000717,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-04-13,,active,70.0
SUB001136,ACCT000718,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2023-11-22,2024-05-22,cancelled,90.0
SUB001137,ACCT000718,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2023-12-31,2024-05-22,cancelled,25.0
SUB001138,ACCT000719,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2026-06-12,,active,95.0
SUB001139,ACCT000720,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2022-08-13,,active,95.0
SUB001140,ACCT000721,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-09-23,,active,55.0
SUB001141,ACCT000722,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-05-20,,active,115.0
SUB001142,ACCT000723,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-04-09,,active,95.0
SUB001143,ACCT000723,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2024-05-12,,active,67.0
SUB001144,ACCT000724,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-05-26,,active,55.0
SUB001145,ACCT000725,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-06-06,,active,50.0
SUB001146,ACCT000725,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2025-03-10,,active,62.0
SUB001147,ACCT000726,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2023-01-02,,active,70.0
SUB001148,ACCT000726,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2023-07-17,,active,25.0
SUB001149,ACCT000727,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-05-19,,active,75.0
SUB001150,ACCT000727,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB001151,ACCT000728,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-06-05,2028-01-04,cancelled,75.0
SUB001152,ACCT000728,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2026-06-30,2028-01-04,cancelled,37.0
SUB001153,ACCT000728,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,2028-01-04,cancelled,25.0
SUB001154,ACCT000729,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2026-05-26,,active,70.0
SUB001155,ACCT000729,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-30,,active,45.0
SUB001156,ACCT000730,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2021-09-16,,active,70.0
SUB001157,ACCT000731,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-07-10,,active,115.0
SUB001158,ACCT000731,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2025-08-08,,active,25.0
SUB001159,ACCT000732,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-11-21,,active,55.0
SUB001160,ACCT000733,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2022-11-23,2024-05-03,cancelled,120.0
SUB001161,ACCT000733,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2023-05-19,2024-05-03,cancelled,25.0
SUB001162,ACCT000734,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-09-24,,active,55.0
SUB001163,ACCT000735,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2026-05-31,,active,55.0
SUB001164,ACCT000735,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-21,,active,25.0
SUB001165,ACCT000736,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-03-28,,active,95.0
SUB001166,ACCT000736,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2024-12-04,,active,52.0
SUB001167,ACCT000737,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2023-08-20,,active,95.0
SUB001168,ACCT000737,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2024-01-14,,active,62.0
SUB001169,ACCT000738,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-07-12,2025-11-04,cancelled,90.0
SUB001170,ACCT000739,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-08-28,,active,75.0
SUB001171,ACCT000739,PROD_TV,PLAN_TV_STD,DEV_NONE,2024-09-08,,active,45.0
SUB001172,ACCT000740,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2019-02-05,,active,70.0
SUB001173,ACCT000740,PROD_MOB,PLAN_MOB_10,DEV_NONE,2019-11-06,,active,25.0
SUB001174,ACCT000741,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2023-12-13,,active,75.0
SUB001175,ACCT000742,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-06-04,2025-04-03,cancelled,95.0
SUB001176,ACCT000743,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-02-04,2026-10-15,cancelled,90.0
SUB001177,ACCT000743,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-02-27,2026-10-15,cancelled,45.0
SUB001178,ACCT000744,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2025-07-30,,active,115.0
SUB001179,ACCT000744,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-04-30,,active,45.0
SUB001180,ACCT000745,PROD_INT,PLAN_INT_1G,DEV_ROUTER_MESH,2024-03-09,,active,95.0
SUB001181,ACCT000746,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-01-15,,active,50.0
SUB001182,ACCT000746,PROD_MOB,PLAN_MOB_10,DEV_PHONE_B,2024-10-06,,active,37.0
SUB001183,ACCT000747,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-10-06,,active,55.0
SUB001184,ACCT000747,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2025-10-30,,active,67.0
SUB001185,ACCT000748,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2017-01-31,,active,90.0
SUB001186,ACCT000748,PROD_MOB,PLAN_MOB_UNL,DEV_PHONE_B,2017-06-16,,active,67.0
SUB001187,ACCT000748,PROD_TV,PLAN_TV_STD,DEV_NONE,2017-10-02,,active,45.0
SUB001188,ACCT000749,PROD_INT,PLAN_INT_2G,DEV_ROUTER_MESH,2025-06-26,,active,120.0
SUB001189,ACCT000749,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2025-10-31,,active,62.0
SUB001190,ACCT000750,PROD_INT,PLAN_INT_500,DEV_MODEM_STD,2025-08-30,2027-05-11,cancelled,70.0
SUB001191,ACCT000750,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2026-06-30,2027-05-11,cancelled,25.0
SUB001192,ACCT000751,PROD_INT,PLAN_INT_1G,DEV_MODEM_STD,2025-01-17,,active,90.0
SUB001193,ACCT000751,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2025-07-09,,active,47.0
SUB001194,ACCT000751,PROD_TV,PLAN_TV_STD,DEV_NONE,2025-11-09,,active,45.0
SUB001195,ACCT000752,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2026-05-17,,active,75.0
SUB001196,ACCT000753,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-07-13,,active,55.0
SUB001197,ACCT000753,PROD_TV,PLAN_TV_STD,DEV_NONE,2026-06-25,,active,45.0
SUB001198,ACCT000754,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2024-03-15,,active,55.0
SUB001199,ACCT000755,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2024-01-26,,active,75.0
SUB001200,ACCT000755,PROD_MOB,PLAN_MOB_40,DEV_PHONE_A,2025-02-11,,active,62.0
SUB001201,ACCT000755,PROD_VOICE,PLAN_VOICE_STD,DEV_NONE,2024-12-16,,active,25.0
SUB001202,ACCT000756,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2023-05-29,,active,55.0
SUB001203,ACCT000757,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2025-04-02,2025-12-19,cancelled,50.0
SUB001204,ACCT000758,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2026-05-22,,active,50.0
SUB001205,ACCT000759,PROD_INT,PLAN_INT_2G,DEV_MODEM_STD,2023-06-26,,active,115.0
SUB001206,ACCT000760,PROD_INT,PLAN_INT_100,DEV_ROUTER_MESH,2025-06-28,,active,55.0
SUB001207,ACCT000760,PROD_MOB,PLAN_MOB_40,DEV_NONE,2026-06-24,,active,40.0
SUB001208,ACCT000761,PROD_INT,PLAN_INT_500,DEV_ROUTER_MESH,2025-07-26,,active,75.0
SUB001209,ACCT000761,PROD_MOB,PLAN_MOB_10,DEV_PHONE_A,2026-01-24,,active,47.0
SUB001210,ACCT000762,PROD_INT,PLAN_INT_100,DEV_MODEM_STD,2024-12-20,,active,50.0
SUB001211,ACCT000762,PROD_MOB,PLAN_MOB_40,DEV_PHONE_B,2025-12-30,,active,52.0
