device_id,account_id,customer_id,model,model_name,device_type,serial_number,install_date,status,firmware_version
DVC000775,ACCT000775,CUST000775,DEV_MODEM_STD,TelcoConnect Modem,modem,SN69C8F40BCD,2025-04-21,active,4.0.1
DVC000776,ACCT000776,CUST000776,DEV_MODEM_STD,TelcoConnect Modem,modem,SN2F4A19D624,2024-06-11,inactive,4.0.1
DVC000777,ACCT000777,CUST000777,DEV_MODEM_STD,TelcoConnect Modem,modem,SN4AA5B041E2,2022-07-24,active,3.5.0
DVC000778,ACCT000778,CUST000778,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN31A79608C3,2025-02-20,active,3.4.1
DVC000779,ACCT000779,CUST000779,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN4108437B47,2023-06-25,inactive,3.5.0
DVC000780,ACCT000780,CUST000780,DEV_MODEM_STD,TelcoConnect Modem,modem,SNA1B9280FCE,2023-02-22,active,3.4.2
DVC000781,ACCT000781,CUST000781,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNA50EC4A042,2021-12-08,active,3.5.0
DVC000782,ACCT000782,CUST000782,DEV_MODEM_STD,TelcoConnect Modem,modem,SND1210EEBC9,2025-08-24,active,4.1.0
DVC000783,ACCT000783,CUST000783,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN6C1D20E47D,2024-08-10,active,4.0.1
DVC000784,ACCT000784,CUST000784,DEV_MODEM_STD,TelcoConnect Modem,modem,SN927CBFF8EB,2025-06-01,active,4.1.0
DVC000785,ACCT000785,CUST000785,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7DD8074A6F,2024-06-01,active,4.0.1
DVC000786,ACCT000786,CUST000786,DEV_MODEM_STD,TelcoConnect Modem,modem,SN85417FE62F,2026-06-19,active,3.5.0
DVC000787,ACCT000787,CUST000787,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNF96E2BBF6E,2025-10-28,active,4.0.1
DVC000788,ACCT000788,CUST000788,DEV_MODEM_STD,TelcoConnect Modem,modem,SN8BDEA39BE4,2024-05-09,inactive,3.4.2
DVC000789,ACCT000789,CUST000789,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN28239687F4,2019-03-04,active,3.4.2
DVC000790,ACCT000790,CUST000790,DEV_MODEM_STD,TelcoConnect Modem,modem,SN905A1D90B4,2023-10-12,active,3.5.0
DVC000791,ACCT000791,CUST000791,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNCF87B5CF4E,2026-01-02,active,3.4.2
DVC000792,ACCT000792,CUST000792,DEV_MODEM_STD,TelcoConnect Modem,modem,SN0FB3E39F72,2026-06-29,active,4.1.0
DVC000793,ACCT000793,CUST000793,DEV_MODEM_STD,TelcoConnect Modem,modem,SN2408B8D179,2024-08-26,active,3.5.0
DVC000794,ACCT000794,CUST000794,DEV_MODEM_STD,TelcoConnect Modem,modem,SNA6995ED7CD,2025-08-29,active,4.0.1
DVC000795,ACCT000795,CUST000795,DEV_MODEM_STD,TelcoConnect Modem,modem,SN08008A512A,2022-02-28,active,3.4.2
DVC000796,ACCT000796,CUST000796,DEV_MODEM_STD,TelcoConnect Modem,modem,SNFAF8BC7F14,2025-12-20,active,3.4.1
DVC000797,ACCT000797,CUST000797,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN35AD791845,2023-10-15,active,4.0.1
DVC000798,ACCT000798,CUST000798,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN1BC096ED24,2026-06-30,active,4.1.0
DVC000799,ACCT000799,CUST000799,DEV_MODEM_STD,TelcoConnect Modem,modem,SNEA588D89DE,2024-09-05,active,3.4.1
DVC000800,ACCT000800,CUST000800,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN9558F17234,2025-09-29,active,3.5.0
DVC000801,ACCT000801,CUST000801,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNB1B9EB3389,2023-05-30,active,3.4.2
DVC000802,ACCT000802,CUST000802,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN4F712801E4,2022-08-19,active,4.0.1
DVC000803,ACCT000803,CUST000803,DEV_MODEM_STD,TelcoConnect Modem,modem,SN12D6D7E680,2024-02-08,active,4.0.1
DVC000804,ACCT000804,CUST000804,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNED762A1EAF,2022-07-23,active,3.5.0
DVC000805,ACCT000805,CUST000805,DEV_MODEM_STD,TelcoConnect Modem,modem,SN102DAA8BD0,2026-06-15,active,3.4.2
DVC000806,ACCT000806,CUST000806,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN886C710879,2024-05-27,active,4.0.1
DVC000807,ACCT000807,CUST000807,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN3B7FB61141,2023-10-08,active,3.4.2
DVC000808,ACCT000808,CUST000808,DEV_MODEM_STD,TelcoConnect Modem,modem,SN256070D998,2023-07-01,active,3.4.1
DVC000809,ACCT000809,CUST000809,DEV_MODEM_STD,TelcoConnect Modem,modem,SN4CECF0BB74,2026-05-20,active,3.4.1
DVC000810,ACCT000810,CUST000810,DEV_MODEM_STD,TelcoConnect Modem,modem,SN5F94F23BC3,2023-06-23,active,4.0.1
DVC000811,ACCT000811,CUST000811,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN6B582182BF,2024-05-27,active,4.1.0
DVC000812,ACCT000812,CUST000812,DEV_MODEM_STD,TelcoConnect Modem,modem,SN353A3D5EDC,2025-11-15,active,3.5.0
DVC000813,ACCT000813,CUST000813,DEV_MODEM_STD,TelcoConnect Modem,modem,SNE52558F6A6,2025-04-20,active,4.0.1
DVC000814,ACCT000814,CUST000814,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNF9FD6D331F,2022-01-30,active,3.4.2
DVC000815,ACCT000815,CUST000815,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN419001AFDF,2022-06-21,active,4.0.1
DVC000816,ACCT000816,CUST000816,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNC1C818F784,2026-06-29,active,4.0.1
DVC000817,ACCT000817,CUST000817,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7952A317DC,2023-05-16,active,3.4.1
DVC000818,ACCT000818,CUST000818,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7625C59900,2022-10-02,active,3.4.2
DVC000819,ACCT000819,CUST000819,DEV_MODEM_STD,TelcoConnect Modem,modem,SND5482880DA,2023-11-01,inactive,3.4.1
DVC000820,ACCT000820,CUST000820,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNAB27692CDC,2022-03-23,active,3.5.0
DVC000821,ACCT000821,CUST000821,DEV_MODEM_STD,TelcoConnect Modem,modem,SNCE57C0EB28,2026-06-16,active,3.5.0
DVC000822,ACCT000822,CUST000822,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN0759847AB3,2017-09-15,active,3.4.1
DVC000823,ACCT000823,CUST000823,DEV_MODEM_STD,TelcoConnect Modem,modem,SN05DF0B8899,2025-03-19,active,4.0.1
DVC000824,ACCT000824,CUST000824,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN5E306A12C8,2025-03-20,active,4.1.0
DVC000825,ACCT000825,CUST000825,DEV_MODEM_STD,TelcoConnect Modem,modem,SN5D04D35958,2023-12-19,active,4.1.0
DVC000826,ACCT000826,CUST000826,DEV_MODEM_STD,TelcoConnect Modem,modem,SNB5EAD7535E,2020-01-31,active,3.5.0
DVC000827,ACCT000827,CUST000827,DEV_MODEM_STD,TelcoConnect Modem,modem,SN0CAE88211A,2021-12-12,active,3.4.2
DVC000828,ACCT000828,CUST000828,DEV_MODEM_STD,TelcoConnect Modem,modem,SND22E9499E5,2026-06-25,active,4.1.0
DVC000829,ACCT000829,CUST000829,DEV_MODEM_STD,TelcoConnect Modem,modem,SND17B4C279B,2021-10-05,active,3.4.2
DVC000830,ACCT000830,CUST000830,DEV_MODEM_STD,TelcoConnect Modem,modem,SN9156467D22,2023-10-02,active,4.0.1
DVC000831,ACCT000831,CUST000831,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN662BA91C7A,2024-12-24,inactive,3.4.1
DVC000832,ACCT000832,CUST000832,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN431FFB4295,2019-01-04,active,3.4.2
DVC000833,ACCT000833,CUST000833,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN2B1EAEDBCB,2023-12-13,active,3.5.0
DVC000834,ACCT000834,CUST000834,DEV_MODEM_STD,TelcoConnect Modem,modem,SNB24BD344E5,2022-05-05,inactive,4.1.0
DVC000835,ACCT000835,CUST000835,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN8F27C18671,2026-06-09,active,3.5.0
DVC000836,ACCT000836,CUST000836,DEV_MODEM_STD,TelcoConnect Modem,modem,SNA02E7932E9,2026-05-21,active,3.5.0
DVC000837,ACCT000837,CUST000837,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN270DFFB4DE,2024-05-19,active,4.0.1
DVC000838,ACCT000838,CUST000838,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN5A8595A88B,2025-08-29,active,4.1.0
DVC000839,ACCT000839,CUST000839,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNA63B59CA24,2024-02-23,active,3.4.1
DVC000840,ACCT000840,CUST000840,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN65003E687E,2025-04-04,active,3.4.1
DVC000841,ACCT000841,CUST000841,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNCB99A157B0,2016-11-20,active,4.1.0
DVC000842,ACCT000842,CUST000842,DEV_MODEM_STD,TelcoConnect Modem,modem,SN81FA797C2A,2022-07-29,active,3.5.0
DVC000843,ACCT000843,CUST000843,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNAF4022CBA0,2021-06-25,active,4.1.0
DVC000844,ACCT000844,CUST000844,DEV_MODEM_STD,TelcoConnect Modem,modem,SN361786A05E,2026-06-19,active,3.4.1
DVC000845,ACCT000845,CUST000845,DEV_MODEM_STD,TelcoConnect Modem,modem,SN154EF7C948,2023-02-02,active,3.4.2
DVC000846,ACCT000846,CUST000846,DEV_MODEM_STD,TelcoConnect Modem,modem,SN49ACD0D80E,2024-11-07,active,4.1.0
DVC000847,ACCT000847,CUST000847,DEV_MODEM_STD,TelcoConnect Modem,modem,SNB9002BDEF9,2021-06-04,active,4.0.1
DVC000848,ACCT000848,CUST000848,DEV_MODEM_STD,TelcoConnect Modem,modem,SN4F5056AE37,2023-06-20,active,3.5.0
DVC000849,ACCT000849,CUST000849,DEV_MODEM_STD,TelcoConnect Modem,modem,SNAA60555051,2024-09-15,inactive,4.0.1
DVC000850,ACCT000850,CUST000850,DEV_MODEM_STD,TelcoConnect Modem,modem,SN550F86AD51,2025-12-03,active,4.0.1
DVC000851,ACCT000851,CUST000851,DEV_MODEM_STD,TelcoConnect Modem,modem,SNB124364678,2024-04-23,active,4.1.0
DVC000852,ACCT000852,CUST000852,DEV_MODEM_STD,TelcoConnect Modem,modem,SNEC274E87D7,2022-03-21,active,3.4.2
DVC000853,ACCT000853,CUST000853,DEV_MODEM_STD,TelcoConnect Modem,modem,SN5E88788AAB,2021-03-31,active,4.1.0
DVC000854,ACCT000854,CUST000854,DEV_MODEM_STD,TelcoConnect Modem,modem,SN000F4AF156,2025-02-09,active,4.1.0
DVC000855,ACCT000855,CUST000855,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNABB78645A1,2017-11-07,active,3.4.2
DVC000856,ACCT000856,CUST000856,DEV_MODEM_STD,TelcoConnect Modem,modem,SN8D53854989,2022-06-01,active,3.5.0
DVC000857,ACCT000857,CUST000857,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN710CD08B4F,2025-08-26,inactive,4.0.1
DVC000858,ACCT000858,CUST000858,DEV_MODEM_STD,TelcoConnect Modem,modem,SN1B2BC634D3,2025-11-04,active,3.4.2
DVC000859,ACCT000859,CUST000859,DEV_MODEM_STD,TelcoConnect Modem,modem,SN072257D47D,2024-10-05,active,4.1.0
DVC000860,ACCT000860,CUST000860,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN7A6EEB03BC,2025-01-29,active,3.4.2
DVC000861,ACCT000861,CUST000861,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNAFFFFEFCBF,2023-10-13,active,4.1.0
DVC000862,ACCT000862,CUST000862,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNB670E2956F,2024-06-15,active,3.5.0
DVC000863,ACCT000863,CUST000863,DEV_MODEM_STD,TelcoConnect Modem,modem,SNA8F3C2070C,2024-12-18,active,4.0.1
DVC000864,ACCT000864,CUST000864,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN7F85C02E53,2026-01-31,active,3.4.1
DVC000865,ACCT000865,CUST000865,DEV_MODEM_STD,TelcoConnect Modem,modem,SN6D1C4462DB,2023-04-21,inactive,3.4.2
DVC000866,ACCT000866,CUST000866,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN3E9451D0DC,2026-03-01,active,4.0.1
DVC000867,ACCT000867,CUST000867,DEV_MODEM_STD,TelcoConnect Modem,modem,SN22CADBB1B8,2022-05-28,active,3.4.1
DVC000868,ACCT000868,CUST000868,DEV_MODEM_STD,TelcoConnect Modem,modem,SN02DEAF830D,2026-04-09,active,4.0.1
DVC000869,ACCT000869,CUST000869,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN4D7B11F2CD,2026-02-10,active,3.5.0
DVC000870,ACCT000870,CUST000870,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN6346849503,2026-06-20,active,3.5.0
DVC000871,ACCT000871,CUST000871,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SND1B2C1DCA6,2025-02-22,active,3.5.0
DVC000872,ACCT000872,CUST000872,DEV_MODEM_STD,TelcoConnect Modem,modem,SN9C8F572DED,2025-06-07,active,3.5.0
DVC000873,ACCT000873,CUST000873,DEV_MODEM_STD,TelcoConnect Modem,modem,SNFC624422EB,2025-02-24,inactive,3.4.2
DVC000874,ACCT000874,CUST000874,DEV_MODEM_STD,TelcoConnect Modem,modem,SND0F3F5FB25,2026-06-02,active,4.1.0
DVC000875,ACCT000875,CUST000875,DEV_MODEM_STD,TelcoConnect Modem,modem,SNB5DFF49685,2025-08-24,inactive,3.5.0
DVC000876,ACCT000876,CUST000876,DEV_MODEM_STD,TelcoConnect Modem,modem,SN923360ABF8,2024-02-27,active,3.5.0
DVC000877,ACCT000877,CUST000877,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN17D73F9156,2026-05-16,active,4.1.0
DVC000878,ACCT000878,CUST000878,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN0A16145A34,2025-08-25,active,4.0.1
DVC000879,ACCT000879,CUST000879,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNF4802F9ECD,2026-02-12,active,4.1.0
DVC000880,ACCT000880,CUST000880,DEV_MODEM_STD,TelcoConnect Modem,modem,SNCF7B120A1D,2022-06-16,active,3.5.0
DVC000881,ACCT000881,CUST000881,DEV_MODEM_STD,TelcoConnect Modem,modem,SND6BD28EAED,2026-06-15,active,4.1.0
DVC000882,ACCT000882,CUST000882,DEV_MODEM_STD,TelcoConnect Modem,modem,SNCB1C65CAC2,2023-07-07,active,3.4.2
DVC000883,ACCT000883,CUST000883,DEV_MODEM_STD,TelcoConnect Modem,modem,SN3626C54653,2026-03-25,active,3.5.0
DVC000884,ACCT000884,CUST000884,DEV_MODEM_STD,TelcoConnect Modem,modem,SN16956D7518,2021-04-03,active,3.4.1
DVC000885,ACCT000885,CUST000885,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNAC89F12101,2024-06-05,active,3.4.1
DVC000886,ACCT000886,CUST000886,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNB81C8DD46F,2024-07-17,active,4.1.0
DVC000887,ACCT000887,CUST000887,DEV_MODEM_STD,TelcoConnect Modem,modem,SNF44A363DAD,2026-02-06,inactive,3.4.2
DVC000888,ACCT000888,CUST000888,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNEE0EABE9BF,2025-09-18,active,4.0.1
DVC000889,ACCT000889,CUST000889,DEV_MODEM_STD,TelcoConnect Modem,modem,SN0DF2F464EC,2024-11-26,active,3.5.0
DVC000890,ACCT000890,CUST000890,DEV_MODEM_STD,TelcoConnect Modem,modem,SNC0ECB04DDE,2025-09-25,active,4.1.0
DVC000891,ACCT000891,CUST000891,DEV_MODEM_STD,TelcoConnect Modem,modem,SN61C8C55502,2022-09-26,active,3.4.1
DVC000892,ACCT000892,CUST000892,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN22307EDDC2,2026-06-30,inactive,4.1.0
DVC000893,ACCT000893,CUST000893,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN8BF2B12F6D,2025-10-03,active,3.4.1
DVC000894,ACCT000894,CUST000894,DEV_MODEM_STD,TelcoConnect Modem,modem,SNEFA4D656C0,2023-02-19,active,4.0.1
DVC000895,ACCT000895,CUST000895,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN7598214D99,2025-02-04,active,3.4.1
DVC000896,ACCT000896,CUST000896,DEV_MODEM_STD,TelcoConnect Modem,modem,SNACF3926FCE,2026-06-23,inactive,4.0.1
DVC000897,ACCT000897,CUST000897,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN4ED9BB68B6,2025-05-02,active,3.4.1
DVC000898,ACCT000898,CUST000898,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNED8C9F5E18,2023-08-25,active,3.5.0
DVC000899,ACCT000899,CUST000899,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNDDF3ED603C,2025-02-24,active,3.4.1
DVC000900,ACCT000900,CUST000900,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNE6D8513508,2022-09-27,inactive,3.4.1
DVC000901,ACCT000901,CUST000901,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNFE078974FF,2026-03-17,active,4.0.1
DVC000902,ACCT000902,CUST000902,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN289FE5637E,2025-12-05,active,3.4.1
DVC000903,ACCT000903,CUST000903,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SND9CD22135D,2024-11-05,active,4.1.0
DVC000904,ACCT000904,CUST000904,DEV_MODEM_STD,TelcoConnect Modem,modem,SN0A7F573964,2025-07-11,active,3.4.1
DVC000905,ACCT000905,CUST000905,DEV_MODEM_STD,TelcoConnect Modem,modem,SN45E1D6039F,2025-03-11,inactive,3.4.1
DVC000906,ACCT000906,CUST000906,DEV_MODEM_STD,TelcoConnect Modem,modem,SN8ADBED7A54,2023-06-22,inactive,3.5.0
DVC000907,ACCT000907,CUST000907,DEV_MODEM_STD,TelcoConnect Modem,modem,SN72A1ED935E,2025-03-26,active,4.1.0
DVC000908,ACCT000908,CUST000908,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNB7EA9CFCAB,2024-02-06,inactive,3.4.2
DVC000909,ACCT000909,CUST000909,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNC1F9261D2B,2025-09-01,active,3.4.1
DVC000910,ACCT000910,CUST000910,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNA53A6911FA,2026-04-17,active,4.1.0
DVC000911,ACCT000911,CUST000911,DEV_MODEM_STD,TelcoConnect Modem,modem,SN91175A6413,2023-03-28,active,3.4.1
DVC000912,ACCT000912,CUST000912,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7C5A83D9D5,2020-06-11,active,3.4.1
DVC000913,ACCT000913,CUST000913,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN62A5C923A6,2024-03-27,active,4.0.1
DVC000914,ACCT000914,CUST000914,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7A16D34F95,2024-09-29,active,4.1.0
DVC000915,ACCT000915,CUST000915,DEV_MODEM_STD,TelcoConnect Modem,modem,SN967DE359DD,2024-05-29,active,3.4.1
DVC000916,ACCT000916,CUST000916,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNDAD0E037E2,2021-09-27,active,3.4.2
DVC000917,ACCT000917,CUST000917,DEV_MODEM_STD,TelcoConnect Modem,modem,SN0E219A9C0A,2024-04-01,active,4.1.0
DVC000918,ACCT000918,CUST000918,DEV_MODEM_STD,TelcoConnect Modem,modem,SN58DF18EEBD,2026-06-29,active,3.4.2
DVC000919,ACCT000919,CUST000919,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN87D9647A51,2023-02-19,active,3.4.1
DVC000920,ACCT000920,CUST000920,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN79BD425F98,2022-06-16,active,3.4.1
DVC000921,ACCT000921,CUST000921,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN8590EB1708,2024-09-26,active,3.5.0
DVC000922,ACCT000922,CUST000922,DEV_MODEM_STD,TelcoConnect Modem,modem,SNA2B92B2EE3,2025-04-10,active,3.5.0
DVC000923,ACCT000923,CUST000923,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7A6D174C70,2023-09-07,active,3.4.2
DVC000924,ACCT000924,CUST000924,DEV_MODEM_STD,TelcoConnect Modem,modem,SNE26895C556,2022-08-26,active,3.5.0
DVC000925,ACCT000925,CUST000925,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7B7DC78E85,2026-06-13,active,4.0.1
DVC000926,ACCT000926,CUST000926,DEV_MODEM_STD,TelcoConnect Modem,modem,SNFD1E472FBE,2021-05-02,active,3.5.0
DVC000927,ACCT000927,CUST000927,DEV_MODEM_STD,TelcoConnect Modem,modem,SNF0B77C368D,2022-12-27,inactive,3.4.1
DVC000928,ACCT000928,CUST000928,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN4C2D352EDE,2026-06-28,active,3.4.1
DVC000929,ACCT000929,CUST000929,DEV_MODEM_STD,TelcoConnect Modem,modem,SN1D65DA7357,2024-03-20,inactive,3.5.0
DVC000930,ACCT000930,CUST000930,DEV_MODEM_STD,TelcoConnect Modem,modem,SNA5029BEABC,2024-05-29,inactive,3.4.2
DVC000931,ACCT000931,CUST000931,DEV_MODEM_STD,TelcoConnect Modem,modem,SN4213850AC1,2024-08-02,active,4.1.0
DVC000932,ACCT000932,CUST000932,DEV_MODEM_STD,TelcoConnect Modem,modem,SN3180B04338,2023-09-07,active,3.4.1
DVC000933,ACCT000933,CUST000933,DEV_MODEM_STD,TelcoConnect Modem,modem,SN1D67363ABC,2024-12-08,active,3.4.1
DVC000934,ACCT000934,CUST000934,DEV_MODEM_STD,TelcoConnect Modem,modem,SN3C60455B3F,2024-11-14,active,3.5.0
DVC000935,ACCT000935,CUST000935,DEV_MODEM_STD,TelcoConnect Modem,modem,SN372D5E03A0,2020-03-08,active,3.4.2
DVC000936,ACCT000936,CUST000936,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNC6F3603CC8,2026-06-26,inactive,3.4.2
DVC000937,ACCT000937,CUST000937,DEV_MODEM_STD,TelcoConnect Modem,modem,SN8378214235,2022-07-01,active,4.1.0
DVC000938,ACCT000938,CUST000938,DEV_MODEM_STD,TelcoConnect Modem,modem,SN2D473E9A60,2026-06-18,active,3.4.1
DVC000939,ACCT000939,CUST000939,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SND39DB84947,2024-03-13,active,3.4.2
DVC000940,ACCT000940,CUST000940,DEV_MODEM_STD,TelcoConnect Modem,modem,SN183B65D13E,2024-10-20,active,4.1.0
DVC000941,ACCT000941,CUST000941,DEV_MODEM_STD,TelcoConnect Modem,modem,SNDB149FB57F,2025-09-04,active,4.1.0
DVC000942,ACCT000942,CUST000942,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN0BA8D38189,2026-02-26,inactive,3.5.0
DVC000943,ACCT000943,CUST000943,DEV_MODEM_STD,TelcoConnect Modem,modem,SN5284020BF1,2023-07-21,active,3.5.0
DVC000944,ACCT000944,CUST000944,DEV_MODEM_STD,TelcoConnect Modem,modem,SNA762A015FF,2023-12-04,active,3.4.1
DVC000945,ACCT000945,CUST000945,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN11E8A3AEEA,2023-03-08,active,3.4.2
DVC000946,ACCT000946,CUST000946,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNAAF4394F03,2025-04-04,active,3.4.1
DVC000947,ACCT000947,CUST000947,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNDE336700E2,2019-10-12,active,3.4.2
DVC000948,ACCT000948,CUST000948,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNFA2BFCB5B2,2023-10-16,active,4.1.0
DVC000949,ACCT000949,CUST000949,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNE88A73FB73,2024-09-13,active,4.1.0
DVC000950,ACCT000950,CUST000950,DEV_MODEM_STD,TelcoConnect Modem,modem,SNCA6093F637,2026-04-13,active,3.5.0
DVC000951,ACCT000951,CUST000951,DEV_MODEM_STD,TelcoConnect Modem,modem,SNC1133B0115,2026-05-19,active,4.1.0
DVC000952,ACCT000952,CUST000952,DEV_MODEM_STD,TelcoConnect Modem,modem,SN67EC405FB6,2023-01-07,active,3.4.2
DVC000953,ACCT000953,CUST000953,DEV_MODEM_STD,TelcoConnect Modem,modem,SN12AF1257E6,2021-06-13,active,3.4.2
DVC000954,ACCT000954,CUST000954,DEV_MODEM_STD,TelcoConnect Modem,modem,SNAEC9631024,2024-06-21,active,3.4.2
DVC000955,ACCT000955,CUST000955,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN4B04274118,2020-11-11,inactive,3.5.0
DVC000956,ACCT000956,CUST000956,DEV_MODEM_STD,TelcoConnect Modem,modem,SNFC4082C165,2025-08-30,active,4.0.1
DVC000957,ACCT000957,CUST000957,DEV_MODEM_STD,TelcoConnect Modem,modem,SN14D5275FD6,2023-11-05,active,3.4.1
DVC000958,ACCT000958,CUST000958,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN5DCC4CBECF,2023-10-31,active,4.0.1
DVC000959,ACCT000959,CUST000959,DEV_MODEM_STD,TelcoConnect Modem,modem,SN19CB6A088C,2023-07-23,active,3.4.2
DVC000960,ACCT000960,CUST000960,DEV_MODEM_STD,TelcoConnect Modem,modem,SN657E5B9DB7,2024-05-08,active,3.5.0
DVC000961,ACCT000961,CUST000961,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNF250C1E462,2026-05-31,active,4.1.0
DVC000962,ACCT000962,CUST000962,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN22FC207762,2025-09-18,active,3.5.0
DVC000963,ACCT000963,CUST000963,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SN8F79D33335,2026-06-30,active,3.4.1
DVC000964,ACCT000964,CUST000964,DEV_MODEM_STD,TelcoConnect Modem,modem,SN26129DC0E9,2022-10-18,active,3.4.1
DVC000965,ACCT000965,CUST000965,DEV_MODEM_STD,TelcoConnect Modem,modem,SN3D48B0457E,2024-01-12,active,3.4.1
DVC000966,ACCT000966,CUST000966,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNE435C6CD9E,2022-09-02,active,3.4.1
DVC000967,ACCT000967,CUST000967,DEV_ROUTER_MESH,TelcoConnect Mesh Router,router,SNAF4BA34004,2026-06-16,active,3.5.0
DVC000968,ACCT000968,CUST000968,DEV_MODEM_STD,TelcoConnect Modem,modem,SN7612DB09B9,2023-07-16,active,3.4.1
