account_id,usage_date,gb_used
ACCT000027,2026-06-26,9.85
ACCT000027,2026-06-27,19.72
ACCT000027,2026-06-28,5.7
ACCT000027,2026-06-29,13.82
ACCT000028,2026-05-31,4.11
ACCT000028,2026-06-01,13.0
ACCT000028,2026-06-02,26.03
ACCT000028,2026-06-03,21.89
ACCT000028,2026-06-04,1.3
ACCT000028,2026-06-05,10.34
ACCT000028,2026-06-06,4.05
ACCT000028,2026-06-07,2.74
ACCT000028,2026-06-08,10.14
ACCT000028,2026-06-09,2.74
ACCT000028,2026-06-10,15.88
ACCT000028,2026-06-11,10.29
ACCT000028,2026-06-12,13.7
ACCT000028,2026-06-13,8.86
ACCT000028,2026-06-14,2.44
ACCT000028,2026-06-15,5.56
ACCT000028,2026-06-16,17.81
ACCT000028,2026-06-17,6.63
ACCT000028,2026-06-18,6.27
ACCT000028,2026-06-19,19.13
ACCT000028,2026-06-20,8.64
ACCT000028,2026-06-21,16.54
ACCT000028,2026-06-22,6.71
ACCT000028,2026-06-23,3.32
ACCT000028,2026-06-24,0.74
ACCT000028,2026-06-25,6.6
ACCT000028,2026-06-26,7.93
ACCT000028,2026-06-27,15.47
ACCT000028,2026-06-28,0.07
ACCT000028,2026-06-29,10.98
ACCT000029,2026-05-31,5.52
ACCT000029,2026-06-01,4.77
ACCT000029,2026-06-02,18.75
ACCT000029,2026-06-03,7.69
ACCT000029,2026-06-04,14.6
ACCT000029,2026-06-05,2.94
ACCT000029,2026-06-06,3.97
ACCT000029,2026-06-07,11.58
ACCT000029,2026-06-08,2.57
ACCT000029,2026-06-09,2.7
ACCT000029,2026-06-10,2.28
ACCT000029,2026-06-11,3.54
ACCT000029,2026-06-12,6.62
ACCT000029,2026-06-13,8.1
ACCT000029,2026-06-14,6.19
ACCT000029,2026-06-15,4.25
ACCT000029,2026-06-16,5.68
ACCT000029,2026-06-17,14.7
ACCT000029,2026-06-18,5.56
ACCT000029,2026-06-19,4.0
ACCT000029,2026-06-20,0.43
ACCT000029,2026-06-21,5.18
ACCT000029,2026-06-22,11.22
ACCT000029,2026-06-23,1.08
ACCT000029,2026-06-24,1.75
ACCT000029,2026-06-25,3.64
ACCT000029,2026-06-26,3.21
ACCT000029,2026-06-27,5.95
ACCT000029,2026-06-28,17.47
ACCT000029,2026-06-29,2.16
ACCT000030,2026-05-31,8.27
ACCT000030,2026-06-01,12.7
ACCT000030,2026-06-02,7.72
ACCT000030,2026-06-03,15.55
ACCT000030,2026-06-04,20.73
ACCT000030,2026-06-05,8.47
ACCT000030,2026-06-06,26.4
ACCT000030,2026-06-07,10.71
ACCT000030,2026-06-08,7.66
ACCT000030,2026-06-09,3.6
ACCT000030,2026-06-10,22.27
ACCT000030,2026-06-11,17.73
ACCT000030,2026-06-12,5.37
ACCT000030,2026-06-13,6.88
ACCT000030,2026-06-14,16.65
ACCT000030,2026-06-15,21.27
ACCT000030,2026-06-16,18.19
ACCT000030,2026-06-17,22.19
ACCT000030,2026-06-18,55.47
ACCT000030,2026-06-19,26.73
ACCT000030,2026-06-20,22.69
ACCT000030,2026-06-21,9.16
ACCT000030,2026-06-22,4.87
ACCT000030,2026-06-23,34.76
ACCT000030,2026-06-24,9.55
ACCT000030,2026-06-25,19.48
ACCT000030,2026-06-26,3.42
ACCT000030,2026-06-27,2.19
ACCT000030,2026-06-28,26.56
ACCT000030,2026-06-29,7.51
ACCT000031,2026-05-31,7.35
ACCT000031,2026-06-01,2.88
ACCT000031,2026-06-02,7.95
ACCT000031,2026-06-03,5.06
ACCT000031,2026-06-04,4.38
ACCT000031,2026-06-05,6.85
ACCT000031,2026-06-06,7.67
ACCT000031,2026-06-07,3.1
ACCT000031,2026-06-08,7.39
ACCT000031,2026-06-09,7.82
ACCT000031,2026-06-10,9.95
ACCT000031,2026-06-11,12.26
ACCT000031,2026-06-12,5.22
ACCT000031,2026-06-13,2.9
ACCT000031,2026-06-14,2.32
ACCT000031,2026-06-15,3.29
ACCT000031,2026-06-16,3.52
ACCT000031,2026-06-17,3.99
ACCT000031,2026-06-18,5.1
ACCT000031,2026-06-19,6.03
ACCT000031,2026-06-20,6.3
ACCT000031,2026-06-21,9.02
ACCT000031,2026-06-22,13.14
ACCT000031,2026-06-23,6.34
ACCT000031,2026-06-24,3.53
ACCT000031,2026-06-25,8.89
ACCT000031,2026-06-26,8.5
ACCT000031,2026-06-27,3.24
ACCT000031,2026-06-28,8.6
ACCT000031,2026-06-29,2.31
ACCT000032,2026-05-31,4.8
ACCT000032,2026-06-01,6.26
ACCT000032,2026-06-02,23.17
ACCT000032,2026-06-03,11.1
ACCT000032,2026-06-04,25.18
ACCT000032,2026-06-05,35.79
ACCT000032,2026-06-06,34.56
ACCT000032,2026-06-07,8.1
ACCT000032,2026-06-08,11.48
ACCT000032,2026-06-09,13.39
ACCT000032,2026-06-10,39.31
ACCT000032,2026-06-11,7.96
ACCT000032,2026-06-12,28.08
ACCT000032,2026-06-13,18.88
ACCT000032,2026-06-14,1.1
ACCT000032,2026-06-15,10.79
ACCT000032,2026-06-16,5.6
ACCT000032,2026-06-17,10.49
ACCT000032,2026-06-18,1.18
ACCT000032,2026-06-19,40.98
ACCT000032,2026-06-20,9.69
ACCT000032,2026-06-21,10.57
ACCT000032,2026-06-22,38.31
ACCT000032,2026-06-23,4.04
ACCT000032,2026-06-24,19.42
ACCT000032,2026-06-25,7.26
ACCT000032,2026-06-26,2.2
ACCT000032,2026-06-27,21.22
ACCT000032,2026-06-28,32.13
ACCT000032,2026-06-29,12.77
ACCT000034,2026-05-31,16.1
ACCT000034,2026-06-01,5.42
ACCT000034,2026-06-02,13.59
ACCT000034,2026-06-03,9.38
ACCT000034,2026-06-04,5.96
ACCT000034,2026-06-05,3.66
ACCT000034,2026-06-06,21.64
ACCT000034,2026-06-07,9.65
ACCT000034,2026-06-08,6.81
ACCT000034,2026-06-09,7.54
ACCT000034,2026-06-10,13.9
ACCT000034,2026-06-11,15.73
ACCT000034,2026-06-12,9.42
ACCT000034,2026-06-13,13.06
ACCT000034,2026-06-14,7.14
ACCT000034,2026-06-15,7.89
ACCT000034,2026-06-16,14.65
ACCT000034,2026-06-17,6.94
ACCT000034,2026-06-18,3.39
ACCT000034,2026-06-19,14.1
ACCT000034,2026-06-20,12.34
ACCT000034,2026-06-21,17.63
ACCT000034,2026-06-22,13.95
ACCT000034,2026-06-23,12.09
ACCT000034,2026-06-24,2.94
ACCT000034,2026-06-25,9.23
ACCT000034,2026-06-26,6.21
ACCT000034,2026-06-27,13.87
ACCT000034,2026-06-28,27.93
ACCT000034,2026-06-29,15.51
ACCT000035,2026-05-31,2.85
ACCT000035,2026-06-01,12.03
ACCT000035,2026-06-02,6.48
ACCT000035,2026-06-03,15.5
ACCT000035,2026-06-04,17.33
ACCT000035,2026-06-05,9.36
ACCT000035,2026-06-06,7.27
ACCT000035,2026-06-07,12.53
ACCT000035,2026-06-08,5.87
ACCT000035,2026-06-09,17.68
ACCT000035,2026-06-10,14.57
ACCT000035,2026-06-11,7.03
ACCT000035,2026-06-12,4.01
ACCT000035,2026-06-13,11.6
ACCT000035,2026-06-14,19.97
ACCT000035,2026-06-15,16.84
ACCT000035,2026-06-16,3.47
ACCT000035,2026-06-17,13.53
ACCT000035,2026-06-18,14.57
ACCT000035,2026-06-19,8.28
ACCT000035,2026-06-20,10.06
ACCT000035,2026-06-21,16.23
ACCT000035,2026-06-22,10.87
ACCT000035,2026-06-23,1.25
ACCT000035,2026-06-24,4.98
ACCT000035,2026-06-25,6.93
ACCT000035,2026-06-26,5.1
ACCT000035,2026-06-27,17.59
ACCT000035,2026-06-28,13.16
ACCT000035,2026-06-29,3.03
ACCT000036,2026-05-31,6.57
ACCT000036,2026-06-01,9.4
ACCT000036,2026-06-02,4.22
ACCT000036,2026-06-03,6.27
ACCT000036,2026-06-04,5.34
ACCT000036,2026-06-05,1.92
ACCT000036,2026-06-06,6.59
ACCT000036,2026-06-07,3.22
ACCT000036,2026-06-08,12.65
ACCT000036,2026-06-09,1.81
ACCT000036,2026-06-10,4.91
ACCT000036,2026-06-11,9.77
ACCT000036,2026-06-12,3.56
ACCT000036,2026-06-13,6.5
ACCT000036,2026-06-14,30.11
ACCT000036,2026-06-15,9.29
ACCT000036,2026-06-16,6.75
ACCT000036,2026-06-17,8.5
ACCT000036,2026-06-18,7.0
ACCT000036,2026-06-19,2.43
ACCT000036,2026-06-20,6.36
ACCT000036,2026-06-21,18.67
ACCT000036,2026-06-22,11.21
ACCT000036,2026-06-23,3.99
ACCT000036,2026-06-24,4.36
ACCT000036,2026-06-25,19.51
ACCT000036,2026-06-26,4.91
ACCT000036,2026-06-27,3.62
ACCT000036,2026-06-28,2.5
ACCT000036,2026-06-29,5.65
ACCT000037,2026-05-31,6.97
ACCT000037,2026-06-01,11.11
ACCT000037,2026-06-02,13.42
ACCT000037,2026-06-03,24.65
ACCT000037,2026-06-04,8.72
ACCT000037,2026-06-05,1.24
ACCT000037,2026-06-06,8.37
ACCT000037,2026-06-07,8.46
ACCT000037,2026-06-08,7.93
ACCT000037,2026-06-09,9.63
ACCT000037,2026-06-10,1.82
ACCT000037,2026-06-11,3.82
ACCT000037,2026-06-12,7.65
ACCT000037,2026-06-13,18.83
ACCT000037,2026-06-14,10.12
ACCT000037,2026-06-15,15.0
ACCT000037,2026-06-16,3.35
ACCT000037,2026-06-17,5.6
ACCT000037,2026-06-18,0.26
ACCT000037,2026-06-19,1.55
ACCT000037,2026-06-20,35.55
ACCT000037,2026-06-21,3.14
ACCT000037,2026-06-22,4.5
ACCT000037,2026-06-23,5.43
ACCT000037,2026-06-24,28.67
ACCT000037,2026-06-25,3.26
ACCT000037,2026-06-26,9.1
ACCT000037,2026-06-27,5.8
ACCT000037,2026-06-28,6.92
ACCT000037,2026-06-29,2.56
ACCT000038,2026-05-31,4.11
ACCT000038,2026-06-01,10.9
ACCT000038,2026-06-02,6.24
ACCT000038,2026-06-03,9.03
ACCT000038,2026-06-04,2.5
ACCT000038,2026-06-05,11.85
ACCT000038,2026-06-06,6.57
ACCT000038,2026-06-07,4.87
ACCT000038,2026-06-08,5.45
ACCT000038,2026-06-09,7.25
ACCT000038,2026-06-10,7.03
ACCT000038,2026-06-11,17.03
ACCT000038,2026-06-12,7.47
ACCT000038,2026-06-13,7.26
ACCT000038,2026-06-14,6.02
ACCT000038,2026-06-15,8.42
ACCT000038,2026-06-16,12.68
ACCT000038,2026-06-17,1.05
ACCT000038,2026-06-18,0.91
ACCT000038,2026-06-19,5.84
ACCT000038,2026-06-20,3.54
ACCT000038,2026-06-21,6.96
ACCT000038,2026-06-22,7.09
ACCT000038,2026-06-23,5.77
ACCT000038,2026-06-24,15.11
ACCT000038,2026-06-25,3.24
ACCT000038,2026-06-26,3.86
ACCT000038,2026-06-27,18.15
ACCT000038,2026-06-28,2.16
ACCT000038,2026-06-29,5.47
ACCT000039,2026-05-31,14.63
ACCT000039,2026-06-01,27.72
ACCT000039,2026-06-02,18.46
ACCT000039,2026-06-03,5.43
ACCT000039,2026-06-04,12.85
ACCT000039,2026-06-05,11.6
ACCT000039,2026-06-06,31.57
ACCT000039,2026-06-07,52.77
ACCT000039,2026-06-08,44.1
ACCT000039,2026-06-09,18.0
ACCT000039,2026-06-10,38.5
ACCT000039,2026-06-11,38.98
ACCT000039,2026-06-12,60.53
ACCT000039,2026-06-13,0.22
ACCT000039,2026-06-14,14.03
ACCT000039,2026-06-15,30.46
ACCT000039,2026-06-16,10.73
ACCT000039,2026-06-17,5.64
ACCT000039,2026-06-18,7.07
ACCT000039,2026-06-19,25.29
ACCT000039,2026-06-20,11.58
ACCT000039,2026-06-21,7.21
ACCT000039,2026-06-22,53.71
ACCT000039,2026-06-23,24.92
ACCT000039,2026-06-24,48.0
ACCT000039,2026-06-25,14.33
ACCT000039,2026-06-26,35.24
ACCT000039,2026-06-27,8.51
ACCT000039,2026-06-28,11.56
ACCT000039,2026-06-29,13.88
ACCT000040,2026-05-31,2.27
ACCT000040,2026-06-01,1.3
ACCT000040,2026-06-02,2.4
ACCT000040,2026-06-03,0.87
ACCT000040,2026-06-04,3.9
ACCT000040,2026-06-05,8.02
ACCT000040,2026-06-06,2.02
ACCT000040,2026-06-07,3.23
ACCT000040,2026-06-08,7.52
ACCT000040,2026-06-09,10.54
ACCT000040,2026-06-10,7.11
ACCT000040,2026-06-11,3.98
ACCT000040,2026-06-12,5.46
ACCT000040,2026-06-13,5.83
ACCT000040,2026-06-14,5.53
ACCT000040,2026-06-15,2.22
ACCT000040,2026-06-16,6.53
ACCT000040,2026-06-17,7.92
ACCT000040,2026-06-18,0.3
ACCT000040,2026-06-19,2.7
ACCT000040,2026-06-20,5.13
ACCT000040,2026-06-21,4.36
ACCT000040,2026-06-22,5.2
ACCT000040,2026-06-23,1.48
ACCT000040,2026-06-24,0.28
ACCT000040,2026-06-25,4.12
ACCT000040,2026-06-26,3.46
ACCT000040,2026-06-27,7.81
ACCT000040,2026-06-28,5.17
ACCT000040,2026-06-29,0.31
ACCT000042,2026-05-31,22.37
ACCT000042,2026-06-01,40.06
ACCT000042,2026-06-02,32.35
ACCT000042,2026-06-03,22.02
ACCT000042,2026-06-04,10.38
ACCT000042,2026-06-05,13.46
ACCT000042,2026-06-06,13.18
ACCT000042,2026-06-07,24.88
ACCT000042,2026-06-08,23.76
ACCT000042,2026-06-09,16.5
ACCT000042,2026-06-10,30.67
ACCT000042,2026-06-11,8.46
ACCT000042,2026-06-12,28.92
ACCT000042,2026-06-13,45.33
ACCT000042,2026-06-14,37.18
ACCT000042,2026-06-15,29.11
ACCT000042,2026-06-16,10.15
ACCT000042,2026-06-17,19.88
ACCT000042,2026-06-18,24.6
ACCT000042,2026-06-19,19.13
ACCT000042,2026-06-20,24.45
ACCT000042,2026-06-21,54.21
ACCT000042,2026-06-22,36.33
ACCT000042,2026-06-23,48.33
ACCT000042,2026-06-24,35.06
ACCT000042,2026-06-25,13.61
ACCT000042,2026-06-26,6.82
ACCT000042,2026-06-27,13.32
ACCT000042,2026-06-28,18.48
ACCT000042,2026-06-29,33.6
ACCT000043,2026-05-31,31.04
ACCT000043,2026-06-01,8.79
ACCT000043,2026-06-02,20.39
ACCT000043,2026-06-03,42.0
ACCT000043,2026-06-04,9.07
ACCT000043,2026-06-05,15.89
ACCT000043,2026-06-06,13.51
ACCT000043,2026-06-07,32.8
ACCT000043,2026-06-08,51.9
ACCT000043,2026-06-09,12.79
ACCT000043,2026-06-10,10.56
ACCT000043,2026-06-11,5.62
ACCT000043,2026-06-12,18.55
ACCT000043,2026-06-13,34.17
ACCT000043,2026-06-14,3.62
ACCT000043,2026-06-15,16.68
ACCT000043,2026-06-16,23.02
ACCT000043,2026-06-17,31.01
ACCT000043,2026-06-18,22.13
ACCT000043,2026-06-19,6.73
ACCT000043,2026-06-20,10.97
ACCT000043,2026-06-21,45.0
ACCT000043,2026-06-22,27.96
ACCT000043,2026-06-23,12.63
ACCT000043,2026-06-24,16.47
ACCT000043,2026-06-25,7.91
ACCT000043,2026-06-26,3.13
ACCT000043,2026-06-27,17.49
ACCT000043,2026-06-28,10.23
ACCT000043,2026-06-29,23.6
ACCT000044,2026-05-31,40.93
ACCT000044,2026-06-01,15.41
ACCT000044,2026-06-02,15.4
ACCT000044,2026-06-03,23.12
ACCT000044,2026-06-04,3.79
ACCT000044,2026-06-05,17.57
ACCT000044,2026-06-06,5.29
ACCT000044,2026-06-07,22.78
ACCT000044,2026-06-08,15.36
ACCT000044,2026-06-09,4.19
ACCT000044,2026-06-10,15.56
ACCT000044,2026-06-11,3.26
ACCT000044,2026-06-12,4.05
ACCT000044,2026-06-13,2.96
ACCT000044,2026-06-14,23.83
ACCT000044,2026-06-15,16.56
ACCT000044,2026-06-16,13.28
ACCT000044,2026-06-17,5.87
ACCT000044,2026-06-18,17.74
ACCT000044,2026-06-19,13.56
ACCT000044,2026-06-20,7.92
ACCT000044,2026-06-21,14.5
ACCT000044,2026-06-22,16.66
ACCT000044,2026-06-23,4.49
ACCT000044,2026-06-24,28.23
ACCT000044,2026-06-25,10.73
ACCT000044,2026-06-26,17.21
ACCT000044,2026-06-27,10.08
ACCT000044,2026-06-28,15.52
ACCT000044,2026-06-29,8.9
ACCT000045,2026-05-31,15.77
ACCT000045,2026-06-01,14.51
ACCT000045,2026-06-02,21.79
ACCT000045,2026-06-03,32.6
ACCT000045,2026-06-04,33.08
ACCT000045,2026-06-05,31.78
ACCT000045,2026-06-06,23.45
ACCT000045,2026-06-07,13.29
ACCT000045,2026-06-08,32.15
ACCT000045,2026-06-09,21.62
ACCT000045,2026-06-10,11.87
ACCT000045,2026-06-11,17.58
ACCT000045,2026-06-12,34.8
ACCT000045,2026-06-13,7.87
ACCT000045,2026-06-14,48.51
ACCT000045,2026-06-15,72.76
ACCT000045,2026-06-16,13.35
ACCT000045,2026-06-17,14.8
ACCT000045,2026-06-18,16.83
ACCT000045,2026-06-19,12.91
ACCT000045,2026-06-20,59.54
ACCT000045,2026-06-21,16.81
ACCT000045,2026-06-22,7.16
ACCT000045,2026-06-23,22.66
ACCT000045,2026-06-24,9.94
ACCT000045,2026-06-25,5.56
ACCT000045,2026-06-26,11.03
ACCT000045,2026-06-27,12.02
ACCT000045,2026-06-28,16.89
ACCT000045,2026-06-29,3.92
ACCT000047,2026-05-31,22.7
ACCT000047,2026-06-01,10.0
ACCT000047,2026-06-02,12.21
ACCT000047,2026-06-03,8.49
ACCT000047,2026-06-04,17.06
ACCT000047,2026-06-05,5.88
ACCT000047,2026-06-06,8.45
ACCT000047,2026-06-07,3.69
ACCT000047,2026-06-08,7.2
ACCT000047,2026-06-09,7.92
ACCT000047,2026-06-10,4.0
ACCT000047,2026-06-11,9.9
ACCT000047,2026-06-12,10.52
ACCT000047,2026-06-13,12.38
ACCT000047,2026-06-14,10.37
ACCT000047,2026-06-15,7.42
ACCT000047,2026-06-16,13.99
ACCT000047,2026-06-17,8.4
ACCT000047,2026-06-18,1.16
ACCT000047,2026-06-19,2.36
ACCT000047,2026-06-20,3.63
ACCT000047,2026-06-21,4.45
ACCT000047,2026-06-22,9.93
ACCT000047,2026-06-23,17.52
ACCT000047,2026-06-24,11.22
ACCT000047,2026-06-25,9.56
ACCT000047,2026-06-26,1.52
ACCT000047,2026-06-27,0.73
ACCT000047,2026-06-28,19.2
ACCT000047,2026-06-29,5.64
ACCT000048,2026-05-31,10.87
ACCT000048,2026-06-01,11.78
ACCT000048,2026-06-02,30.69
ACCT000048,2026-06-03,24.84
ACCT000048,2026-06-04,34.3
ACCT000048,2026-06-05,13.26
ACCT000048,2026-06-06,22.21
ACCT000048,2026-06-07,3.27
ACCT000048,2026-06-08,31.09
ACCT000048,2026-06-09,14.82
ACCT000048,2026-06-10,6.87
ACCT000048,2026-06-11,15.91
ACCT000048,2026-06-12,19.06
ACCT000048,2026-06-13,12.45
ACCT000048,2026-06-14,19.84
ACCT000048,2026-06-15,8.14
ACCT000048,2026-06-16,12.42
ACCT000048,2026-06-17,3.8
ACCT000048,2026-06-18,6.93
ACCT000048,2026-06-19,5.94
ACCT000048,2026-06-20,3.18
ACCT000048,2026-06-21,1.25
ACCT000048,2026-06-22,7.11
ACCT000048,2026-06-23,4.0
ACCT000048,2026-06-24,10.02
ACCT000048,2026-06-25,11.11
ACCT000048,2026-06-26,25.14
ACCT000048,2026-06-27,5.66
ACCT000048,2026-06-28,19.15
ACCT000048,2026-06-29,10.78
ACCT000049,2026-05-31,17.42
ACCT000049,2026-06-01,13.94
ACCT000049,2026-06-02,24.62
ACCT000049,2026-06-03,13.88
ACCT000049,2026-06-04,13.59
ACCT000049,2026-06-05,5.62
ACCT000049,2026-06-06,6.47
ACCT000049,2026-06-07,15.65
ACCT000049,2026-06-08,9.29
ACCT000049,2026-06-09,3.31
ACCT000049,2026-06-10,8.57
ACCT000049,2026-06-11,21.88
ACCT000049,2026-06-12,14.57
ACCT000049,2026-06-13,7.61
ACCT000049,2026-06-14,12.13
ACCT000049,2026-06-15,23.5
ACCT000049,2026-06-16,5.51
ACCT000049,2026-06-17,5.08
ACCT000049,2026-06-18,14.21
ACCT000049,2026-06-19,8.68
ACCT000049,2026-06-20,14.2
ACCT000049,2026-06-21,12.69
ACCT000049,2026-06-22,14.17
ACCT000049,2026-06-23,37.16
ACCT000049,2026-06-24,4.18
ACCT000049,2026-06-25,19.71
ACCT000049,2026-06-26,16.79
ACCT000049,2026-06-27,19.05
ACCT000049,2026-06-28,2.18
ACCT000049,2026-06-29,21.11
ACCT000050,2026-05-31,6.77
ACCT000050,2026-06-01,9.03
ACCT000050,2026-06-02,7.44
ACCT000050,2026-06-03,4.04
ACCT000050,2026-06-04,6.95
ACCT000050,2026-06-05,8.31
ACCT000050,2026-06-06,11.73
ACCT000050,2026-06-07,10.42
ACCT000050,2026-06-08,7.65
ACCT000050,2026-06-09,8.57
ACCT000050,2026-06-10,8.5
ACCT000050,2026-06-11,11.51
ACCT000050,2026-06-12,13.77
ACCT000050,2026-06-13,14.71
ACCT000050,2026-06-14,6.32
ACCT000050,2026-06-15,6.76
ACCT000050,2026-06-16,5.87
ACCT000050,2026-06-17,8.36
ACCT000050,2026-06-18,28.83
ACCT000050,2026-06-19,6.28
ACCT000050,2026-06-20,12.51
ACCT000050,2026-06-21,12.69
ACCT000050,2026-06-22,10.69
ACCT000050,2026-06-23,1.34
ACCT000050,2026-06-24,7.8
ACCT000050,2026-06-25,11.43
ACCT000050,2026-06-26,4.57
ACCT000050,2026-06-27,1.63
ACCT000050,2026-06-28,11.6
ACCT000050,2026-06-29,14.18
ACCT000051,2026-05-31,1.88
ACCT000051,2026-06-01,1.4
ACCT000051,2026-06-02,5.08
ACCT000051,2026-06-03,3.69
ACCT000051,2026-06-04,0.88
ACCT000051,2026-06-05,2.33
ACCT000051,2026-06-06,0.97
ACCT000051,2026-06-07,1.64
ACCT000051,2026-06-08,4.58
ACCT000051,2026-06-09,4.61
ACCT000051,2026-06-10,1.36
ACCT000051,2026-06-11,3.11
ACCT000051,2026-06-12,0.9
ACCT000051,2026-06-13,7.15
ACCT000051,2026-06-14,0.41
ACCT000051,2026-06-15,1.59
ACCT000051,2026-06-16,3.11
ACCT000051,2026-06-17,1.04
ACCT000051,2026-06-18,0.88
ACCT000051,2026-06-19,2.03
ACCT000051,2026-06-20,1.26
ACCT000051,2026-06-21,0.35
ACCT000051,2026-06-22,2.03
ACCT000051,2026-06-23,3.02
ACCT000051,2026-06-24,1.78
ACCT000051,2026-06-25,1.99
ACCT000051,2026-06-26,2.72
ACCT000051,2026-06-27,5.88
ACCT000051,2026-06-28,1.53
ACCT000051,2026-06-29,2.59
ACCT000052,2026-05-31,3.85
ACCT000052,2026-06-01,1.61
ACCT000052,2026-06-02,6.5
ACCT000052,2026-06-03,9.47
ACCT000052,2026-06-04,5.81
ACCT000052,2026-06-05,0.46
ACCT000052,2026-06-06,3.08
ACCT000052,2026-06-07,5.8
ACCT000052,2026-06-08,7.79
ACCT000052,2026-06-09,1.0
ACCT000052,2026-06-10,1.57
ACCT000052,2026-06-11,5.09
ACCT000052,2026-06-12,4.24
ACCT000052,2026-06-13,3.91
ACCT000052,2026-06-14,10.9
ACCT000052,2026-06-15,11.59
ACCT000052,2026-06-16,1.88
ACCT000052,2026-06-17,0.75
ACCT000052,2026-06-18,3.72
ACCT000052,2026-06-19,6.4
ACCT000052,2026-06-20,8.29
ACCT000052,2026-06-21,2.98
ACCT000052,2026-06-22,2.26
ACCT000052,2026-06-23,5.3
ACCT000052,2026-06-24,3.34
ACCT000052,2026-06-25,4.09
ACCT000052,2026-06-26,5.84
ACCT000052,2026-06-27,3.5
ACCT000052,2026-06-28,1.17
ACCT000052,2026-06-29,2.31
ACCT000053,2026-05-31,2.58
ACCT000053,2026-06-01,2.6
ACCT000053,2026-06-02,0.66
ACCT000053,2026-06-03,13.63
ACCT000053,2026-06-04,1.66
ACCT000053,2026-06-05,7.12
ACCT000053,2026-06-06,2.17
ACCT000053,2026-06-07,3.16
ACCT000053,2026-06-08,4.29
ACCT000053,2026-06-09,2.71
ACCT000053,2026-06-10,10.94
ACCT000053,2026-06-11,26.39
ACCT000053,2026-06-12,0.75
ACCT000053,2026-06-13,8.49
ACCT000053,2026-06-14,4.8
ACCT000053,2026-06-15,3.29
ACCT000053,2026-06-16,7.55
ACCT000053,2026-06-17,9.01
ACCT000053,2026-06-18,3.97
ACCT000053,2026-06-19,10.07
ACCT000053,2026-06-20,0.57
ACCT000053,2026-06-21,6.82
ACCT000053,2026-06-22,4.38
ACCT000053,2026-06-23,5.02
ACCT000053,2026-06-24,8.36
ACCT000053,2026-06-25,6.33
ACCT000053,2026-06-26,13.86
ACCT000053,2026-06-27,15.42
ACCT000053,2026-06-28,3.72
ACCT000053,2026-06-29,1.46
ACCT000054,2026-05-31,14.23
ACCT000054,2026-06-01,6.78
ACCT000054,2026-06-02,10.23
ACCT000054,2026-06-03,15.81
ACCT000054,2026-06-04,3.52
ACCT000054,2026-06-05,20.55
ACCT000054,2026-06-06,13.43
ACCT000054,2026-06-07,7.9
ACCT000054,2026-06-08,1.11
ACCT000054,2026-06-09,27.58
ACCT000054,2026-06-10,30.53
ACCT000054,2026-06-11,28.39
ACCT000054,2026-06-12,6.74
ACCT000054,2026-06-13,19.23
ACCT000054,2026-06-14,31.32
ACCT000054,2026-06-15,17.98
ACCT000054,2026-06-16,16.86
ACCT000054,2026-06-17,42.83
ACCT000054,2026-06-18,40.85
ACCT000054,2026-06-19,10.23
ACCT000054,2026-06-20,8.87
ACCT000054,2026-06-21,7.43
ACCT000054,2026-06-22,2.37
ACCT000054,2026-06-23,36.83
ACCT000054,2026-06-24,17.79
ACCT000054,2026-06-25,10.4
ACCT000054,2026-06-26,15.41
ACCT000054,2026-06-27,39.05
ACCT000054,2026-06-28,3.76
ACCT000054,2026-06-29,35.99
ACCT000055,2026-05-31,9.13
ACCT000055,2026-06-01,12.81
ACCT000055,2026-06-02,13.34
ACCT000055,2026-06-03,25.75
ACCT000055,2026-06-04,4.51
ACCT000055,2026-06-05,37.09
ACCT000055,2026-06-06,2.95
ACCT000055,2026-06-07,5.28
ACCT000055,2026-06-08,14.9
ACCT000055,2026-06-09,23.72
ACCT000055,2026-06-10,4.7
ACCT000055,2026-06-11,2.58
ACCT000055,2026-06-12,24.58
ACCT000055,2026-06-13,6.74
ACCT000055,2026-06-14,7.14
ACCT000055,2026-06-15,10.22
ACCT000055,2026-06-16,8.78
ACCT000055,2026-06-17,15.24
ACCT000055,2026-06-18,3.09
ACCT000055,2026-06-19,2.27
ACCT000055,2026-06-20,12.68
ACCT000055,2026-06-21,13.2
ACCT000055,2026-06-22,15.2
ACCT000055,2026-06-23,14.61
ACCT000055,2026-06-24,2.32
ACCT000055,2026-06-25,14.44
ACCT000055,2026-06-26,14.01
ACCT000055,2026-06-27,2.73
ACCT000055,2026-06-28,19.33
ACCT000055,2026-06-29,4.57
ACCT000056,2026-05-31,6.15
ACCT000056,2026-06-01,23.26
ACCT000056,2026-06-02,5.06
ACCT000056,2026-06-03,11.79
ACCT000056,2026-06-04,10.4
ACCT000056,2026-06-05,8.96
ACCT000056,2026-06-06,7.35
ACCT000056,2026-06-07,50.77
ACCT000056,2026-06-08,22.31
ACCT000056,2026-06-09,8.12
ACCT000056,2026-06-10,8.31
ACCT000056,2026-06-11,17.76
ACCT000056,2026-06-12,10.35
ACCT000056,2026-06-13,18.59
ACCT000056,2026-06-14,5.46
ACCT000056,2026-06-15,15.33
ACCT000056,2026-06-16,24.3
ACCT000056,2026-06-17,14.7
ACCT000056,2026-06-18,10.97
ACCT000056,2026-06-19,19.98
ACCT000056,2026-06-20,1.69
ACCT000056,2026-06-21,24.24
ACCT000056,2026-06-22,2.05
