account_id,usage_date,minutes_used
ACCT000031,2026-06-03,0
ACCT000031,2026-06-04,5
ACCT000031,2026-06-05,7
ACCT000031,2026-06-06,3
ACCT000031,2026-06-07,4
ACCT000031,2026-06-08,7
ACCT000031,2026-06-09,3
ACCT000031,2026-06-10,5
ACCT000031,2026-06-11,6
ACCT000031,2026-06-12,9
ACCT000031,2026-06-13,3
ACCT000031,2026-06-14,7
ACCT000031,2026-06-15,6
ACCT000031,2026-06-16,2
ACCT000031,2026-06-17,4
ACCT000031,2026-06-18,3
ACCT000031,2026-06-19,5
ACCT000031,2026-06-20,2
ACCT000031,2026-06-21,5
ACCT000031,2026-06-22,5
ACCT000031,2026-06-23,7
ACCT000031,2026-06-24,5
ACCT000031,2026-06-25,7
ACCT000031,2026-06-26,5
ACCT000031,2026-06-27,7
ACCT000031,2026-06-28,5
ACCT000031,2026-06-29,6
ACCT000032,2026-05-31,18
ACCT000032,2026-06-01,22
ACCT000032,2026-06-02,18
ACCT000032,2026-06-03,22
ACCT000032,2026-06-04,16
ACCT000032,2026-06-05,32
ACCT000032,2026-06-06,16
ACCT000032,2026-06-07,21
ACCT000032,2026-06-08,18
ACCT000032,2026-06-09,17
ACCT000032,2026-06-10,20
ACCT000032,2026-06-11,28
ACCT000032,2026-06-12,18
ACCT000032,2026-06-13,21
ACCT000032,2026-06-14,28
ACCT000032,2026-06-15,20
ACCT000032,2026-06-16,14
ACCT000032,2026-06-17,24
ACCT000032,2026-06-18,26
ACCT000032,2026-06-19,22
ACCT000032,2026-06-20,28
ACCT000032,2026-06-21,14
ACCT000032,2026-06-22,23
ACCT000032,2026-06-23,16
ACCT000032,2026-06-24,21
ACCT000032,2026-06-25,25
ACCT000032,2026-06-26,14
ACCT000032,2026-06-27,24
ACCT000032,2026-06-28,10
ACCT000032,2026-06-29,20
ACCT000034,2026-05-31,22
ACCT000034,2026-06-01,20
ACCT000034,2026-06-02,26
ACCT000034,2026-06-03,21
ACCT000034,2026-06-04,22
ACCT000034,2026-06-05,27
ACCT000034,2026-06-06,22
ACCT000034,2026-06-07,21
ACCT000034,2026-06-08,26
ACCT000034,2026-06-09,22
ACCT000034,2026-06-10,23
ACCT000034,2026-06-11,20
ACCT000034,2026-06-12,15
ACCT000034,2026-06-13,19
ACCT000034,2026-06-14,22
ACCT000034,2026-06-15,14
ACCT000034,2026-06-16,21
ACCT000034,2026-06-17,20
ACCT000034,2026-06-18,20
ACCT000034,2026-06-19,20
ACCT000034,2026-06-20,26
ACCT000034,2026-06-21,24
ACCT000034,2026-06-22,24
ACCT000034,2026-06-23,26
ACCT000034,2026-06-24,26
ACCT000034,2026-06-25,20
ACCT000034,2026-06-26,27
ACCT000034,2026-06-27,20
ACCT000034,2026-06-28,18
ACCT000034,2026-06-29,17
ACCT000035,2026-05-31,3
ACCT000035,2026-06-01,5
ACCT000035,2026-06-02,3
ACCT000035,2026-06-03,4
ACCT000035,2026-06-04,6
ACCT000035,2026-06-05,8
ACCT000035,2026-06-06,7
ACCT000035,2026-06-07,1
ACCT000035,2026-06-08,4
ACCT000035,2026-06-09,6
ACCT000035,2026-06-10,5
ACCT000035,2026-06-11,4
ACCT000035,2026-06-12,4
ACCT000035,2026-06-13,4
ACCT000035,2026-06-14,1
ACCT000035,2026-06-15,4
ACCT000035,2026-06-16,4
ACCT000035,2026-06-17,5
ACCT000035,2026-06-18,6
ACCT000035,2026-06-19,7
ACCT000035,2026-06-20,3
ACCT000035,2026-06-21,2
ACCT000035,2026-06-22,3
ACCT000035,2026-06-23,6
ACCT000035,2026-06-24,4
ACCT000035,2026-06-25,1
ACCT000035,2026-06-26,2
ACCT000035,2026-06-27,1
ACCT000035,2026-06-28,3
ACCT000035,2026-06-29,3
ACCT000036,2026-05-31,8
ACCT000036,2026-06-01,5
ACCT000036,2026-06-02,5
ACCT000036,2026-06-03,11
ACCT000036,2026-06-04,13
ACCT000036,2026-06-05,8
ACCT000036,2026-06-06,8
ACCT000036,2026-06-07,6
ACCT000036,2026-06-08,8
ACCT000036,2026-06-09,6
ACCT000036,2026-06-10,7
ACCT000036,2026-06-11,9
ACCT000036,2026-06-12,8
ACCT000036,2026-06-13,9
ACCT000036,2026-06-14,8
ACCT000036,2026-06-15,8
ACCT000036,2026-06-16,8
ACCT000036,2026-06-17,3
ACCT000036,2026-06-18,3
ACCT000036,2026-06-19,6
ACCT000036,2026-06-20,10
ACCT000036,2026-06-21,8
ACCT000036,2026-06-22,11
ACCT000036,2026-06-23,4
ACCT000036,2026-06-24,8
ACCT000036,2026-06-25,11
ACCT000036,2026-06-26,9
ACCT000036,2026-06-27,7
ACCT000036,2026-06-28,7
ACCT000036,2026-06-29,6
ACCT000037,2026-05-31,6
ACCT000037,2026-06-01,4
ACCT000037,2026-06-02,2
ACCT000037,2026-06-03,4
ACCT000037,2026-06-04,8
ACCT000037,2026-06-05,2
ACCT000037,2026-06-06,7
ACCT000037,2026-06-07,3
ACCT000037,2026-06-08,2
ACCT000037,2026-06-09,4
ACCT000037,2026-06-10,6
ACCT000037,2026-06-11,6
ACCT000037,2026-06-12,9
ACCT000037,2026-06-13,3
ACCT000037,2026-06-14,9
ACCT000037,2026-06-15,3
ACCT000037,2026-06-16,6
ACCT000037,2026-06-17,6
ACCT000037,2026-06-18,10
ACCT000037,2026-06-19,8
ACCT000037,2026-06-20,4
ACCT000037,2026-06-21,4
ACCT000037,2026-06-22,4
ACCT000037,2026-06-23,7
ACCT000037,2026-06-24,12
ACCT000037,2026-06-25,3
ACCT000037,2026-06-26,3
ACCT000037,2026-06-27,5
ACCT000037,2026-06-28,2
ACCT000037,2026-06-29,6
ACCT000038,2026-05-31,21
ACCT000038,2026-06-01,12
ACCT000038,2026-06-02,7
ACCT000038,2026-06-03,10
ACCT000038,2026-06-04,14
ACCT000038,2026-06-05,16
ACCT000038,2026-06-06,10
ACCT000038,2026-06-07,14
ACCT000038,2026-06-08,20
ACCT000038,2026-06-09,11
ACCT000038,2026-06-10,17
ACCT000038,2026-06-11,17
ACCT000038,2026-06-12,19
ACCT000038,2026-06-13,7
ACCT000038,2026-06-14,8
ACCT000038,2026-06-15,14
ACCT000038,2026-06-16,20
ACCT000038,2026-06-17,15
ACCT000038,2026-06-18,12
ACCT000038,2026-06-19,8
ACCT000038,2026-06-20,16
ACCT000038,2026-06-21,18
ACCT000038,2026-06-22,24
ACCT000038,2026-06-23,19
ACCT000038,2026-06-24,10
ACCT000038,2026-06-25,13
ACCT000038,2026-06-26,19
ACCT000038,2026-06-27,7
ACCT000038,2026-06-28,16
ACCT000038,2026-06-29,19
ACCT000039,2026-05-31,16
ACCT000039,2026-06-01,18
ACCT000039,2026-06-02,12
ACCT000039,2026-06-03,14
ACCT000039,2026-06-04,13
ACCT000039,2026-06-05,13
ACCT000039,2026-06-06,13
ACCT000039,2026-06-07,8
ACCT000039,2026-06-08,15
ACCT000039,2026-06-09,8
ACCT000039,2026-06-10,21
ACCT000039,2026-06-11,13
ACCT000039,2026-06-12,14
ACCT000039,2026-06-13,11
ACCT000039,2026-06-14,23
ACCT000039,2026-06-15,13
ACCT000039,2026-06-16,9
ACCT000039,2026-06-17,16
ACCT000039,2026-06-18,13
ACCT000039,2026-06-19,11
ACCT000039,2026-06-20,8
ACCT000039,2026-06-21,12
ACCT000039,2026-06-22,14
ACCT000039,2026-06-23,15
ACCT000039,2026-06-24,17
ACCT000039,2026-06-25,11
ACCT000039,2026-06-26,7
ACCT000039,2026-06-27,12
ACCT000039,2026-06-28,13
ACCT000039,2026-06-29,22
ACCT000040,2026-05-31,1
ACCT000040,2026-06-01,7
ACCT000040,2026-06-02,3
ACCT000040,2026-06-03,4
ACCT000040,2026-06-04,1
ACCT000040,2026-06-05,0
ACCT000040,2026-06-06,3
ACCT000040,2026-06-07,1
ACCT000040,2026-06-08,4
ACCT000040,2026-06-09,1
ACCT000040,2026-06-10,1
ACCT000040,2026-06-11,3
ACCT000040,2026-06-12,2
ACCT000040,2026-06-13,1
ACCT000040,2026-06-14,4
ACCT000040,2026-06-15,0
ACCT000040,2026-06-16,0
ACCT000040,2026-06-17,2
ACCT000040,2026-06-18,2
ACCT000040,2026-06-19,1
ACCT000040,2026-06-20,4
ACCT000040,2026-06-21,2
ACCT000040,2026-06-22,1
ACCT000040,2026-06-23,5
ACCT000040,2026-06-24,2
ACCT000040,2026-06-25,0
ACCT000040,2026-06-26,3
ACCT000040,2026-06-27,4
ACCT000040,2026-06-28,1
ACCT000040,2026-06-29,1
ACCT000042,2026-05-31,11
ACCT000042,2026-06-01,16
ACCT000042,2026-06-02,13
ACCT000042,2026-06-03,20
ACCT000042,2026-06-04,17
ACCT000042,2026-06-05,15
ACCT000042,2026-06-06,15
ACCT000042,2026-06-07,13
ACCT000042,2026-06-08,20
ACCT000042,2026-06-09,17
ACCT000042,2026-06-10,13
ACCT000042,2026-06-11,12
ACCT000042,2026-06-12,14
ACCT000042,2026-06-13,15
ACCT000042,2026-06-14,13
ACCT000042,2026-06-15,20
ACCT000042,2026-06-16,7
ACCT000042,2026-06-17,19
ACCT000042,2026-06-18,16
ACCT000042,2026-06-19,13
ACCT000042,2026-06-20,11
ACCT000042,2026-06-21,13
ACCT000042,2026-06-22,23
ACCT000042,2026-06-23,10
ACCT000042,2026-06-24,19
ACCT000042,2026-06-25,9
ACCT000042,2026-06-26,19
ACCT000042,2026-06-27,15
ACCT000042,2026-06-28,18
ACCT000042,2026-06-29,19
ACCT000043,2026-05-31,11
ACCT000043,2026-06-01,18
ACCT000043,2026-06-02,26
ACCT000043,2026-06-03,17
ACCT000043,2026-06-04,21
ACCT000043,2026-06-05,12
ACCT000043,2026-06-06,14
ACCT000043,2026-06-07,12
ACCT000043,2026-06-08,17
ACCT000043,2026-06-09,14
ACCT000043,2026-06-10,21
ACCT000043,2026-06-11,13
ACCT000043,2026-06-12,20
ACCT000043,2026-06-13,16
ACCT000043,2026-06-14,19
ACCT000043,2026-06-15,16
ACCT000043,2026-06-16,15
ACCT000043,2026-06-17,16
ACCT000043,2026-06-18,9
ACCT000043,2026-06-19,15
ACCT000043,2026-06-20,12
ACCT000043,2026-06-21,18
ACCT000043,2026-06-22,15
ACCT000043,2026-06-23,17
ACCT000043,2026-06-24,11
ACCT000043,2026-06-25,19
ACCT000043,2026-06-26,18
ACCT000043,2026-06-27,16
ACCT000043,2026-06-28,12
ACCT000043,2026-06-29,13
ACCT000044,2026-05-31,24
ACCT000044,2026-06-01,17
ACCT000044,2026-06-02,24
ACCT000044,2026-06-03,20
ACCT000044,2026-06-04,10
ACCT000044,2026-06-05,12
ACCT000044,2026-06-06,15
ACCT000044,2026-06-07,11
ACCT000044,2026-06-08,19
ACCT000044,2026-06-09,25
ACCT000044,2026-06-10,14
ACCT000044,2026-06-11,21
ACCT000044,2026-06-12,17
ACCT000044,2026-06-13,20
ACCT000044,2026-06-14,14
ACCT000044,2026-06-15,20
ACCT000044,2026-06-16,14
ACCT000044,2026-06-17,15
ACCT000044,2026-06-18,22
ACCT000044,2026-06-19,23
ACCT000044,2026-06-20,14
ACCT000044,2026-06-21,15
ACCT000044,2026-06-22,14
ACCT000044,2026-06-23,19
ACCT000044,2026-06-24,18
ACCT000044,2026-06-25,15
ACCT000044,2026-06-26,15
ACCT000044,2026-06-27,17
ACCT000044,2026-06-28,19
ACCT000044,2026-06-29,15
ACCT000045,2026-05-31,3
ACCT000045,2026-06-01,4
ACCT000045,2026-06-02,4
ACCT000045,2026-06-03,6
ACCT000045,2026-06-04,6
ACCT000045,2026-06-05,4
ACCT000045,2026-06-06,6
ACCT000045,2026-06-07,5
ACCT000045,2026-06-08,2
ACCT000045,2026-06-09,6
ACCT000045,2026-06-10,7
ACCT000045,2026-06-11,5
ACCT000045,2026-06-12,7
ACCT000045,2026-06-13,6
ACCT000045,2026-06-14,9
ACCT000045,2026-06-15,5
ACCT000045,2026-06-16,2
ACCT000045,2026-06-17,2
ACCT000045,2026-06-18,4
ACCT000045,2026-06-19,3
ACCT000045,2026-06-20,3
ACCT000045,2026-06-21,9
ACCT000045,2026-06-22,8
ACCT000045,2026-06-23,3
ACCT000045,2026-06-24,6
ACCT000045,2026-06-25,2
ACCT000045,2026-06-26,9
ACCT000045,2026-06-27,4
ACCT000045,2026-06-28,8
ACCT000045,2026-06-29,6
ACCT000047,2026-05-31,15
ACCT000047,2026-06-01,12
ACCT000047,2026-06-02,6
ACCT000047,2026-06-03,14
ACCT000047,2026-06-04,15
ACCT000047,2026-06-05,14
ACCT000047,2026-06-06,9
ACCT000047,2026-06-07,15
ACCT000047,2026-06-08,14
ACCT000047,2026-06-09,10
ACCT000047,2026-06-10,18
ACCT000047,2026-06-11,9
ACCT000047,2026-06-12,16
ACCT000047,2026-06-13,15
ACCT000047,2026-06-14,8
ACCT000047,2026-06-15,12
ACCT000047,2026-06-16,17
ACCT000047,2026-06-17,11
ACCT000047,2026-06-18,19
ACCT000047,2026-06-19,9
ACCT000047,2026-06-20,11
ACCT000047,2026-06-21,14
ACCT000047,2026-06-22,14
ACCT000047,2026-06-23,14
ACCT000047,2026-06-24,16
ACCT000047,2026-06-25,17
ACCT000047,2026-06-26,19
ACCT000047,2026-06-27,15
ACCT000047,2026-06-28,15
ACCT000047,2026-06-29,12
ACCT000048,2026-05-31,30
ACCT000048,2026-06-01,31
ACCT000048,2026-06-02,30
ACCT000048,2026-06-03,46
ACCT000048,2026-06-04,30
ACCT000048,2026-06-05,28
ACCT000048,2026-06-06,27
ACCT000048,2026-06-07,31
ACCT000048,2026-06-08,36
ACCT000048,2026-06-09,33
ACCT000048,2026-06-10,32
ACCT000048,2026-06-11,31
ACCT000048,2026-06-12,41
ACCT000048,2026-06-13,40
ACCT000048,2026-06-14,42
ACCT000048,2026-06-15,36
ACCT000048,2026-06-16,29
ACCT000048,2026-06-17,39
ACCT000048,2026-06-18,35
ACCT000048,2026-06-19,43
ACCT000048,2026-06-20,40
ACCT000048,2026-06-21,32
ACCT000048,2026-06-22,45
ACCT000048,2026-06-23,43
ACCT000048,2026-06-24,38
ACCT000048,2026-06-25,43
ACCT000048,2026-06-26,36
ACCT000048,2026-06-27,31
ACCT000048,2026-06-28,28
ACCT000048,2026-06-29,36
ACCT000049,2026-05-31,7
ACCT000049,2026-06-01,12
ACCT000049,2026-06-02,10
ACCT000049,2026-06-03,7
ACCT000049,2026-06-04,9
ACCT000049,2026-06-05,11
ACCT000049,2026-06-06,10
ACCT000049,2026-06-07,3
ACCT000049,2026-06-08,11
ACCT000049,2026-06-09,12
ACCT000049,2026-06-10,6
ACCT000049,2026-06-11,9
ACCT000049,2026-06-12,8
ACCT000049,2026-06-13,7
ACCT000049,2026-06-14,9
ACCT000049,2026-06-15,4
ACCT000049,2026-06-16,4
ACCT000049,2026-06-17,11
ACCT000049,2026-06-18,8
ACCT000049,2026-06-19,5
ACCT000049,2026-06-20,7
ACCT000049,2026-06-21,7
ACCT000049,2026-06-22,8
ACCT000049,2026-06-23,9
ACCT000049,2026-06-24,3
ACCT000049,2026-06-25,7
ACCT000049,2026-06-26,3
ACCT000049,2026-06-27,8
ACCT000049,2026-06-28,10
ACCT000049,2026-06-29,6
ACCT000050,2026-05-31,32
ACCT000050,2026-06-01,44
ACCT000050,2026-06-02,23
ACCT000050,2026-06-03,40
ACCT000050,2026-06-04,39
ACCT000050,2026-06-05,43
ACCT000050,2026-06-06,43
ACCT000050,2026-06-07,26
ACCT000050,2026-06-08,30
ACCT000050,2026-06-09,37
ACCT000050,2026-06-10,39
ACCT000050,2026-06-11,32
ACCT000050,2026-06-12,32
ACCT000050,2026-06-13,34
ACCT000050,2026-06-14,27
ACCT000050,2026-06-15,48
ACCT000050,2026-06-16,34
ACCT000050,2026-06-17,34
ACCT000050,2026-06-18,31
ACCT000050,2026-06-19,38
ACCT000050,2026-06-20,28
ACCT000050,2026-06-21,38
ACCT000050,2026-06-22,40
ACCT000050,2026-06-23,33
ACCT000050,2026-06-24,23
ACCT000050,2026-06-25,28
ACCT000050,2026-06-26,38
ACCT000050,2026-06-27,37
ACCT000050,2026-06-28,29
ACCT000050,2026-06-29,30
ACCT000051,2026-05-31,7
ACCT000051,2026-06-01,11
ACCT000051,2026-06-02,10
ACCT000051,2026-06-03,9
ACCT000051,2026-06-04,6
ACCT000051,2026-06-05,4
ACCT000051,2026-06-06,9
ACCT000051,2026-06-07,8
ACCT000051,2026-06-08,9
ACCT000051,2026-06-09,5
ACCT000051,2026-06-10,14
ACCT000051,2026-06-11,11
ACCT000051,2026-06-12,7
ACCT000051,2026-06-13,11
ACCT000051,2026-06-14,6
ACCT000051,2026-06-15,9
ACCT000051,2026-06-16,3
ACCT000051,2026-06-17,8
ACCT000051,2026-06-18,8
ACCT000051,2026-06-19,11
ACCT000051,2026-06-20,6
ACCT000051,2026-06-21,12
ACCT000051,2026-06-22,7
ACCT000051,2026-06-23,4
ACCT000051,2026-06-24,5
ACCT000051,2026-06-25,7
ACCT000051,2026-06-26,5
ACCT000051,2026-06-27,7
ACCT000051,2026-06-28,10
ACCT000051,2026-06-29,13
ACCT000052,2026-05-31,43
ACCT000052,2026-06-01,24
ACCT000052,2026-06-02,21
ACCT000052,2026-06-03,26
ACCT000052,2026-06-04,25
ACCT000052,2026-06-05,30
ACCT000052,2026-06-06,31
ACCT000052,2026-06-07,29
ACCT000052,2026-06-08,24
ACCT000052,2026-06-09,24
ACCT000052,2026-06-10,29
ACCT000052,2026-06-11,29
ACCT000052,2026-06-12,21
ACCT000052,2026-06-13,27
ACCT000052,2026-06-14,24
ACCT000052,2026-06-15,25
ACCT000052,2026-06-16,25
ACCT000052,2026-06-17,28
ACCT000052,2026-06-18,20
ACCT000052,2026-06-19,34
ACCT000052,2026-06-20,26
ACCT000052,2026-06-21,34
ACCT000052,2026-06-22,22
ACCT000052,2026-06-23,17
ACCT000052,2026-06-24,27
ACCT000052,2026-06-25,22
ACCT000052,2026-06-26,30
ACCT000052,2026-06-27,20
ACCT000052,2026-06-28,31
ACCT000052,2026-06-29,31
ACCT000053,2026-05-31,22
ACCT000053,2026-06-01,19
ACCT000053,2026-06-02,15
ACCT000053,2026-06-03,25
ACCT000053,2026-06-04,22
ACCT000053,2026-06-05,16
ACCT000053,2026-06-06,19
ACCT000053,2026-06-07,21
ACCT000053,2026-06-08,15
ACCT000053,2026-06-09,18
ACCT000053,2026-06-10,28
ACCT000053,2026-06-11,21
ACCT000053,2026-06-12,24
ACCT000053,2026-06-13,19
ACCT000053,2026-06-14,15
ACCT000053,2026-06-15,19
ACCT000053,2026-06-16,21
ACCT000053,2026-06-17,16
ACCT000053,2026-06-18,15
ACCT000053,2026-06-19,24
ACCT000053,2026-06-20,26
ACCT000053,2026-06-21,25
ACCT000053,2026-06-22,12
ACCT000053,2026-06-23,27
ACCT000053,2026-06-24,25
ACCT000053,2026-06-25,30
ACCT000053,2026-06-26,12
ACCT000053,2026-06-27,20
ACCT000053,2026-06-28,22
ACCT000053,2026-06-29,19
ACCT000054,2026-05-31,14
ACCT000054,2026-06-01,17
ACCT000054,2026-06-02,16
ACCT000054,2026-06-03,15
ACCT000054,2026-06-04,6
ACCT000054,2026-06-05,15
ACCT000054,2026-06-06,23
ACCT000054,2026-06-07,16
ACCT000054,2026-06-08,13
ACCT000054,2026-06-09,12
ACCT000054,2026-06-10,20
ACCT000054,2026-06-11,19
ACCT000054,2026-06-12,14
ACCT000054,2026-06-13,7
ACCT000054,2026-06-14,11
ACCT000054,2026-06-15,15
ACCT000054,2026-06-16,7
ACCT000054,2026-06-17,15
ACCT000054,2026-06-18,18
ACCT000054,2026-06-19,16
ACCT000054,2026-06-20,6
ACCT000054,2026-06-21,7
ACCT000054,2026-06-22,10
ACCT000054,2026-06-23,12
ACCT000054,2026-06-24,22
ACCT000054,2026-06-25,16
ACCT000054,2026-06-26,18
ACCT000054,2026-06-27,15
ACCT000054,2026-06-28,10
ACCT000054,2026-06-29,17
ACCT000055,2026-05-31,21
ACCT000055,2026-06-01,17
ACCT000055,2026-06-02,12
ACCT000055,2026-06-03,17
ACCT000055,2026-06-04,13
ACCT000055,2026-06-05,13
ACCT000055,2026-06-06,15
ACCT000055,2026-06-07,21
ACCT000055,2026-06-08,14
ACCT000055,2026-06-09,14
ACCT000055,2026-06-10,19
ACCT000055,2026-06-11,17
ACCT000055,2026-06-12,13
ACCT000055,2026-06-13,22
ACCT000055,2026-06-14,21
ACCT000055,2026-06-15,21
ACCT000055,2026-06-16,23
ACCT000055,2026-06-17,20
ACCT000055,2026-06-18,19
ACCT000055,2026-06-19,16
ACCT000055,2026-06-20,12
ACCT000055,2026-06-21,14
ACCT000055,2026-06-22,16
ACCT000055,2026-06-23,22
ACCT000055,2026-06-24,13
ACCT000055,2026-06-25,13
ACCT000055,2026-06-26,21
ACCT000055,2026-06-27,21
ACCT000055,2026-06-28,21
ACCT000055,2026-06-29,18
ACCT000056,2026-05-31,24
ACCT000056,2026-06-01,28
ACCT000056,2026-06-02,37
ACCT000056,2026-06-03,42
ACCT000056,2026-06-04,29
ACCT000056,2026-06-05,21
ACCT000056,2026-06-06,26
ACCT000056,2026-06-07,28
ACCT000056,2026-06-08,28
ACCT000056,2026-06-09,35
ACCT000056,2026-06-10,21
ACCT000056,2026-06-11,27
ACCT000056,2026-06-12,29
ACCT000056,2026-06-13,28
ACCT000056,2026-06-14,31
ACCT000056,2026-06-15,21
ACCT000056,2026-06-16,33
ACCT000056,2026-06-17,26
ACCT000056,2026-06-18,35
ACCT000056,2026-06-19,24
ACCT000056,2026-06-20,27
ACCT000056,2026-06-21,31
ACCT000056,2026-06-22,38
ACCT000056,2026-06-23,27
ACCT000056,2026-06-24,30
ACCT000056,2026-06-25,24
ACCT000056,2026-06-26,26
ACCT000056,2026-06-27,25
ACCT000056,2026-06-28,21
ACCT000056,2026-06-29,28
ACCT000057,2026-05-31,4
ACCT000057,2026-06-01,7
ACCT000057,2026-06-02,6
ACCT000057,2026-06-03,6
ACCT000057,2026-06-04,4
ACCT000057,2026-06-05,3
ACCT000057,2026-06-06,3
ACCT000057,2026-06-07,4
ACCT000057,2026-06-08,3
ACCT000057,2026-06-09,7
ACCT000057,2026-06-10,4
ACCT000057,2026-06-11,6
ACCT000057,2026-06-12,8
ACCT000057,2026-06-13,3
ACCT000057,2026-06-14,5
ACCT000057,2026-06-15,7
ACCT000057,2026-06-16,4
ACCT000057,2026-06-17,3
ACCT000057,2026-06-18,7
ACCT000057,2026-06-19,5
ACCT000057,2026-06-20,6
ACCT000057,2026-06-21,3
ACCT000057,2026-06-22,4
ACCT000057,2026-06-23,3
ACCT000057,2026-06-24,5
ACCT000057,2026-06-25,4
ACCT000057,2026-06-26,6
ACCT000057,2026-06-27,4
ACCT000057,2026-06-28,4
ACCT000057,2026-06-29,9
ACCT000058,2026-05-31,36
ACCT000058,2026-06-01,39
ACCT000058,2026-06-02,50
ACCT000058,2026-06-03,47
ACCT000058,2026-06-04,42
ACCT000058,2026-06-05,38
ACCT000058,2026-06-06,36
ACCT000058,2026-06-07,43
ACCT000058,2026-06-08,37
ACCT000058,2026-06-09,31
ACCT000058,2026-06-10,38
ACCT000058,2026-06-11,40
ACCT000058,2026-06-12,32
ACCT000058,2026-06-13,35
ACCT000058,2026-06-14,28
ACCT000058,2026-06-15,35
ACCT000058,2026-06-16,43
ACCT000058,2026-06-17,37
ACCT000058,2026-06-18,26
ACCT000058,2026-06-19,34
ACCT000058,2026-06-20,41
ACCT000058,2026-06-21,48
ACCT000058,2026-06-22,36
ACCT000058,2026-06-23,38
ACCT000058,2026-06-24,32
ACCT000058,2026-06-25,37
ACCT000058,2026-06-26,41
ACCT000058,2026-06-27,39
ACCT000058,2026-06-28,38
ACCT000058,2026-06-29,43
ACCT000059,2026-05-31,13
ACCT000059,2026-06-01,18
ACCT000059,2026-06-02,22
ACCT000059,2026-06-03,11
ACCT000059,2026-06-04,13
ACCT000059,2026-06-05,13
ACCT000059,2026-06-06,20
ACCT000059,2026-06-07,17
ACCT000059,2026-06-08,21
ACCT000059,2026-06-09,18
ACCT000059,2026-06-10,18
ACCT000059,2026-06-11,21
ACCT000059,2026-06-12,19
ACCT000059,2026-06-13,22
ACCT000059,2026-06-14,23
ACCT000059,2026-06-15,16
ACCT000059,2026-06-16,11
ACCT000059,2026-06-17,10
ACCT000059,2026-06-18,21
ACCT000059,2026-06-19,31
ACCT000059,2026-06-20,13
ACCT000059,2026-06-21,21
ACCT000059,2026-06-22,17
ACCT000059,2026-06-23,19
ACCT000059,2026-06-24,21
ACCT000059,2026-06-25,13
ACCT000059,2026-06-26,20
ACCT000059,2026-06-27,17
ACCT000059,2026-06-28,19
ACCT000059,2026-06-29,23
ACCT000060,2026-05-31,4
ACCT000060,2026-06-01,11
ACCT000060,2026-06-02,4
ACCT000060,2026-06-03,5
ACCT000060,2026-06-04,12
ACCT000060,2026-06-05,0
ACCT000060,2026-06-06,7
ACCT000060,2026-06-07,9
ACCT000060,2026-06-08,8
ACCT000060,2026-06-09,5
ACCT000060,2026-06-10,9
ACCT000060,2026-06-11,6
ACCT000060,2026-06-12,5
ACCT000060,2026-06-13,6
ACCT000060,2026-06-14,5
ACCT000060,2026-06-15,8
ACCT000060,2026-06-16,6
ACCT000060,2026-06-17,11
ACCT000060,2026-06-18,7
ACCT000060,2026-06-19,7
ACCT000060,2026-06-20,4
ACCT000060,2026-06-21,6
ACCT000060,2026-06-22,3
ACCT000060,2026-06-23,8
ACCT000060,2026-06-24,8
ACCT000060,2026-06-25,8
ACCT000060,2026-06-26,5
ACCT000060,2026-06-27,7
ACCT000060,2026-06-28,3
ACCT000060,2026-06-29,7
ACCT000061,2026-05-31,25
ACCT000061,2026-06-01,18
ACCT000061,2026-06-02,26
ACCT000061,2026-06-03,27
ACCT000061,2026-06-04,38
ACCT000061,2026-06-05,24
ACCT000061,2026-06-06,34
ACCT000061,2026-06-07,30
ACCT000061,2026-06-08,34
ACCT000061,2026-06-09,28
ACCT000061,2026-06-10,19
ACCT000061,2026-06-11,26
ACCT000061,2026-06-12,20
ACCT000061,2026-06-13,33
ACCT000061,2026-06-14,25
ACCT000061,2026-06-15,30
ACCT000061,2026-06-16,29
ACCT000061,2026-06-17,26
ACCT000061,2026-06-18,33
ACCT000061,2026-06-19,30
ACCT000061,2026-06-20,24
ACCT000061,2026-06-21,22
ACCT000061,2026-06-22,25
ACCT000061,2026-06-23,26
ACCT000061,2026-06-24,19
ACCT000061,2026-06-25,29
ACCT000061,2026-06-26,23
ACCT000061,2026-06-27,36
ACCT000061,2026-06-28,20
ACCT000061,2026-06-29,31
ACCT000063,2026-05-31,12
ACCT000063,2026-06-01,20
ACCT000063,2026-06-02,17
ACCT000063,2026-06-03,13
ACCT000063,2026-06-04,14
ACCT000063,2026-06-05,11
ACCT000063,2026-06-06,17
ACCT000063,2026-06-07,14
ACCT000063,2026-06-08,10
ACCT000063,2026-06-09,19
ACCT000063,2026-06-10,12
ACCT000063,2026-06-11,12
ACCT000063,2026-06-12,15
ACCT000063,2026-06-13,9
ACCT000063,2026-06-14,12
ACCT000063,2026-06-15,19
ACCT000063,2026-06-16,18
ACCT000063,2026-06-17,18
ACCT000063,2026-06-18,17
ACCT000063,2026-06-19,15
ACCT000063,2026-06-20,15
ACCT000063,2026-06-21,16
ACCT000063,2026-06-22,14
ACCT000063,2026-06-23,16
ACCT000063,2026-06-24,19
ACCT000063,2026-06-25,16
ACCT000063,2026-06-26,10
ACCT000063,2026-06-27,12
ACCT000063,2026-06-28,19
ACCT000063,2026-06-29,16
ACCT000064,2026-05-31,20
ACCT000064,2026-06-01,22
ACCT000064,2026-06-02,18
ACCT000064,2026-06-03,21
ACCT000064,2026-06-04,30
ACCT000064,2026-06-05,31
ACCT000064,2026-06-06,25
