contact_id,customer_id,channel,reason,contact_ts,handoff_to_agent,handled_by,duration_min
CON001484,CUST000820,chat,outage_report,2026-05-07 09:49,False,self-service,13
CON001485,CUST000820,chat,plan_change,2026-05-30 05:20,False,self-service,7
CON001486,CUST000821,web,billing_question,2026-03-10 00:41,False,self-service,7
CON001487,CUST000822,web,technical_support,2026-03-26 19:35,False,self-service,2
CON001488,CUST000825,ivr,billing_question,2026-03-16 19:07,False,self-service,10
CON001489,CUST000826,agent,plan_change,2026-04-22 08:22,False,agent,2
CON001490,CUST000826,web,technical_support,2026-04-19 02:17,False,self-service,13
CON001491,CUST000827,chat,new_service,2026-05-13 14:40,False,self-service,3
CON001492,CUST000827,chat,billing_question,2026-06-04 04:52,False,self-service,6
CON001493,CUST000827,web,plan_change,2026-03-19 20:24,True,agent,7
CON001494,CUST000827,web,technical_support,2026-03-30 18:28,False,self-service,12
CON001495,CUST000828,web,technical_support,2026-03-14 23:17,False,self-service,6
CON001496,CUST000829,web,technical_support,2026-05-29 13:28,True,agent,12
CON001497,CUST000829,ivr,general_inquiry,2026-04-23 21:12,False,self-service,9
CON001498,CUST000830,web,cancel_request,2026-04-25 10:56,True,agent,1
CON001499,CUST000831,ivr,billing_question,2026-05-21 00:45,False,self-service,9
CON001500,CUST000831,chat,outage_report,2026-03-02 10:09,True,agent,7
CON001501,CUST000831,agent,billing_question,2026-06-03 16:40,False,agent,13
CON001502,CUST000832,agent,outage_report,2026-05-15 05:21,False,agent,7
CON001503,CUST000832,ivr,billing_question,2026-05-22 19:22,False,self-service,11
CON001504,CUST000833,chat,outage_report,2026-04-05 03:28,False,self-service,10
CON001505,CUST000834,web,new_service,2026-04-27 19:45,True,agent,11
CON001506,CUST000834,chat,billing_question,2026-06-19 03:39,True,agent,2
CON001507,CUST000835,chat,new_service,2026-05-01 21:34,False,self-service,2
CON001508,CUST000835,chat,plan_change,2026-05-11 16:54,True,agent,5
CON001509,CUST000835,agent,technical_support,2026-03-25 10:32,False,agent,7
CON001510,CUST000835,agent,outage_report,2026-06-26 18:27,False,agent,4
CON001511,CUST000836,chat,plan_change,2026-03-11 05:49,False,self-service,10
CON001512,CUST000836,chat,general_inquiry,2026-06-01 21:34,False,self-service,3
CON001513,CUST000837,chat,plan_change,2026-05-03 08:33,False,self-service,7
CON001514,CUST000838,chat,technical_support,2026-03-04 22:21,False,self-service,11
CON001515,CUST000838,chat,technical_support,2026-06-27 08:29,False,self-service,4
CON001516,CUST000839,ivr,billing_question,2026-04-25 16:25,False,self-service,6
CON001517,CUST000839,ivr,outage_report,2026-05-20 05:11,False,self-service,6
CON001518,CUST000841,chat,technical_support,2026-03-23 15:52,False,self-service,9
CON001519,CUST000842,ivr,technical_support,2026-05-31 19:08,False,self-service,8
CON001520,CUST000842,chat,billing_question,2026-03-27 18:59,False,self-service,3
CON001521,CUST000843,web,technical_support,2026-05-29 22:22,False,self-service,6
CON001522,CUST000843,chat,plan_change,2026-06-14 08:55,False,self-service,7
CON001523,CUST000844,ivr,billing_question,2026-04-12 09:42,False,self-service,3
CON001524,CUST000845,web,billing_question,2026-04-11 15:04,False,self-service,7
CON001525,CUST000845,web,billing_question,2026-06-14 10:24,False,self-service,5
CON001526,CUST000847,agent,outage_report,2026-03-16 16:50,False,agent,1
CON001527,CUST000848,ivr,plan_change,2026-05-26 11:42,False,self-service,4
CON001528,CUST000848,ivr,technical_support,2026-04-01 20:19,False,self-service,1
CON001529,CUST000849,web,billing_question,2026-05-08 14:45,False,self-service,6
CON001530,CUST000849,web,technical_support,2026-04-30 03:31,False,self-service,8
CON001531,CUST000849,chat,technical_support,2026-04-29 19:42,False,self-service,5
CON001532,CUST000850,web,billing_question,2026-03-06 14:32,False,self-service,9
CON001533,CUST000850,web,new_service,2026-06-03 23:05,True,agent,5
CON001534,CUST000850,agent,outage_report,2026-06-19 16:30,False,agent,6
CON001535,CUST000850,web,billing_question,2026-04-26 00:24,False,self-service,12
CON001536,CUST000852,ivr,new_service,2026-03-07 03:21,False,self-service,5
CON001537,CUST000852,web,new_service,2026-03-20 00:59,False,self-service,11
CON001538,CUST000852,chat,billing_question,2026-03-03 05:32,False,self-service,12
CON001539,CUST000853,web,new_service,2026-04-06 14:19,False,self-service,11
CON001540,CUST000853,chat,outage_report,2026-04-02 01:25,False,self-service,8
CON001541,CUST000854,ivr,outage_report,2026-03-06 02:04,False,self-service,5
CON001542,CUST000854,agent,plan_change,2026-03-30 07:00,False,agent,15
CON001543,CUST000855,chat,plan_change,2026-04-16 00:14,False,self-service,9
CON001544,CUST000855,chat,plan_change,2026-03-03 19:10,True,agent,4
CON001545,CUST000855,web,cancel_request,2026-05-05 05:20,False,self-service,10
CON001546,CUST000855,agent,general_inquiry,2026-05-13 18:29,False,agent,1
CON001547,CUST000856,web,billing_question,2026-05-27 08:43,False,self-service,7
CON001548,CUST000858,chat,technical_support,2026-03-02 07:59,True,agent,10
CON001549,CUST000858,web,billing_question,2026-06-04 07:59,False,self-service,4
CON001550,CUST000858,agent,new_service,2026-04-01 07:45,False,agent,7
CON001551,CUST000859,chat,billing_question,2026-03-08 17:23,False,self-service,7
CON001552,CUST000859,web,billing_question,2026-03-25 13:29,False,self-service,5
CON001553,CUST000859,ivr,cancel_request,2026-04-19 19:51,False,self-service,7
CON001554,CUST000860,chat,new_service,2026-03-28 12:45,False,self-service,4
CON001555,CUST000860,agent,plan_change,2026-04-26 10:59,False,agent,5
CON001556,CUST000860,chat,billing_question,2026-06-04 23:20,False,self-service,4
CON001557,CUST000861,agent,technical_support,2026-05-24 04:26,False,agent,2
CON001558,CUST000861,ivr,outage_report,2026-03-10 17:06,False,self-service,6
CON001559,CUST000862,ivr,new_service,2026-05-11 11:53,False,self-service,12
CON001560,CUST000862,web,billing_question,2026-04-19 06:14,False,self-service,10
CON001561,CUST000862,web,outage_report,2026-04-16 00:15,False,self-service,13
CON001562,CUST000862,agent,cancel_request,2026-05-11 03:54,False,agent,4
CON001563,CUST000862,web,plan_change,2026-03-15 12:36,False,self-service,1
CON001564,CUST000862,web,plan_change,2026-04-29 20:19,False,self-service,6
CON001565,CUST000864,ivr,technical_support,2026-06-21 09:14,False,self-service,9
CON001566,CUST000864,ivr,cancel_request,2026-05-28 14:47,False,self-service,13
CON001567,CUST000864,chat,new_service,2026-05-03 13:44,False,self-service,8
CON001568,CUST000864,ivr,billing_question,2026-03-30 07:39,False,self-service,8
CON001569,CUST000864,chat,billing_question,2026-04-06 00:37,True,agent,4
CON001570,CUST000865,chat,general_inquiry,2026-06-13 14:02,False,self-service,8
CON001571,CUST000865,ivr,billing_question,2026-05-23 12:44,False,self-service,3
CON001572,CUST000865,web,technical_support,2026-06-01 03:23,False,self-service,10
CON001573,CUST000865,chat,technical_support,2026-03-05 12:58,True,agent,8
CON001574,CUST000865,chat,technical_support,2026-05-09 02:48,False,self-service,1
CON001575,CUST000867,ivr,general_inquiry,2026-04-26 07:31,False,self-service,10
CON001576,CUST000867,web,technical_support,2026-05-22 01:36,False,self-service,3
CON001577,CUST000868,web,billing_question,2026-04-25 20:45,False,self-service,2
CON001578,CUST000869,web,plan_change,2026-05-02 22:16,False,self-service,11
CON001579,CUST000870,agent,cancel_request,2026-04-14 07:47,False,agent,6
CON001580,CUST000870,web,outage_report,2026-06-29 21:34,False,self-service,6
CON001581,CUST000871,chat,general_inquiry,2026-04-06 09:47,False,self-service,10
CON001582,CUST000871,web,plan_change,2026-06-26 12:38,True,agent,8
CON001583,CUST000872,web,billing_question,2026-05-22 16:19,False,self-service,4
CON001584,CUST000873,agent,plan_change,2026-05-16 16:12,False,agent,12
CON001585,CUST000873,ivr,billing_question,2026-03-26 10:40,False,self-service,9
CON001586,CUST000873,chat,outage_report,2026-06-23 14:15,False,self-service,3
CON001587,CUST000873,agent,general_inquiry,2026-04-20 03:17,False,agent,5
CON001588,CUST000873,agent,technical_support,2026-06-20 12:09,False,agent,4
CON001589,CUST000875,web,plan_change,2026-04-18 20:36,False,self-service,12
CON001590,CUST000876,agent,billing_question,2026-04-19 00:31,False,agent,1
CON001591,CUST000877,chat,outage_report,2026-05-22 10:07,True,agent,2
CON001592,CUST000877,web,billing_question,2026-04-26 07:55,False,self-service,8
CON001593,CUST000878,web,cancel_request,2026-04-21 23:47,False,self-service,11
CON001594,CUST000878,chat,technical_support,2026-06-26 01:16,True,agent,17
CON001595,CUST000878,agent,technical_support,2026-05-29 09:26,False,agent,1
CON001596,CUST000879,agent,technical_support,2026-06-04 14:07,False,agent,9
CON001597,CUST000879,chat,technical_support,2026-03-10 01:07,False,self-service,3
CON001598,CUST000879,chat,outage_report,2026-03-13 21:53,False,self-service,10
CON001599,CUST000880,ivr,outage_report,2026-05-17 03:58,False,self-service,9
CON001600,CUST000880,chat,cancel_request,2026-06-10 11:59,False,self-service,7
CON001601,CUST000881,agent,cancel_request,2026-03-06 20:58,False,agent,9
CON001602,CUST000881,web,technical_support,2026-05-18 19:50,False,self-service,6
CON001603,CUST000882,ivr,outage_report,2026-05-08 10:31,False,self-service,12
CON001604,CUST000882,web,general_inquiry,2026-03-14 12:58,False,self-service,8
CON001605,CUST000884,agent,new_service,2026-05-26 19:51,False,agent,1
CON001606,CUST000884,web,billing_question,2026-05-26 04:19,False,self-service,2
CON001607,CUST000886,web,outage_report,2026-03-11 09:45,False,self-service,10
CON001608,CUST000887,agent,plan_change,2026-03-02 12:11,False,agent,4
CON001609,CUST000888,chat,billing_question,2026-06-03 05:08,True,agent,3
CON001610,CUST000889,ivr,cancel_request,2026-06-07 07:52,False,self-service,1
CON001611,CUST000889,agent,cancel_request,2026-05-02 01:46,False,agent,11
CON001612,CUST000889,web,technical_support,2026-05-22 19:53,False,self-service,13
CON001613,CUST000889,chat,outage_report,2026-03-11 17:15,False,self-service,4
CON001614,CUST000890,agent,billing_question,2026-06-29 03:42,False,agent,6
CON001615,CUST000890,chat,outage_report,2026-05-06 19:55,False,self-service,1
CON001616,CUST000890,agent,technical_support,2026-03-03 00:39,False,agent,14
CON001617,CUST000890,web,technical_support,2026-05-14 09:26,False,self-service,9
CON001618,CUST000892,agent,plan_change,2026-06-03 02:45,False,agent,4
CON001619,CUST000892,agent,outage_report,2026-04-14 19:51,False,agent,3
CON001620,CUST000892,ivr,new_service,2026-05-17 23:10,False,self-service,4
CON001621,CUST000895,chat,general_inquiry,2026-06-16 14:17,False,self-service,1
CON001622,CUST000896,agent,technical_support,2026-06-13 10:20,False,agent,1
CON001623,CUST000897,ivr,technical_support,2026-05-27 13:44,False,self-service,7
CON001624,CUST000897,ivr,technical_support,2026-06-16 14:01,False,self-service,11
CON001625,CUST000898,ivr,plan_change,2026-03-12 19:31,False,self-service,5
CON001626,CUST000898,agent,billing_question,2026-03-27 01:28,False,agent,4
CON001627,CUST000899,ivr,billing_question,2026-04-11 06:27,False,self-service,1
CON001628,CUST000899,agent,plan_change,2026-04-07 21:03,False,agent,9
CON001629,CUST000900,agent,billing_question,2026-06-06 11:10,False,agent,8
CON001630,CUST000900,web,billing_question,2026-03-30 05:30,False,self-service,7
CON001631,CUST000901,agent,technical_support,2026-05-25 00:51,False,agent,12
CON001632,CUST000902,ivr,new_service,2026-06-17 06:10,False,self-service,12
CON001633,CUST000902,agent,technical_support,2026-04-30 18:53,False,agent,2
CON001634,CUST000903,agent,billing_question,2026-04-17 20:28,False,agent,7
CON001635,CUST000904,ivr,plan_change,2026-04-30 21:14,False,self-service,1
CON001636,CUST000904,web,new_service,2026-05-30 09:39,False,self-service,6
CON001637,CUST000904,web,technical_support,2026-05-31 03:10,True,agent,7
CON001638,CUST000905,web,billing_question,2026-05-29 00:35,False,self-service,6
CON001639,CUST000905,agent,plan_change,2026-04-29 06:24,False,agent,1
CON001640,CUST000906,agent,outage_report,2026-04-28 18:16,False,agent,7
CON001641,CUST000906,agent,technical_support,2026-05-21 12:41,False,agent,5
CON001642,CUST000907,web,outage_report,2026-04-29 00:03,False,self-service,6
CON001643,CUST000907,agent,billing_question,2026-06-24 23:07,False,agent,1
CON001644,CUST000907,chat,new_service,2026-05-07 02:22,True,agent,6
CON001645,CUST000907,agent,new_service,2026-06-29 13:03,False,agent,16
CON001646,CUST000908,chat,technical_support,2026-05-18 03:16,False,self-service,11
CON001647,CUST000909,web,technical_support,2026-03-10 03:28,False,self-service,13
CON001648,CUST000909,chat,new_service,2026-03-18 14:50,False,self-service,2
CON001649,CUST000909,agent,technical_support,2026-03-11 12:58,False,agent,6
CON001650,CUST000910,agent,new_service,2026-06-06 03:02,False,agent,2
CON001651,CUST000910,web,technical_support,2026-05-23 20:00,False,self-service,10
CON001652,CUST000910,web,technical_support,2026-05-29 21:40,False,self-service,7
CON001653,CUST000910,agent,cancel_request,2026-06-17 16:15,False,agent,1
CON001654,CUST000911,web,billing_question,2026-06-27 03:22,True,agent,4
CON001655,CUST000911,chat,cancel_request,2026-06-06 04:38,False,self-service,8
CON001656,CUST000912,chat,outage_report,2026-06-11 05:53,False,self-service,7
CON001657,CUST000912,chat,outage_report,2026-06-06 16:29,False,self-service,7
CON001658,CUST000912,web,billing_question,2026-06-17 22:19,False,self-service,10
CON001659,CUST000912,web,plan_change,2026-05-02 19:56,True,agent,12
CON001660,CUST000912,agent,general_inquiry,2026-04-13 14:40,False,agent,8
CON001661,CUST000913,web,billing_question,2026-06-09 02:55,False,self-service,4
CON001662,CUST000914,ivr,technical_support,2026-05-11 00:59,False,self-service,12
CON001663,CUST000914,ivr,cancel_request,2026-04-10 01:38,False,self-service,6
CON001664,CUST000914,chat,cancel_request,2026-04-14 06:33,True,agent,12
CON001665,CUST000915,web,technical_support,2026-06-26 23:42,True,agent,9
CON001666,CUST000915,chat,plan_change,2026-03-19 21:55,False,self-service,4
CON001667,CUST000915,agent,technical_support,2026-05-04 17:51,False,agent,3
CON001668,CUST000915,web,billing_question,2026-06-18 21:09,False,self-service,14
CON001669,CUST000915,agent,technical_support,2026-06-20 00:18,False,agent,6
CON001670,CUST000915,agent,plan_change,2026-06-19 06:44,False,agent,6
CON001671,CUST000915,web,plan_change,2026-04-12 18:56,False,self-service,1
CON001672,CUST000916,web,plan_change,2026-03-16 14:41,False,self-service,1
CON001673,CUST000916,web,billing_question,2026-03-25 00:23,True,agent,11
CON001674,CUST000917,web,billing_question,2026-03-05 06:53,False,self-service,1
CON001675,CUST000918,web,billing_question,2026-03-14 02:12,True,agent,1
CON001676,CUST000918,agent,billing_question,2026-04-29 20:08,False,agent,9
CON001677,CUST000918,web,new_service,2026-06-05 09:43,True,agent,7
CON001678,CUST000920,agent,new_service,2026-03-24 11:29,False,agent,4
CON001679,CUST000920,web,new_service,2026-06-15 12:42,False,self-service,9
CON001680,CUST000921,chat,billing_question,2026-06-02 22:17,True,agent,5
CON001681,CUST000921,ivr,technical_support,2026-06-23 22:06,False,self-service,12
CON001682,CUST000921,chat,cancel_request,2026-05-05 14:59,False,self-service,6
CON001683,CUST000921,chat,billing_question,2026-04-20 18:15,False,self-service,5
CON001684,CUST000921,ivr,billing_question,2026-05-24 05:31,False,self-service,12
CON001685,CUST000922,agent,new_service,2026-04-24 02:02,False,agent,8
CON001686,CUST000923,agent,technical_support,2026-06-12 09:37,False,agent,11
CON001687,CUST000923,web,technical_support,2026-04-08 22:32,False,self-service,3
CON001688,CUST000924,chat,technical_support,2026-04-30 00:43,False,self-service,1
CON001689,CUST000924,ivr,technical_support,2026-04-19 02:41,False,self-service,7
CON001690,CUST000925,agent,billing_question,2026-06-15 09:10,False,agent,11
CON001691,CUST000925,agent,billing_question,2026-05-21 03:13,False,agent,9
CON001692,CUST000925,chat,billing_question,2026-06-28 16:46,False,self-service,13
CON001693,CUST000926,web,plan_change,2026-04-10 15:59,False,self-service,7
CON001694,CUST000927,chat,cancel_request,2026-03-12 03:34,False,self-service,5
CON001695,CUST000927,web,new_service,2026-04-15 22:21,True,agent,9
CON001696,CUST000927,web,billing_question,2026-04-23 06:41,False,self-service,3
CON001697,CUST000927,web,general_inquiry,2026-05-27 11:31,True,agent,4
CON001698,CUST000929,web,billing_question,2026-06-28 05:50,False,self-service,6
CON001699,CUST000930,agent,billing_question,2026-03-16 07:56,False,agent,8
CON001700,CUST000932,web,billing_question,2026-05-06 13:10,False,self-service,10
CON001701,CUST000932,chat,outage_report,2026-06-17 04:33,False,self-service,4
CON001702,CUST000932,chat,plan_change,2026-05-05 07:49,False,self-service,4
CON001703,CUST000933,ivr,billing_question,2026-04-22 01:56,False,self-service,17
CON001704,CUST000933,agent,plan_change,2026-05-09 16:00,False,agent,5
CON001705,CUST000933,agent,outage_report,2026-03-07 21:41,False,agent,5
CON001706,CUST000933,ivr,outage_report,2026-06-13 11:19,False,self-service,5
CON001707,CUST000933,agent,billing_question,2026-04-30 09:15,False,agent,4
CON001708,CUST000934,agent,technical_support,2026-05-10 06:31,False,agent,6
CON001709,CUST000935,chat,billing_question,2026-04-16 02:18,False,self-service,13
CON001710,CUST000936,ivr,general_inquiry,2026-06-20 15:39,False,self-service,17
CON001711,CUST000937,ivr,billing_question,2026-03-04 20:48,False,self-service,11
CON001712,CUST000937,web,billing_question,2026-06-05 04:07,False,self-service,1
CON001713,CUST000937,chat,outage_report,2026-05-08 03:52,False,self-service,1
CON001714,CUST000938,web,cancel_request,2026-06-18 04:38,False,self-service,11
CON001715,CUST000938,web,billing_question,2026-05-05 04:44,True,agent,10
CON001716,CUST000939,chat,billing_question,2026-04-14 17:58,False,self-service,5
CON001717,CUST000939,ivr,new_service,2026-03-18 05:47,False,self-service,11
CON001718,CUST000940,agent,cancel_request,2026-06-03 07:47,False,agent,1
CON001719,CUST000941,web,technical_support,2026-04-26 03:36,False,self-service,8
CON001720,CUST000941,agent,billing_question,2026-06-19 12:58,False,agent,2
CON001721,CUST000941,chat,plan_change,2026-06-20 06:06,False,self-service,7
CON001722,CUST000942,web,new_service,2026-05-05 23:57,False,self-service,17
CON001723,CUST000942,agent,technical_support,2026-05-13 04:55,False,agent,7
CON001724,CUST000943,chat,plan_change,2026-05-10 15:43,False,self-service,11
CON001725,CUST000943,chat,new_service,2026-05-20 13:04,False,self-service,1
CON001726,CUST000943,chat,technical_support,2026-06-09 08:20,True,agent,10
CON001727,CUST000943,web,billing_question,2026-03-31 06:09,False,self-service,12
CON001728,CUST000944,web,billing_question,2026-03-28 01:06,True,agent,2
CON001729,CUST000944,agent,new_service,2026-05-02 17:36,False,agent,8
CON001730,CUST000944,agent,outage_report,2026-03-27 21:57,False,agent,5
CON001731,CUST000944,chat,outage_report,2026-04-18 01:19,False,self-service,5
CON001732,CUST000944,web,outage_report,2026-04-12 08:45,True,agent,7
CON001733,CUST000945,web,outage_report,2026-04-10 14:25,False,self-service,4
CON001734,CUST000946,agent,technical_support,2026-06-01 11:37,False,agent,4
CON001735,CUST000946,web,new_service,2026-05-19 02:20,False,self-service,9
CON001736,CUST000948,ivr,general_inquiry,2026-05-29 00:35,False,self-service,1
CON001737,CUST000948,ivr,new_service,2026-05-15 03:28,False,self-service,1
CON001738,CUST000949,agent,plan_change,2026-06-21 04:37,False,agent,5
CON001739,CUST000949,agent,plan_change,2026-06-08 22:57,False,agent,5
CON001740,CUST000950,agent,billing_question,2026-06-19 18:38,False,agent,7
CON001741,CUST000951,web,billing_question,2026-04-10 14:01,True,agent,6
CON001742,CUST000951,web,new_service,2026-06-03 01:40,False,self-service,4
CON001743,CUST000951,web,billing_question,2026-03-20 23:45,True,agent,10
CON001744,CUST000952,agent,new_service,2026-06-08 12:09,False,agent,1
CON001745,CUST000952,web,technical_support,2026-05-26 15:01,False,self-service,9
CON001746,CUST000953,ivr,technical_support,2026-06-04 18:30,False,self-service,1
CON001747,CUST000954,chat,plan_change,2026-04-10 01:47,False,self-service,7
CON001748,CUST000956,ivr,cancel_request,2026-03-20 11:03,False,self-service,15
CON001749,CUST000957,web,technical_support,2026-04-10 10:43,False,self-service,6
CON001750,CUST000958,web,billing_question,2026-05-11 22:07,False,self-service,1
CON001751,CUST000959,chat,technical_support,2026-04-29 17:48,False,self-service,4
CON001752,CUST000959,chat,plan_change,2026-04-24 15:02,False,self-service,1
CON001753,CUST000960,chat,new_service,2026-06-25 12:14,False,self-service,5
CON001754,CUST000960,agent,new_service,2026-04-08 02:44,False,agent,9
CON001755,CUST000961,ivr,general_inquiry,2026-05-21 05:36,False,self-service,4
CON001756,CUST000961,web,technical_support,2026-03-31 23:14,False,self-service,1
CON001757,CUST000962,chat,new_service,2026-03-19 00:08,False,self-service,2
CON001758,CUST000963,ivr,billing_question,2026-05-28 23:55,False,self-service,14
CON001759,CUST000963,ivr,plan_change,2026-04-02 02:14,False,self-service,12
CON001760,CUST000964,chat,billing_question,2026-06-08 21:55,False,self-service,2
CON001761,CUST000964,agent,billing_question,2026-06-24 05:46,False,agent,7
CON001762,CUST000964,ivr,technical_support,2026-04-06 02:53,False,self-service,9
CON001763,CUST000964,web,plan_change,2026-04-12 18:40,False,self-service,8
CON001764,CUST000965,ivr,billing_question,2026-04-28 22:19,False,self-service,9
CON001765,CUST000965,agent,technical_support,2026-03-08 07:38,False,agent,4
CON001766,CUST000965,web,billing_question,2026-06-28 16:28,False,self-service,6
CON001767,CUST000966,chat,plan_change,2026-03-13 02:47,False,self-service,1
CON001768,CUST000966,agent,technical_support,2026-06-02 21:26,False,agent,13
CON001769,CUST000967,web,technical_support,2026-04-12 07:11,True,agent,5
CON001770,CUST000967,chat,cancel_request,2026-04-13 06:13,True,agent,10
CON001771,CUST000967,agent,outage_report,2026-05-02 17:17,False,agent,9
CON001772,CUST000967,agent,outage_report,2026-06-27 23:30,False,agent,9
CON001773,CUST000967,web,new_service,2026-05-28 12:30,True,agent,9
CON001774,CUST000969,ivr,technical_support,2026-06-27 16:42,False,self-service,4
CON001775,CUST000970,agent,new_service,2026-04-25 02:43,False,agent,1
CON001776,CUST000971,chat,billing_question,2026-06-04 23:31,False,self-service,11
CON001777,CUST000971,web,billing_question,2026-05-24 20:34,False,self-service,6
CON001778,CUST000971,ivr,general_inquiry,2026-06-05 01:57,False,self-service,4
CON001779,CUST000972,web,new_service,2026-03-28 22:28,False,self-service,10
CON001780,CUST000974,agent,cancel_request,2026-06-13 23:09,False,agent,6
CON001781,CUST000974,agent,technical_support,2026-06-22 10:17,False,agent,7
CON001782,CUST000975,ivr,billing_question,2026-06-13 14:50,False,self-service,2
CON001783,CUST000976,web,plan_change,2026-03-19 08:51,False,self-service,8
CON001784,CUST000978,ivr,billing_question,2026-05-24 08:49,False,self-service,11
CON001785,CUST000979,web,new_service,2026-03-04 04:35,False,self-service,1
CON001786,CUST000980,web,plan_change,2026-05-16 14:24,False,self-service,10
CON001787,CUST000980,web,outage_report,2026-03-04 18:08,False,self-service,4
CON001788,CUST000980,agent,billing_question,2026-05-16 09:09,False,agent,4
CON001789,CUST000980,ivr,outage_report,2026-04-28 22:39,False,self-service,8
CON001790,CUST000980,chat,technical_support,2026-06-16 10:42,True,agent,8
CON001791,CUST000981,chat,billing_question,2026-03-08 17:17,False,self-service,2
CON001792,CUST000981,web,technical_support,2026-04-07 09:59,False,self-service,1
CON001793,CUST000982,web,billing_question,2026-04-21 03:31,False,self-service,4
CON001794,CUST000983,chat,outage_report,2026-03-20 17:53,False,self-service,7
CON001795,CUST000983,agent,plan_change,2026-04-27 14:42,False,agent,8
CON001796,CUST000984,chat,plan_change,2026-06-04 00:42,False,self-service,3
CON001797,CUST000984,agent,technical_support,2026-06-15 16:16,False,agent,8
CON001798,CUST000984,chat,new_service,2026-03-26 08:28,False,self-service,8
CON001799,CUST000984,agent,billing_question,2026-06-01 09:29,False,agent,8
CON001800,CUST000986,ivr,outage_report,2026-05-28 06:02,False,self-service,7
CON001801,CUST000987,agent,technical_support,2026-06-15 19:12,False,agent,9
CON001802,CUST000988,agent,plan_change,2026-06-22 01:42,False,agent,7
CON001803,CUST000989,ivr,outage_report,2026-04-10 15:59,False,self-service,7
CON001804,CUST000990,web,plan_change,2026-06-15 15:43,False,self-service,5
CON001805,CUST000990,web,outage_report,2026-03-06 10:38,False,self-service,4
CON001806,CUST000991,ivr,outage_report,2026-06-22 00:24,False,self-service,11
CON001807,CUST000991,chat,new_service,2026-06-27 22:13,False,self-service,11
CON001808,CUST000992,web,billing_question,2026-03-06 22:25,True,agent,1
CON001809,CUST000993,agent,technical_support,2026-05-07 05:38,False,agent,11
CON001810,CUST000993,web,new_service,2026-06-09 05:22,False,self-service,9
CON001811,CUST000994,agent,cancel_request,2026-06-16 00:16,False,agent,3
CON001812,CUST000994,agent,new_service,2026-06-07 21:02,False,agent,2
CON001813,CUST000995,ivr,billing_question,2026-03-11 09:55,False,self-service,10
CON001814,CUST000995,agent,outage_report,2026-04-03 06:43,False,agent,1
CON001815,CUST000996,web,billing_question,2026-05-10 15:36,False,self-service,7
CON001816,CUST000996,chat,billing_question,2026-03-05 01:35,False,self-service,1
CON001817,CUST000996,web,billing_question,2026-03-03 21:11,False,self-service,9
CON001818,CUST000996,agent,new_service,2026-05-15 18:43,False,agent,3
CON001819,CUST000997,ivr,technical_support,2026-06-21 02:48,False,self-service,6
CON001820,CUST000999,web,plan_change,2026-03-07 21:25,False,self-service,8
CON001821,CUST001000,chat,general_inquiry,2026-06-12 19:21,True,agent,3
CON001822,CUST001000,agent,technical_support,2026-06-24 17:42,False,agent,5
CON001823,CUST001000,agent,technical_support,2026-03-09 13:57,False,agent,12
